mese,tipo_giorno,fascia_oraria,categoria,cod_stazione,corse_osservate,effettuate,cancellate,soppresse,parzialmente_cancellate,info_mancante,in_orario,in_ritardo,in_anticipo,oltre_5,oltre_10,oltre_15,oltre_30,oltre_60,minuti_ritardo_tot,minuti_anticipo_tot,minuti_netti_tot,ritardo_medio,ritardo_mediano,p90,p95,cancellate_tot,ruolo,nome_stazione
2024-06,weekend,sera,REG,N_16EA1E96E216,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0,arrivo,ROCCAPALUMBA-ALIA
2024-06,weekend,sera,REG,N_16EA1E96E216,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,0,partenza,ROCCAPALUMBA-ALIA
2024-06,weekend,sera,REG,N_16FE1C8F66FD,2,2,0,0,0,0,1,0,1,0,0,0,0,0,3.0,2.0,1.0,0.5,0.5,2.5,2.75,0,arrivo,S.BENEDETTO DEL TRONTO
2024-06,weekend,sera,REG,N_16FE1C8F66FD,3,3,0,0,0,0,1,0,2,0,0,0,0,0,2.0,3.0,-1.0,-0.3333333333333333,-1.0,1.4000000000000001,1.6999999999999997,0,partenza,S.BENEDETTO DEL TRONTO
2024-06,weekend,sera,REG,N_188AB87A65BC,2,2,0,0,0,0,0,1,1,1,0,0,0,0,6.0,2.0,4.0,2.0,2.0,5.2,5.6,0,arrivo,UDINE
2024-06,weekend,sera,REG,N_188AB87A65BC,4,4,0,0,0,0,2,0,2,0,0,0,0,0,2.0,4.0,-2.0,-0.5,-0.5,1.4000000000000004,1.6999999999999993,0,partenza,UDINE
2024-06,weekend,sera,REG,N_1926B9FA75C4,2,2,0,0,0,0,1,1,0,1,0,0,0,0,7.0,0.0,7.0,3.5,3.5,4.7,4.85,0,arrivo,PORTO CERESIO
2024-06,weekend,sera,REG,N_1926B9FA75C4,3,3,0,0,0,0,3,0,0,0,0,0,0,0,6.0,0.0,6.0,2.0,2.0,2.8,2.9,0,partenza,PORTO CERESIO
2024-06,weekend,sera,REG,N_1CFD0740D025,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,arrivo,MOLTENO
2024-06,weekend,sera,REG,N_1CFD0740D025,2,2,0,0,0,0,2,0,0,0,0,0,0,0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0,partenza,MOLTENO
2024-06,weekend,sera,REG,N_1DF0E577C8F9,3,3,0,0,0,0,3,0,0,0,0,0,0,0,6.0,0.0,6.0,2.0,2.0,2.8,2.9,0,arrivo,VIAREGGIO
2024-06,weekend,sera,REG,N_1DF0E577C8F9,4,4,0,0,0,0,3,1,0,1,0,0,0,0,11.0,0.0,11.0,2.75,2.5,4.4,4.699999999999999,0,partenza,VIAREGGIO
2024-06,weekend,sera,REG,N_1E55D25CC515,1,1,0,0,0,0,0,1,0,1,0,0,0,0,6.0,0.0,6.0,6.0,6.0,6.0,6.0,0,arrivo,TIVOLI
2024-06,weekend,sera,REG,N_1E55D25CC515,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.8,0.8999999999999999,0,partenza,TIVOLI
2024-06,weekend,sera,REG,N_206061CF7349,5,5,0,0,0,0,4,0,0,0,0,0,0,0,9.0,0.0,9.0,2.25,2.5,3.0,3.0,0,arrivo,MORTARA
2024-06,weekend,sera,REG,N_206061CF7349,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,5.0,-5.0,-5.0,-5.0,-5.0,-5.0,0,partenza,MORTARA
2024-06,weekend,sera,REG,N_20C400A9568C,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0,arrivo,NOVARA NORD
2024-06,weekend,sera,REG,N_2231A438465D,4,4,0,0,0,0,4,0,0,0,0,0,0,0,3.0,0.0,3.0,0.75,1.0,1.0,1.0,0,arrivo,NAPOLI CAMPI FLEGREI
2024-06,weekend,sera,REG,N_2231A438465D,6,6,0,0,0,0,3,1,2,1,0,0,0,0,9.0,5.0,4.0,0.6666666666666666,0.5,4.0,4.5,0,partenza,NAPOLI CAMPI FLEGREI
2024-06,weekend,sera,REG,N_22FD4A51ED9B,3,3,0,0,0,0,1,1,1,1,1,0,0,0,10.0,3.0,7.0,2.3333333333333335,0.0,8.0,9.0,0,arrivo,ARONA
2024-06,weekend,sera,REG,N_22FD4A51ED9B,4,4,0,0,0,0,0,1,3,1,1,1,0,0,26.0,6.0,20.0,5.0,-1.5,17.900000000000006,21.94999999999999,0,partenza,ARONA
2024-06,weekend,sera,REG,N_23369BEE79A1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,arrivo,ROCCELLA JONICA
2024-06,weekend,sera,REG,N_244C15F9662C,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,arrivo,SIBARI
2024-06,weekend,sera,REG,N_244C15F9662C,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0,partenza,SIBARI
2024-06,weekend,sera,REG,N_25B9CF10B7D2,16,16,0,0,0,0,2,1,13,1,0,0,0,0,7.0,34.0,-27.0,-1.6875,-2.0,1.0,2.0,0,arrivo,BOLOGNA C.LE
2024-06,weekend,sera,REG,N_25B9CF10B7D2,25,25,0,0,0,0,7,4,14,4,2,0,0,0,56.0,35.0,21.0,0.84,-1.0,7.600000000000001,10.399999999999991,0,partenza,BOLOGNA C.LE
2024-06,weekend,sera,REG,N_26FAC2401D1E,22,22,0,0,0,0,7,1,14,1,0,0,0,0,15.0,31.0,-16.0,-0.7272727272727273,-1.0,2.0,2.9499999999999993,0,arrivo,VENEZIA SANTA LUCIA
2024-06,weekend,sera,REG,N_26FAC2401D1E,23,23,0,0,0,0,10,1,12,1,0,0,0,0,24.0,55.0,-31.0,-1.3478260869565217,-1.0,3.0,3.8999999999999986,0,partenza,VENEZIA SANTA LUCIA
2024-06,weekend,sera,REG,N_271FD3BAF268,5,5,0,0,0,0,2,3,0,3,2,1,0,0,41.0,0.0,41.0,8.2,8.0,14.8,16.4,0,arrivo,MALPENSA AEROPORTO T2
2024-06,weekend,sera,REG,N_271FD3BAF268,5,5,0,0,0,0,0,5,0,5,5,3,0,0,82.0,0.0,82.0,16.4,16.0,21.2,22.599999999999998,0,partenza,MALPENSA AEROPORTO T2
2024-06,weekend,sera,REG,N_2783D143E117,2,2,0,0,0,0,0,2,0,2,1,1,0,0,21.0,0.0,21.0,10.5,10.5,14.9,15.45,0,arrivo,SONDRIO
2024-06,weekend,sera,REG,N_2783D143E117,1,1,0,0,0,0,0,1,0,1,1,0,0,0,11.0,0.0,11.0,11.0,11.0,11.0,11.0,0,partenza,SONDRIO
2024-06,weekend,sera,REG,N_27E044DF1964,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0,arrivo,GUIDONIA-MONTECELIO-S.ANGELO
2024-06,weekend,sera,REG,N_27E044DF1964,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,partenza,GUIDONIA-MONTECELIO-S.ANGELO
2024-06,weekend,sera,REG,N_29C899324937,2,2,0,0,0,0,1,0,1,0,0,0,0,0,3.0,2.0,1.0,0.5,0.5,2.5,2.75,0,arrivo,GALLARATE
2024-06,weekend,sera,REG,N_29C899324937,3,3,0,0,0,0,2,1,0,1,0,0,0,0,11.0,0.0,11.0,3.6666666666666665,3.0,4.6,4.8,0,partenza,GALLARATE
2024-06,weekend,sera,REG,N_29D6951DFB5A,6,6,0,0,0,0,1,0,5,0,0,0,0,0,1.0,16.0,-15.0,-2.5,-3.0,-0.5,0.25,0,arrivo,TRIESTE CENTRALE
2024-06,weekend,sera,REG,N_29D6951DFB5A,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0.0,6.0,-6.0,-2.0,-2.0,-1.2,-1.1,0,partenza,TRIESTE CENTRALE
2024-06,weekend,sera,REG,N_2B5A38574141,14,14,0,0,0,0,7,1,6,1,1,1,0,0,41.0,16.0,25.0,1.7857142857142858,1.0,3.700000000000001,11.699999999999992,0,arrivo,BARI CENTRALE
2024-06,weekend,sera,REG,N_2B5A38574141,13,13,0,0,0,0,5,2,6,2,2,2,0,0,43.0,20.0,23.0,1.7692307692307692,0.0,12.40000000000001,18.19999999999999,0,partenza,BARI CENTRALE
2024-06,weekend,sera,REG,N_2B653A1CD280,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,2.0,-2.0,-1.0,-1.0,-1.0,-1.0,0,arrivo,CATANIA CENTRALE
2024-06,weekend,sera,REG,N_2B653A1CD280,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,partenza,CATANIA CENTRALE
2024-06,weekend,sera,REG,N_2D84FAAA1358,1,1,0,0,0,0,0,1,0,1,1,0,0,0,11.0,0.0,11.0,11.0,11.0,11.0,11.0,0,arrivo,BOZZOLO
2024-06,weekend,sera,REG,N_2D84FAAA1358,2,2,0,0,0,0,1,1,0,1,1,1,0,0,29.0,0.0,29.0,14.5,14.5,26.1,27.549999999999997,0,partenza,BOZZOLO
2024-06,weekend,sera,REG,N_2FAC400E8862,4,4,0,0,0,0,2,0,2,0,0,0,0,0,2.0,5.0,-3.0,-0.75,-1.0,1.4000000000000004,1.6999999999999993,0,arrivo,PADOVA
2024-06,weekend,sera,REG,N_2FAC400E8862,4,4,0,0,0,0,2,0,2,0,0,0,0,0,1.0,3.0,-2.0,-0.5,-0.5,0.7000000000000002,0.8499999999999996,0,partenza,PADOVA
2024-06,weekend,sera,REG,N_2FDB0AFD278A,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,partenza,PONTASSIEVE
2024-06,weekend,sera,REG,N_2FFE4FA36CE4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,arrivo,PESARO
2024-06,weekend,sera,REG,N_2FFE4FA36CE4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,partenza,PESARO
2024-06,weekend,sera,REG,N_327D1BF489ED,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,arrivo,SASSUOLO RADICI
2024-06,weekend,sera,REG,N_327D1BF489ED,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.8,0.8999999999999999,0,partenza,SASSUOLO RADICI
2024-06,weekend,sera,REG,N_33BA0658D0C8,12,12,0,0,0,0,4,5,3,5,4,1,0,0,78.0,6.0,72.0,6.0,2.0,13.8,20.74999999999999,0,arrivo,PAVIA
2024-06,weekend,sera,REG,N_33BA0658D0C8,13,13,0,0,0,0,5,3,5,3,2,1,1,0,64.0,12.0,52.0,4.0,2.0,9.800000000000004,20.599999999999966,0,partenza,PAVIA
2024-06,weekend,sera,REG,N_3476134E77A1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,arrivo,FIRENZE CAMPO MARTE
2024-06,weekend,sera,REG,N_362EE82F724F,10,10,0,0,0,0,4,0,6,0,0,0,0,0,6.0,33.0,-27.0,-2.7,-1.5,1.1999999999999993,2.099999999999998,0,arrivo,VERONA PORTA NUOVA
2024-06,weekend,sera,REG,N_362EE82F724F,11,11,0,0,0,0,6,2,3,2,0,0,0,0,27.0,8.0,19.0,1.7272727272727273,1.0,5.0,7.0,0,partenza,VERONA PORTA NUOVA
2024-06,weekend,sera,REG,N_36C8728B06FB,6,6,0,0,0,0,2,0,4,0,0,0,0,0,1.0,6.0,-5.0,-0.8333333333333334,-1.0,0.5,0.75,0,arrivo,CAGLIARI
2024-06,weekend,sera,REG,N_36C8728B06FB,4,4,0,0,0,0,1,0,3,0,0,0,0,0,2.0,7.0,-5.0,-1.25,-2.0,1.1000000000000005,1.549999999999999,0,partenza,CAGLIARI
2024-06,weekend,sera,REG,N_382B2D202D0A,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,9.0,-9.0,-4.5,-4.5,-4.1,-4.05,0,arrivo,ROVIGO
2024-06,weekend,sera,REG,N_382B2D202D0A,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,partenza,ROVIGO
2024-06,weekend,sera,REG,N_3A82FA9A0D0C,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,4.0,-4.0,-2.0,-2.0,-1.2,-1.1,0,arrivo,VENTIMIGLIA
2024-06,weekend,sera,REG,N_3A82FA9A0D0C,3,3,0,0,0,0,1,2,0,2,0,0,0,0,18.0,0.0,18.0,6.0,7.0,7.8,7.9,0,partenza,VENTIMIGLIA
2024-06,weekend,sera,REG,N_3A83D2FA740C,2,2,0,0,0,0,2,0,0,0,0,0,0,0,4.0,0.0,4.0,2.0,2.0,2.8,2.9,0,partenza,DITTAINO
2024-06,weekend,sera,REG,N_3AE15A8EF205,2,2,0,0,0,0,2,0,0,0,0,0,0,0,1.0,0.0,1.0,0.5,0.5,0.9,0.95,0,arrivo,BRINDISI
2024-06,weekend,sera,REG,N_3AE15A8EF205,2,2,0,0,0,0,1,0,1,0,0,0,0,0,3.0,5.0,-2.0,-1.0,-1.0,2.2,2.5999999999999996,0,partenza,BRINDISI
2024-06,weekend,sera,REG,N_3B4784E91B0C,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,0,arrivo,FABRIANO
2024-06,weekend,sera,REG,N_3B4784E91B0C,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0,partenza,FABRIANO
2024-06,weekend,sera,REG,N_3C82391FCA2D,2,2,0,0,0,0,1,0,1,0,0,0,0,0,3.0,1.0,2.0,1.0,1.0,2.6,2.8,0,arrivo,ALBA
2024-06,weekend,sera,REG,N_3C82391FCA2D,3,3,0,0,0,0,2,1,0,1,1,0,0,0,13.0,0.0,13.0,4.333333333333333,2.0,8.4,9.2,0,partenza,ALBA
2024-06,weekend,sera,REG,N_3D0782E67133,3,3,0,0,0,0,2,0,0,0,0,0,0,0,7.0,0.0,7.0,3.5,3.5,3.9,3.95,0,arrivo,LODI
2024-06,weekend,sera,REG,N_3F8361F33A46,3,3,0,0,0,0,1,0,2,0,0,0,0,0,0.0,5.0,-5.0,-1.6666666666666667,-1.0,-0.19999999999999996,-0.10000000000000009,0,arrivo,VELLETRI
2024-06,weekend,sera,REG,N_3F8361F33A46,4,4,0,0,0,0,4,0,0,0,0,0,0,0,4.0,0.0,4.0,1.0,0.0,2.8000000000000007,3.3999999999999986,0,partenza,VELLETRI
2024-06,weekend,sera,REG,N_40611E6A6CC5,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,13.0,-13.0,-6.5,-6.5,-6.1,-6.05,0,arrivo,CASTELBOLOGNESE
2024-06,weekend,sera,REG,N_40611E6A6CC5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0,partenza,CASTELBOLOGNESE
2024-06,weekend,sera,REG,N_4099FB1B7918,2,2,0,0,0,0,0,1,1,1,1,1,0,0,24.0,2.0,22.0,11.0,11.0,21.4,22.7,0,partenza,ALBENGA
2024-06,weekend,sera,REG,N_40FDF213030B,5,5,0,0,0,0,1,1,3,1,1,0,0,0,12.0,5.0,7.0,1.4,-1.0,7.200000000000001,9.599999999999998,0,arrivo,SULMONA
2024-06,weekend,sera,REG,N_40FDF213030B,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,5.0,-5.0,-2.5,-2.5,-2.1,-2.05,0,partenza,SULMONA
2024-06,weekend,sera,REG,N_42A528D8B57B,10,10,0,0,0,0,4,0,6,0,0,0,0,0,6.0,14.0,-8.0,-0.8,-1.0,1.1999999999999993,2.099999999999998,0,arrivo,CASERTA
2024-06,weekend,sera,REG,N_42A528D8B57B,5,5,0,0,0,0,1,1,3,1,1,1,1,1,68.0,11.0,57.0,11.4,-3.0,40.800000000000004,54.39999999999999,0,partenza,CASERTA
2024-06,weekend,sera,REG,N_443E51104707,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,arrivo,ROMA S.PIETRO
2024-06,weekend,sera,REG,N_443E51104707,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,partenza,ROMA S.PIETRO
2024-06,weekend,sera,REG,N_4449B7503C46,1,1,0,0,0,0,0,1,0,1,1,0,0,0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,0,arrivo,MACERATA
2024-06,weekend,sera,REG,N_4449B7503C46,2,2,0,0,0,0,2,0,0,0,0,0,0,0,7.0,0.0,7.0,3.5,3.5,3.9,3.95,0,partenza,MACERATA
2024-06,weekend,sera,REG,N_44A68103C7EE,2,2,0,0,0,0,2,0,0,0,0,0,0,0,3.0,0.0,3.0,1.5,1.5,2.7,2.8499999999999996,0,arrivo,CODOGNO
2024-06,weekend,sera,REG,N_44A68103C7EE,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,5.0,-5.0,-2.5,-2.5,-1.2999999999999998,-1.1500000000000001,0,partenza,CODOGNO
2024-06,weekend,sera,REG,N_45266BDEF136,6,6,0,0,0,0,2,1,3,1,0,0,0,0,10.0,5.0,5.0,0.8333333333333334,0.5,4.0,4.5,0,arrivo,CASSINO
2024-06,weekend,sera,REG,N_45266BDEF136,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,partenza,CASSINO
2024-06,weekend,sera,REG,N_4A032FBEC97E,7,7,0,0,0,0,3,0,4,0,0,0,0,0,7.0,11.0,-4.0,-0.5714285714285714,-1.0,3.4000000000000004,3.6999999999999993,0,arrivo,PORTOGRUARO CAORLE
2024-06,weekend,sera,REG,N_4A032FBEC97E,4,4,0,0,0,0,2,0,2,0,0,0,0,0,5.0,4.0,1.0,0.25,0.0,2.7,2.8499999999999996,0,partenza,PORTOGRUARO CAORLE
2024-06,weekend,sera,REG,N_4B107DF6CED6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,arrivo,VIGNA CLARA
2024-06,weekend,sera,REG,N_4B107DF6CED6,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,3.0,-3.0,-1.5,-1.5,-1.1,-1.05,0,partenza,VIGNA CLARA
2024-06,weekend,sera,REG,N_4BB17CC0E70A,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,5.0,-5.0,-2.5,-2.5,-1.2999999999999998,-1.1500000000000001,0,arrivo,ALBAIRATE VERMEZZO
2024-06,weekend,sera,REG,N_4BB17CC0E70A,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,0,partenza,ALBAIRATE VERMEZZO
2024-06,weekend,sera,REG,N_4BE2E4A5131E,2,2,0,0,0,0,2,0,0,0,0,0,0,0,2.0,0.0,2.0,1.0,1.0,1.8,1.9,0,arrivo,CESANO DI ROMA
2024-06,weekend,sera,REG,N_4BE2E4A5131E,3,3,0,0,0,0,2,0,1,0,0,0,0,0,0.0,1.0,-1.0,-0.3333333333333333,0.0,0.0,0.0,0,partenza,CESANO DI ROMA
2024-06,weekend,sera,REG,N_4CB1CAC729C9,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0,partenza,PORTO TORRES MARITTIMA
2024-06,weekend,sera,REG,N_4EE209E84954,2,2,0,0,0,0,1,0,1,0,0,0,0,0,2.0,3.0,-1.0,-0.5,-0.5,1.5,1.7499999999999998,0,arrivo,SASSARI
2024-06,weekend,sera,REG,N_4EE209E84954,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,3.0,-3.0,-1.5,-1.5,-1.1,-1.05,0,partenza,SASSARI
2024-06,weekend,sera,REG,N_4F3CE9A0ABE3,2,2,0,0,0,0,0,2,0,2,1,1,0,0,22.0,0.0,22.0,11.0,11.0,15.0,15.5,0,arrivo,ASSO
2024-06,weekend,sera,REG,N_4F3CE9A0ABE3,2,2,0,0,0,0,0,2,0,2,1,0,0,0,20.0,0.0,20.0,10.0,10.0,13.2,13.6,0,partenza,ASSO
2024-06,weekend,sera,REG,N_4FACCF341CB7,5,5,0,0,0,0,2,3,0,3,1,1,1,0,45.0,0.0,45.0,9.0,5.0,21.800000000000004,26.399999999999995,0,arrivo,PONTE S.PIETRO
2024-06,weekend,sera,REG,N_4FACCF341CB7,4,4,0,0,0,0,2,0,2,0,0,0,0,0,7.0,3.0,4.0,1.0,1.0,3.7,3.8499999999999996,0,partenza,PONTE S.PIETRO
2024-06,weekend,sera,REG,N_51D1ABF13579,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0.0,23.0,-23.0,-7.666666666666667,-8.0,-7.2,-7.1,0,arrivo,PONTREMOLI
2024-06,weekend,sera,REG,N_51D1ABF13579,3,3,0,0,0,0,2,0,1,0,0,0,0,0,1.0,2.0,-1.0,-0.3333333333333333,0.0,0.8,0.8999999999999999,0,partenza,PONTREMOLI
2024-06,weekend,sera,REG,N_51DC968E0539,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,arrivo,CARNIA
2024-06,weekend,sera,REG,N_51DC968E0539,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,4.0,-4.0,-4.0,-4.0,-4.0,-4.0,0,partenza,CARNIA
2024-06,weekend,sera,REG,N_51EFB2AB0389,13,13,0,0,0,0,6,3,4,3,1,0,0,0,41.0,8.0,33.0,2.5384615384615383,3.0,8.600000000000001,9.399999999999999,0,arrivo,LA SPEZIA CENTRALE
2024-06,weekend,sera,REG,N_51EFB2AB0389,13,13,0,0,0,0,4,2,7,2,0,0,0,0,17.0,36.0,-19.0,-1.4615384615384615,-3.0,4.600000000000001,5.399999999999999,0,partenza,LA SPEZIA CENTRALE
2024-06,weekend,sera,REG,N_5306D21208AD,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,partenza,MANDELA-SAMBUCI
2024-06,weekend,sera,REG,N_53BE36F2F0BF,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,6.0,-6.0,-3.0,-3.0,-2.2,-2.1,0,arrivo,RIVAROLO
2024-06,weekend,sera,REG,N_53BE36F2F0BF,2,2,0,0,0,0,2,0,0,0,0,0,0,0,4.0,0.0,4.0,2.0,2.0,3.6,3.8,0,partenza,RIVAROLO
2024-06,weekend,sera,REG,N_543FA4F5E84B,12,12,0,0,0,0,8,2,2,2,0,0,0,0,24.0,4.0,20.0,1.6666666666666667,1.0,5.700000000000001,6.449999999999999,0,arrivo,COMO S. GIOVANNI
2024-06,weekend,sera,REG,N_543FA4F5E84B,11,11,0,0,0,0,5,0,6,0,0,0,0,0,8.0,13.0,-5.0,-0.45454545454545453,-1.0,2.0,3.0,0,partenza,COMO S. GIOVANNI
2024-06,weekend,sera,REG,N_54735EC5B62B,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0,arrivo,VILLA SAN GIOVANNI
2024-06,weekend,sera,REG,N_54735EC5B62B,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1.0,3.0,-2.0,-1.0,-1.0,0.6000000000000001,0.7999999999999998,0,partenza,VILLA SAN GIOVANNI
2024-06,weekend,sera,REG,N_550927E1ED5E,2,2,0,0,0,0,1,0,1,0,0,0,0,0,3.0,1.0,2.0,1.0,1.0,2.6,2.8,0,arrivo,COSENZA
2024-06,weekend,sera,REG,N_550927E1ED5E,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,5.0,-5.0,-2.5,-2.5,-1.2999999999999998,-1.1500000000000001,0,partenza,COSENZA
2024-06,weekend,sera,REG,N_550ECA432EC6,2,2,0,0,0,0,1,1,0,1,0,0,0,0,8.0,0.0,8.0,4.0,4.0,6.4,6.699999999999999,0,arrivo,PINEROLO
2024-06,weekend,sera,REG,N_550ECA432EC6,4,4,0,0,0,0,2,1,1,1,1,1,0,0,20.0,1.0,19.0,4.75,1.0,13.200000000000003,15.599999999999994,0,partenza,PINEROLO
2024-06,weekend,sera,REG,N_55C18CEAEA1C,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,5.0,-5.0,-5.0,-5.0,-5.0,-5.0,0,arrivo,BENEVENTO
2024-06,weekend,sera,REG,N_57FE2A40F392,1,1,0,0,0,0,0,1,0,1,1,0,0,0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,0,arrivo,GENOVA VOLTRI
2024-06,weekend,sera,REG,N_57FE2A40F392,3,3,0,0,0,0,3,0,0,0,0,0,0,0,1.0,0.0,1.0,0.3333333333333333,0.0,0.8,0.8999999999999999,0,partenza,GENOVA VOLTRI
2024-06,weekend,sera,REG,N_58D4D5177F48,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0.0,1.0,-1.0,-0.5,-0.5,-0.09999999999999998,-0.050000000000000044,0,arrivo,FELTRE
2024-06,weekend,sera,REG,N_58D4D5177F48,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0.0,7.0,-7.0,-2.3333333333333335,-3.0,-1.4,-1.2000000000000002,0,partenza,FELTRE
2024-06,weekend,sera,REG,N_592534E3C981,9,9,0,0,0,0,3,1,5,1,0,0,0,0,9.0,9.0,0.0,0.0,-1.0,3.000000000000001,4.999999999999998,0,arrivo,SIENA
2024-06,weekend,sera,REG,N_592534E3C981,5,5,0,0,0,0,1,1,3,1,1,0,0,0,16.0,8.0,8.0,1.6,-1.0,8.8,10.399999999999999,0,partenza,SIENA
2024-06,weekend,sera,REG,N_5BD6FECC05D9,10,10,0,0,0,0,3,0,7,0,0,0,0,0,4.0,11.0,-7.0,-0.7,-1.0,2.0,2.0,0,arrivo,TREVISO C.
2024-06,weekend,sera,REG,N_5BD6FECC05D9,6,6,0,0,0,0,3,0,3,0,0,0,0,0,6.0,9.0,-3.0,-0.5,0.0,2.5,3.25,0,partenza,TREVISO C.
2024-06,weekend,sera,REG,N_5D245644C03E,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,partenza,PONTEDERA CASCIANA TERME
2024-06,weekend,sera,REG,N_5D701C22BFA0,6,6,0,0,0,0,4,0,2,0,0,0,0,0,6.0,4.0,2.0,0.3333333333333333,0.5,2.5,3.25,0,arrivo,REGGIO EMILIA
2024-06,weekend,sera,REG,N_5D701C22BFA0,3,3,0,0,0,0,2,0,1,0,0,0,0,0,2.0,3.0,-1.0,-0.3333333333333333,1.0,1.0,1.0,0,partenza,REGGIO EMILIA
2024-06,weekend,sera,REG,N_5F6B2483419A,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,partenza,FIRENZE CASTELLO
2024-06,weekend,sera,REG,N_607096404A55,2,2,0,0,0,0,0,1,1,1,0,0,0,0,5.0,3.0,2.0,1.0,1.0,4.2,4.6,0,arrivo,SAPRI
