mese,tipo_giorno,fascia_oraria,categoria,cod_partenza,cod_arrivo,corse_osservate,effettuate,cancellate,soppresse,parzialmente_cancellate,info_mancante,in_orario,in_ritardo,in_anticipo,oltre_5,oltre_10,oltre_15,oltre_30,oltre_60,minuti_ritardo_tot,minuti_anticipo_tot,minuti_netti_tot,ritardo_medio,ritardo_mediano,p90,p95,cancellate_tot,nome_partenza,nome_arrivo
2024-06,weekend,pomeriggio,REG,N_550927E1ED5E,N_DEBAB2A3D4C0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,10.0,-10.0,-5.0,-5.0,-3.4,-3.2,0,COSENZA,REGGIO CALABRIA CENTRALE
2024-06,weekend,pomeriggio,REG,N_550927E1ED5E,N_F047351D32A4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,4.0,-4.0,-4.0,-4.0,-4.0,-4.0,0,COSENZA,NAPOLI CENTRALE
2024-06,weekend,pomeriggio,REG,N_550ECA432EC6,N_02AF18E37314,4,4,0,0,0,0,4,0,0,0,0,0,0,0,6.0,0.0,6.0,1.5,2.0,2.0,2.0,0,PINEROLO,CHIVASSO
2024-06,weekend,pomeriggio,REG,N_55C18CEAEA1C,N_42A528D8B57B,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,4.0,-4.0,-4.0,-4.0,-4.0,-4.0,0,BENEVENTO,CASERTA
2024-06,weekend,pomeriggio,REG,N_55C18CEAEA1C,N_F047351D32A4,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,8.0,-8.0,-4.0,-4.0,-2.4,-2.2,0,BENEVENTO,NAPOLI CENTRALE
2024-06,weekend,pomeriggio,REG,N_56227008909E,N_D915C715E0EF,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,VAL D'ALA,AVEZZANO
2024-06,weekend,pomeriggio,REG,N_57FE2A40F392,N_E9B5426CE7DB,2,2,0,0,0,0,2,0,0,0,0,0,0,0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0,GENOVA VOLTRI,GENOVA NERVI
2024-06,weekend,pomeriggio,REG,N_580FFF8FD04F,N_D680B4DDCF0A,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S.LAZZARO,GUASTALLA
2024-06,weekend,pomeriggio,REG,N_58D4D5177F48,N_C0CDB8856373,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,FELTRE,BELLUNO
2024-06,weekend,pomeriggio,REG,N_592534E3C981,N_6DAD4A05816E,3,3,0,0,0,0,1,0,2,0,0,0,0,0,1.0,2.0,-1.0,-0.3333333333333333,-1.0,0.6000000000000001,0.7999999999999998,0,SIENA,FIRENZE S.M.N.
2024-06,weekend,pomeriggio,REG,N_592534E3C981,N_8FE161C43F4D,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,SIENA,BUONCONVENTO
2024-06,weekend,pomeriggio,REG,N_592534E3C981,N_9205BAB6A5D0,3,3,0,0,0,0,1,0,2,0,0,0,0,0,1.0,5.0,-4.0,-1.3333333333333333,-1.0,0.6000000000000001,0.7999999999999998,0,SIENA,EMPOLI
2024-06,weekend,pomeriggio,REG,N_592534E3C981,N_AB154A1831F2,3,3,0,0,0,0,2,0,1,0,0,0,0,0,7.0,2.0,5.0,1.6666666666666667,3.0,3.8,3.9,0,SIENA,CHIUSI C.T.
2024-06,weekend,pomeriggio,REG,N_592534E3C981,N_DD8D6A1F4D25,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,0,SIENA,GROSSETO
2024-06,weekend,pomeriggio,REG,N_5BD6FECC05D9,N_26FAC2401D1E,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,0,TREVISO C.,VENEZIA SANTA LUCIA
2024-06,weekend,pomeriggio,REG,N_5BD6FECC05D9,N_4A032FBEC97E,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,9.0,-9.0,-4.5,-4.5,-3.3,-3.1500000000000004,0,TREVISO C.,PORTOGRUARO CAORLE
2024-06,weekend,pomeriggio,REG,N_5BD6FECC05D9,N_A852107EF56C,3,3,0,0,0,0,2,0,1,0,0,0,0,0,4.0,1.0,3.0,1.0,1.0,2.6,2.8,0,TREVISO C.,VICENZA
2024-06,weekend,pomeriggio,REG,N_5BD6FECC05D9,N_E29B12213D0A,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,TREVISO C.,MONTEBELLUNA
2024-06,weekend,pomeriggio,REG,N_5D245644C03E,N_03F21F592247,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,PONTEDERA CASCIANA TERME,LIVORNO CENTRALE
2024-06,weekend,pomeriggio,REG,N_5D701C22BFA0,N_327D1BF489ED,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,2.0,-2.0,-1.0,-1.0,-1.0,-1.0,0,REGGIO EMILIA,SASSUOLO RADICI
2024-06,weekend,pomeriggio,REG,N_5D701C22BFA0,N_7C26FB2E9EE9,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,6.0,-6.0,-3.0,-3.0,-3.0,-3.0,0,REGGIO EMILIA,CIANO D'ENZA
2024-06,weekend,pomeriggio,REG,N_5D701C22BFA0,N_D680B4DDCF0A,1,1,0,0,0,0,0,1,0,1,0,0,0,0,7.0,0.0,7.0,7.0,7.0,7.0,7.0,0,REGGIO EMILIA,GUASTALLA
2024-06,weekend,pomeriggio,REG,N_5F6B2483419A,N_9205BAB6A5D0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0,FIRENZE CASTELLO,EMPOLI
2024-06,weekend,pomeriggio,REG,N_607096404A55,N_550927E1ED5E,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0,SAPRI,COSENZA
2024-06,weekend,pomeriggio,REG,N_607096404A55,N_663C39032F0C,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,7.0,-7.0,-7.0,-7.0,-7.0,-7.0,0,SAPRI,PAOLA
2024-06,weekend,pomeriggio,REG,N_607096404A55,N_C03F51FB3BED,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,SAPRI,SALERNO
2024-06,weekend,pomeriggio,REG,N_607096404A55,N_F047351D32A4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,5.0,-5.0,-5.0,-5.0,-5.0,-5.0,0,SAPRI,NAPOLI CENTRALE
2024-06,weekend,pomeriggio,REG,N_60AC40AB6E0D,N_7FA9E3AD7653,2,2,0,0,0,0,0,2,0,2,1,1,0,0,24.0,0.0,24.0,12.0,12.0,17.6,18.3,0,BRACCIANO,ROMA TIBURTINA
2024-06,weekend,pomeriggio,REG,N_616E8A8254DB,N_AB154A1831F2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ORTE,CHIUSI C.T.
2024-06,weekend,pomeriggio,REG,N_616E8A8254DB,N_AF7C7C87621E,3,3,0,0,0,0,3,0,0,0,0,0,0,0,1.0,0.0,1.0,0.3333333333333333,0.0,0.8,0.8999999999999999,0,ORTE,FIUMICINO AEROPORTO
2024-06,weekend,pomeriggio,REG,N_619A2B247E23,N_2B5A38574141,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0,FASANO,BARI CENTRALE
2024-06,weekend,pomeriggio,REG,N_62A12958237E,N_72DA38E192FF,2,2,0,0,0,0,0,1,1,1,1,1,0,0,18.0,1.0,17.0,8.5,8.5,16.1,17.05,0,TERMOLI,PESCARA
2024-06,weekend,pomeriggio,REG,N_62A12958237E,N_D58C6A65D7C1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,0,TERMOLI,FOGGIA
2024-06,weekend,pomeriggio,REG,N_637B235E9838,N_1926B9FA75C4,2,2,0,0,0,0,2,0,0,0,0,0,0,0,7.0,0.0,7.0,3.5,3.5,3.9,3.95,0,MILANO PORTA GARIBALDI,PORTO CERESIO
2024-06,weekend,pomeriggio,REG,N_637B235E9838,N_22FD4A51ED9B,1,1,0,0,0,0,0,1,0,1,0,0,0,0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,0,MILANO PORTA GARIBALDI,ARONA
2024-06,weekend,pomeriggio,REG,N_637B235E9838,N_4FACCF341CB7,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0.0,1.0,-1.0,-0.5,-0.5,-0.09999999999999998,-0.050000000000000044,0,MILANO PORTA GARIBALDI,PONTE S.PIETRO
2024-06,weekend,pomeriggio,REG,N_637B235E9838,N_543FA4F5E84B,2,2,0,0,0,0,2,0,0,0,0,0,0,0,6.0,0.0,6.0,3.0,3.0,3.8,3.9,0,MILANO PORTA GARIBALDI,COMO S. GIOVANNI
2024-06,weekend,pomeriggio,REG,N_637B235E9838,N_66EFE7185ACC,1,1,0,0,0,0,0,1,0,1,1,1,0,0,15.0,0.0,15.0,15.0,15.0,15.0,15.0,0,MILANO PORTA GARIBALDI,GENOVA P.PRINCIPE
2024-06,weekend,pomeriggio,REG,N_637B235E9838,N_B222138E8EE4,3,3,0,0,0,0,2,1,0,1,0,0,0,0,11.0,0.0,11.0,3.6666666666666665,4.0,4.8,4.9,0,MILANO PORTA GARIBALDI,CHIASSO
2024-06,weekend,pomeriggio,REG,N_637B235E9838,N_DF72E0451C21,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,MILANO PORTA GARIBALDI,DOMODOSSOLA
2024-06,weekend,pomeriggio,REG,N_637B235E9838,N_F5C11A0AB557,7,7,0,0,0,0,2,1,4,1,0,0,0,0,8.0,6.0,2.0,0.2857142857142857,-1.0,3.6000000000000014,4.799999999999997,0,MILANO PORTA GARIBALDI,LECCO
2024-06,weekend,pomeriggio,REG,N_64548ED4BF34,N_2B653A1CD280,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,SIRACUSA,CATANIA CENTRALE
2024-06,weekend,pomeriggio,REG,N_64548ED4BF34,N_F6D345743682,2,2,0,0,0,0,0,1,1,1,0,0,0,0,7.0,3.0,4.0,2.0,2.0,6.0,6.5,0,SIRACUSA,MESSINA CENTRALE
2024-06,weekend,pomeriggio,REG,N_65DA4217C250,N_ACF3D2764DA3,3,3,0,0,0,0,0,3,0,3,3,3,2,0,92.0,0.0,92.0,30.666666666666668,30.0,33.2,33.6,0,TIRANO,MILANO CENTRALE
2024-06,weekend,pomeriggio,REG,N_66DEF0BD8D9B,N_6F9274E48577,2,2,0,0,0,0,2,0,0,0,0,0,0,0,6.0,0.0,6.0,3.0,3.0,3.0,3.0,0,STABIO,BUSTO ARSIZIO
2024-06,weekend,pomeriggio,REG,N_66EFE7185ACC,N_12E14CB6B0D0,2,2,0,0,0,0,0,2,0,2,0,0,0,0,14.0,0.0,14.0,7.0,7.0,7.8,7.9,0,GENOVA P.PRINCIPE,TORINO LINGOTTO
2024-06,weekend,pomeriggio,REG,N_66EFE7185ACC,N_637B235E9838,1,1,0,0,0,0,0,1,0,1,1,0,0,0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,0,GENOVA P.PRINCIPE,MILANO PORTA GARIBALDI
2024-06,weekend,pomeriggio,REG,N_66EFE7185ACC,N_BBC1739242B1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,6.0,0.0,6.0,6.0,6.0,6.0,6.0,0,GENOVA P.PRINCIPE,SESTRI LEVANTE
2024-06,weekend,pomeriggio,REG,N_66EFE7185ACC,N_FEBDC4EA7CA2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,4.0,-4.0,-4.0,-4.0,-4.0,-4.0,0,GENOVA P.PRINCIPE,TORINO P.NUOVA
2024-06,weekend,pomeriggio,REG,N_6A5E47BD3937,N_E903EB64CBF3,3,3,0,0,0,0,2,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.8,0.8999999999999999,0,ALBANO LAZIALE,ROMA TERMINI
2024-06,weekend,pomeriggio,REG,N_6A893BB6B9F0,N_F6D345743682,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PATTI-SAN PIERO PATTI,MESSINA CENTRALE
2024-06,weekend,pomeriggio,REG,N_6C5F1D064AA5,N_29C899324937,3,3,0,0,0,0,2,0,1,0,0,0,0,0,2.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0,LUINO,GALLARATE
2024-06,weekend,pomeriggio,REG,N_6C88D68D6E24,N_9334DABDEC76,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,4.0,-4.0,-4.0,-4.0,-4.0,-4.0,0,L`AQUILA,TERNI
2024-06,weekend,pomeriggio,REG,N_6DAD4A05816E,N_03F21F592247,2,2,0,0,0,0,1,1,0,1,0,0,0,0,8.0,0.0,8.0,4.0,4.0,4.8,4.9,0,FIRENZE S.M.N.,LIVORNO CENTRALE
2024-06,weekend,pomeriggio,REG,N_6DAD4A05816E,N_1DF0E577C8F9,3,3,0,0,0,0,1,1,1,1,0,0,0,0,9.0,3.0,6.0,2.0,4.0,4.8,4.9,0,FIRENZE S.M.N.,VIAREGGIO
2024-06,weekend,pomeriggio,REG,N_6DAD4A05816E,N_51D1ABF13579,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,5.0,-5.0,-5.0,-5.0,-5.0,-5.0,0,FIRENZE S.M.N.,PONTREMOLI
2024-06,weekend,pomeriggio,REG,N_6DAD4A05816E,N_51EFB2AB0389,2,2,0,0,0,0,1,1,0,1,0,0,0,0,7.0,0.0,7.0,3.5,3.5,4.7,4.85,0,FIRENZE S.M.N.,LA SPEZIA CENTRALE
2024-06,weekend,pomeriggio,REG,N_6DAD4A05816E,N_592534E3C981,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0.0,7.0,-7.0,-2.3333333333333335,-1.0,-1.0,-1.0,0,FIRENZE S.M.N.,SIENA
2024-06,weekend,pomeriggio,REG,N_6DAD4A05816E,N_74EE77A63E34,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,5.0,-5.0,-5.0,-5.0,-5.0,-5.0,0,FIRENZE S.M.N.,FAENZA
2024-06,weekend,pomeriggio,REG,N_6DAD4A05816E,N_7ACD08E29DE5,2,2,0,0,0,0,1,1,0,1,0,0,0,0,9.0,0.0,9.0,4.5,4.5,6.5,6.75,0,FIRENZE S.M.N.,CAMPIGLIA MARITTIMA
2024-06,weekend,pomeriggio,REG,N_6DAD4A05816E,N_83A3E77E8703,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0,FIRENZE S.M.N.,AREZZO
2024-06,weekend,pomeriggio,REG,N_6DAD4A05816E,N_9205BAB6A5D0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,FIRENZE S.M.N.,EMPOLI
2024-06,weekend,pomeriggio,REG,N_6DAD4A05816E,N_AA00CE9E4DF9,2,2,0,0,0,0,0,1,1,1,0,0,0,0,7.0,3.0,4.0,2.0,2.0,6.0,6.5,0,FIRENZE S.M.N.,FOLIGNO
2024-06,weekend,pomeriggio,REG,N_6DAD4A05816E,N_AB154A1831F2,3,3,0,0,0,0,1,2,0,2,2,0,0,0,25.0,0.0,25.0,8.333333333333334,10.0,12.4,12.7,0,FIRENZE S.M.N.,CHIUSI C.T.
2024-06,weekend,pomeriggio,REG,N_6DAD4A05816E,N_BCDBFFBD83A2,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0.0,6.0,-6.0,-2.0,-2.0,-1.2,-1.1,0,FIRENZE S.M.N.,PISTOIA
2024-06,weekend,pomeriggio,REG,N_6DAD4A05816E,N_D53F32E084D3,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0.0,3.0,-3.0,-1.0,-1.0,-1.0,-1.0,0,FIRENZE S.M.N.,BORGO S. LORENZO
2024-06,weekend,pomeriggio,REG,N_6DAD4A05816E,N_DD8D6A1F4D25,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0,FIRENZE S.M.N.,GROSSETO
2024-06,weekend,pomeriggio,REG,N_6DAD4A05816E,N_E903EB64CBF3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0,FIRENZE S.M.N.,ROMA TERMINI
2024-06,weekend,pomeriggio,REG,N_6DAD4A05816E,N_EDFB5356134D,2,2,0,0,0,0,1,0,1,0,0,0,0,0,4.0,2.0,2.0,1.0,1.0,3.4000000000000004,3.6999999999999997,0,FIRENZE S.M.N.,LUCCA
2024-06,weekend,pomeriggio,REG,N_6DCA844AE5BC,N_2B5A38574141,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0.0,4.0,-4.0,-1.3333333333333333,-1.0,-1.0,-1.0,0,TARANTO,BARI CENTRALE
2024-06,weekend,pomeriggio,REG,N_6DCA844AE5BC,N_3AE15A8EF205,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,4.0,-4.0,-2.0,-2.0,-1.2,-1.1,0,TARANTO,BRINDISI
2024-06,weekend,pomeriggio,REG,N_6DE3F8828605,N_7ACD08E29DE5,1,1,0,0,0,0,0,1,0,1,0,0,0,0,6.0,0.0,6.0,6.0,6.0,6.0,6.0,0,PIOMBINO BINARI MARE,CAMPIGLIA MARITTIMA
2024-06,weekend,pomeriggio,REG,N_6F9274E48577,N_66DEF0BD8D9B,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,2.0,-2.0,-1.0,-1.0,-1.0,-1.0,0,BUSTO ARSIZIO,STABIO
2024-06,weekend,pomeriggio,REG,N_6FDC22A1267B,N_2B5A38574141,2,2,0,0,0,0,2,0,0,0,0,0,0,0,5.0,0.0,5.0,2.5,2.5,2.9,2.95,0,BARLETTA,BARI CENTRALE
2024-06,weekend,pomeriggio,REG,N_716DEAB7B82E,N_ACF3D2764DA3,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,3.0,-3.0,-1.5,-1.5,-1.1,-1.05,0,BERGAMO,MILANO CENTRALE
2024-06,weekend,pomeriggio,REG,N_716DEAB7B82E,N_C7427C4E857C,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0,BERGAMO,TREVIGLIO
2024-06,weekend,pomeriggio,REG,N_716DEAB7B82E,N_F6BAB1C5673F,1,1,0,0,0,0,0,1,0,1,0,0,0,0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,0,BERGAMO,BRESCIA
2024-06,weekend,pomeriggio,REG,N_72DA38E192FF,N_40FDF213030B,2,2,0,0,0,0,2,0,0,0,0,0,0,0,2.0,0.0,2.0,1.0,1.0,1.8,1.9,0,PESCARA,SULMONA
2024-06,weekend,pomeriggio,REG,N_72DA38E192FF,N_62A12958237E,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,PESCARA,TERMOLI
2024-06,weekend,pomeriggio,REG,N_72DA38E192FF,N_ACF3D2764DA3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0,PESCARA,MILANO CENTRALE
2024-06,weekend,pomeriggio,REG,N_72DA38E192FF,N_D915C715E0EF,1,1,0,0,0,0,0,1,0,1,0,0,0,0,6.0,0.0,6.0,6.0,6.0,6.0,6.0,0,PESCARA,AVEZZANO
2024-06,weekend,pomeriggio,REG,N_72DA38E192FF,N_DD6564CDFB93,3,3,0,0,0,0,0,1,2,1,1,0,0,0,10.0,5.0,5.0,1.6666666666666667,-1.0,7.800000000000001,8.899999999999999,0,PESCARA,ANCONA
2024-06,weekend,pomeriggio,REG,N_742441A837EF,N_0161CF483CE4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,4.0,-4.0,-4.0,-4.0,-4.0,-4.0,0,MI.P.GENOVA,ALESSANDRIA
2024-06,weekend,pomeriggio,REG,N_742441A837EF,N_206061CF7349,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.8,0.8999999999999999,0,MI.P.GENOVA,MORTARA
2024-06,weekend,pomeriggio,REG,N_74EE77A63E34,N_D53F32E084D3,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,4.0,-4.0,-2.0,-2.0,-2.0,-2.0,0,FAENZA,BORGO S. LORENZO
2024-06,weekend,pomeriggio,REG,N_7508BB1D63A3,N_10FAC90E1EDD,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0.0,24.0,-24.0,-8.0,-6.0,-6.0,-6.0,0,TORINO STURA,ASTI
2024-06,weekend,pomeriggio,REG,N_75EE60EB2654,N_AF7C7C87621E,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0.0,1.0,-1.0,-0.5,-0.5,-0.09999999999999998,-0.050000000000000044,0,FARA SABINA,FIUMICINO AEROPORTO
2024-06,weekend,pomeriggio,REG,N_77D367E4BFD2,N_AB154A1831F2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,TERONTOLA CORTONA,CHIUSI C.T.
2024-06,weekend,pomeriggio,REG,N_79A7096BCFE7,N_15523132CDAE,2,2,0,0,0,0,2,0,0,0,0,0,0,0,4.0,0.0,4.0,2.0,2.0,2.8,2.9,0,CHIAVENNA,COLICO
2024-06,weekend,pomeriggio,REG,N_7A0EEBBEAB93,N_0161CF483CE4,2,2,0,0,0,0,1,0,1,0,0,0,0,0,2.0,4.0,-2.0,-1.0,-1.0,1.4000000000000001,1.6999999999999997,0,NOVARA,ALESSANDRIA
2024-06,weekend,pomeriggio,REG,N_7A0EEBBEAB93,N_206061CF7349,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,NOVARA,MORTARA
2024-06,weekend,pomeriggio,REG,N_7A0EEBBEAB93,N_22FD4A51ED9B,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,NOVARA,ARONA
2024-06,weekend,pomeriggio,REG,N_7A0EEBBEAB93,N_83AEB434E87E,6,6,0,0,0,0,2,0,4,0,0,0,0,0,3.0,4.0,-1.0,-0.16666666666666666,-1.0,1.5,1.75,0,NOVARA,PIOLTELLO LIMITO
2024-06,weekend,pomeriggio,REG,N_7A0EEBBEAB93,N_DF72E0451C21,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,NOVARA,DOMODOSSOLA
2024-06,weekend,pomeriggio,REG,N_7A0EEBBEAB93,N_F8EA68484F28,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,NOVARA,IVREA
2024-06,weekend,pomeriggio,REG,N_7ABD63D32E61,N_25B9CF10B7D2,3,3,0,0,0,0,1,0,2,0,0,0,0,0,0.0,8.0,-8.0,-2.6666666666666665,-3.0,-0.5999999999999999,-0.30000000000000027,0,PRATO CENTRALE,BOLOGNA C.LE
2024-06,weekend,pomeriggio,REG,N_7ACD08E29DE5,N_E2EC0D35D526,1,1,0,0,0,0,0,1,0,1,0,0,0,0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,0,CAMPIGLIA MARITTIMA,PISA CENTRALE
2024-06,weekend,pomeriggio,REG,N_7BFFDD18032E,N_FF7C08698F8E,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,TORRE DEI PASSERI,TERAMO
2024-06,weekend,pomeriggio,REG,N_7C26FB2E9EE9,N_5D701C22BFA0,3,3,0,0,0,0,2,0,1,0,0,0,0,0,4.0,1.0,3.0,1.0,1.0,2.6,2.8,0,CIANO D'ENZA,REGGIO EMILIA
2024-06,weekend,pomeriggio,REG,N_7FA9E3AD7653,N_1E55D25CC515,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,0,ROMA TIBURTINA,TIVOLI
2024-06,weekend,pomeriggio,REG,N_7FA9E3AD7653,N_27E044DF1964,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,ROMA TIBURTINA,GUIDONIA-MONTECELIO-S.ANGELO
2024-06,weekend,pomeriggio,REG,N_7FA9E3AD7653,N_60AC40AB6E0D,1,1,0,0,0,0,0,1,0,1,0,0,0,0,9.0,0.0,9.0,9.0,9.0,9.0,9.0,0,ROMA TIBURTINA,BRACCIANO
2024-06,weekend,pomeriggio,REG,N_7FA9E3AD7653,N_93A779399DBB,1,1,0,0,0,0,0,1,0,1,1,0,0,0,13.0,0.0,13.0,13.0,13.0,13.0,13.0,0,ROMA TIBURTINA,VITERBO PORTA FIORENTINA
2024-06,weekend,pomeriggio,REG,N_7FA9E3AD7653,N_AF7C7C87621E,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,ROMA TIBURTINA,FIUMICINO AEROPORTO
2024-06,weekend,pomeriggio,REG,N_7FA9E3AD7653,N_C8FFC2BCCFE1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,ROMA TIBURTINA,ISERNIA
2024-06,weekend,pomeriggio,REG,N_7FA9E3AD7653,N_D915C715E0EF,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,0,ROMA TIBURTINA,AVEZZANO
2024-06,weekend,pomeriggio,REG,N_7FEB58AE129D,N_E3B8163AC6FC,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1.0,3.0,-2.0,-1.0,-1.0,0.6000000000000001,0.7999999999999998,0,AGRIGENTO CENTRALE,PALERMO CENTRALE
2024-06,weekend,pomeriggio,REG,N_811BC1C86782,N_25B9CF10B7D2,3,3,0,0,0,0,1,0,2,0,0,0,0,0,0.0,5.0,-5.0,-1.6666666666666667,-2.0,-0.3999999999999999,-0.20000000000000018,0,PORRETTA TERME,BOLOGNA C.LE
2024-06,weekend,pomeriggio,REG,N_835C7E781DA4,N_0825CE132492,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,6.0,-6.0,-3.0,-3.0,-1.4,-1.2000000000000002,0,CARPI,MODENA
2024-06,weekend,pomeriggio,REG,N_838D98750A26,N_10FAC90E1EDD,2,2,0,0,0,0,0,2,0,2,2,1,1,0,41.0,0.0,41.0,20.5,20.5,28.1,29.05,0,VOGHERA,ASTI
2024-06,weekend,pomeriggio,REG,N_838D98750A26,N_B101329F0BD5,1,1,0,0,0,0,0,1,0,1,0,0,0,0,6.0,0.0,6.0,6.0,6.0,6.0,6.0,0,VOGHERA,PIACENZA
