giorno,ora,categoria,corse_osservate,effettuate,cancellate,soppresse,parzialmente_cancellate,info_mancante,in_orario,in_ritardo,in_anticipo,oltre_5,oltre_10,oltre_15,oltre_30,oltre_60,minuti_ritardo_tot,minuti_anticipo_tot,minuti_netti_tot,ritardo_medio,ritardo_mediano,p90,p95,cancellate_tot
2024-06-20,15:00,ICN,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,6.0,-6.0,-6.0,-6.0,-6.0,-6.0,0
2024-06-20,15:00,MET,12,12,0,0,0,0,4,2,6,2,0,0,0,0,17.0,13.0,4.0,0.3333333333333333,-0.5,6.400000000000002,7.899999999999999,0
2024-06-20,15:00,REG,455,455,0,0,0,0,196,95,159,95,41,20,5,1,1494.0,369.0,1125.0,2.5,1.0,9.0,14.0,0
2024-06-20,16:00,,14,14,0,0,0,0,5,5,4,5,3,3,0,0,100.0,6.0,94.0,6.714285714285714,4.0,22.700000000000003,24.75,0
2024-06-20,16:00,EC,2,2,0,0,0,0,0,2,0,2,0,0,0,0,12.0,0.0,12.0,6.0,6.0,6.0,6.0,0
2024-06-20,16:00,EN,1,1,0,0,0,0,0,1,0,1,0,0,0,0,9.0,0.0,9.0,9.0,9.0,9.0,9.0,0
2024-06-20,16:00,IC,8,8,0,0,0,0,1,7,0,7,5,4,1,1,153.0,0.0,153.0,19.125,15.0,35.8,48.39999999999998,0
2024-06-20,16:00,MET,13,13,0,0,0,0,3,2,7,2,1,0,0,0,24.0,16.0,8.0,0.6666666666666666,-1.0,6.500000000000002,10.149999999999995,0
2024-06-20,16:00,REG,481,481,0,0,0,0,222,121,137,121,46,21,7,4,1834.0,375.0,1459.0,3.0395833333333333,1.0,9.0,13.0,0
2024-06-20,17:00,,23,23,0,0,0,0,5,14,4,14,7,4,2,0,215.0,6.0,209.0,9.08695652173913,6.0,23.000000000000004,32.999999999999986,0
2024-06-20,17:00,EC,1,1,0,0,0,0,0,1,0,1,1,1,1,1,71.0,0.0,71.0,71.0,71.0,71.0,71.0,0
2024-06-20,17:00,IC,3,3,0,0,0,0,0,2,1,2,0,0,0,0,16.0,4.0,12.0,4.0,8.0,8.0,8.0,0
2024-06-20,17:00,MET,15,15,0,0,0,0,9,0,6,0,0,0,0,0,9.0,18.0,-9.0,-0.6,0.0,1.0,1.8999999999999968,0
2024-06-20,17:00,REG,525,525,0,0,0,0,238,111,175,111,47,28,13,1,1878.0,475.0,1403.0,2.677480916030534,1.0,8.699999999999989,15.0,0
2024-06-20,18:00,,12,12,0,0,0,0,3,6,3,6,4,4,2,0,132.0,7.0,125.0,10.416666666666666,3.0,32.900000000000006,38.05,0
2024-06-20,18:00,EC,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,0
2024-06-20,18:00,IC,4,4,0,0,0,0,1,0,3,0,0,0,0,0,3.0,8.0,-5.0,-1.25,-2.5,1.5000000000000009,2.2499999999999982,0
2024-06-20,18:00,ICN,1,1,0,0,0,0,0,1,0,1,0,0,0,0,8.0,0.0,8.0,8.0,8.0,8.0,8.0,0
2024-06-20,18:00,MET,15,15,0,0,0,0,4,1,10,1,0,0,0,0,13.0,20.0,-7.0,-0.4666666666666667,-1.0,3.0,3.599999999999998,0
2024-06-20,18:00,REG,512,512,0,0,0,0,226,112,170,112,47,20,6,0,1656.0,474.0,1182.0,2.326771653543307,1.0,9.0,12.0,0
2024-06-20,19:00,,8,8,0,0,0,0,1,5,2,5,4,1,0,0,59.0,5.0,54.0,6.75,8.0,13.6,14.299999999999999,0
2024-06-20,19:00,IC,4,4,0,0,0,0,0,3,1,3,2,0,0,0,27.0,3.0,24.0,6.0,8.0,10.7,10.85,0
2024-06-20,19:00,ICN,5,5,0,0,0,0,0,4,1,4,4,4,2,1,180.0,1.0,179.0,35.8,27.0,66.0,70.0,0
2024-06-20,19:00,MET,14,14,0,0,0,0,4,0,10,0,0,0,0,0,4.0,28.0,-24.0,-1.7142857142857142,-2.0,1.0,1.3499999999999996,0
2024-06-20,19:00,REG,457,457,0,0,0,0,179,88,188,88,32,14,4,2,1348.0,534.0,814.0,1.789010989010989,1.0,7.0,11.0,0
2024-06-20,20:00,,5,5,0,0,0,0,1,1,3,1,0,0,0,0,8.0,12.0,-4.0,-0.8,-2.0,4.4,5.199999999999999,0
2024-06-20,20:00,EC,1,1,0,0,0,0,0,1,0,1,0,0,0,0,6.0,0.0,6.0,6.0,6.0,6.0,6.0,0
2024-06-20,20:00,IC,2,2,0,0,0,0,0,2,0,2,2,1,1,1,123.0,0.0,123.0,61.5,61.5,99.5,104.25,0
2024-06-20,20:00,ICN,2,2,0,0,0,0,0,2,0,2,2,2,0,0,42.0,0.0,42.0,21.0,21.0,21.8,21.9,0
2024-06-20,20:00,MET,12,12,0,0,0,0,7,0,5,0,0,0,0,0,5.0,9.0,-4.0,-0.3333333333333333,0.0,1.0,1.8999999999999986,0
2024-06-20,20:00,REG,350,350,0,0,0,0,153,55,142,55,15,8,2,1,814.0,387.0,427.0,1.22,1.0,6.0,9.0,0
2024-06-20,21:00,,4,4,0,0,0,0,0,3,1,3,3,2,2,0,109.0,5.0,104.0,26.0,25.0,53.0,55.99999999999999,0
2024-06-20,21:00,IC,2,2,0,0,0,0,0,1,1,1,1,0,0,0,10.0,1.0,9.0,4.5,4.5,8.9,9.45,0
2024-06-20,21:00,ICN,3,3,0,0,0,0,0,1,2,1,1,0,0,0,11.0,8.0,3.0,1.0,-3.0,8.200000000000001,9.599999999999998,0
2024-06-20,21:00,MET,12,12,0,0,0,0,6,0,6,0,0,0,0,0,5.0,10.0,-5.0,-0.4166666666666667,-0.5,1.0,1.0,0
2024-06-20,21:00,REG,233,233,0,0,0,0,84,44,105,44,21,13,4,0,748.0,246.0,502.0,2.1545064377682404,1.0,9.0,15.399999999999977,0
2024-06-20,22:00,,1,1,0,0,0,0,0,1,0,1,1,1,0,0,26.0,0.0,26.0,26.0,26.0,26.0,26.0,0
2024-06-20,22:00,IC,2,2,0,0,0,0,0,1,1,1,0,0,0,0,5.0,3.0,2.0,1.0,1.0,4.2,4.6,0
2024-06-20,22:00,ICN,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0
2024-06-20,22:00,MET,6,6,0,0,0,0,3,0,3,0,0,0,0,0,3.0,9.0,-6.0,-1.0,-1.0,1.5,2.25,0
2024-06-20,22:00,REG,128,128,0,0,0,0,56,16,55,16,10,7,4,1,438.0,120.0,318.0,2.5039370078740157,0.0,7.400000000000006,14.799999999999955,0
2024-06-20,23:00,MET,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,3.0,-3.0,-1.5,-1.5,-1.1,-1.05,0
2024-06-20,23:00,REG,33,33,0,0,0,0,11,7,15,7,4,0,0,0,81.0,46.0,35.0,1.0606060606060606,0.0,9.400000000000002,11.799999999999997,0
2024-06-21,00:00,REG,9,9,0,0,0,0,3,2,4,2,1,1,1,1,92.0,8.0,84.0,9.333333333333334,0.0,23.600000000000012,52.799999999999976,0
2024-06-21,01:00,REG,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,5.0,-5.0,-5.0,-5.0,-5.0,-5.0,0
2024-06-21,02:00,EN,1,1,0,0,0,0,0,1,0,1,1,1,1,1,318.0,0.0,318.0,318.0,318.0,318.0,318.0,0
2024-06-21,03:00,REG,4,4,0,0,0,0,3,0,1,0,0,0,0,0,1.0,3.0,-2.0,-0.5,0.0,0.7000000000000002,0.8499999999999996,0
2024-06-21,04:00,IC,2,2,0,0,0,0,0,2,0,2,1,1,0,0,22.0,0.0,22.0,11.0,11.0,15.0,15.5,0
2024-06-21,04:00,REG,59,59,0,0,0,0,27,4,28,4,3,3,1,0,141.0,75.0,66.0,1.11864406779661,0.0,3.0,7.299999999999926,0
2024-06-21,05:00,,24,24,0,0,0,0,7,8,8,8,5,2,0,0,99.0,30.0,69.0,3.0,2.0,12.400000000000002,16.599999999999994,0
2024-06-21,05:00,IC,10,10,0,0,0,0,1,6,3,6,5,4,3,2,209.0,17.0,192.0,19.2,10.5,65.2,66.1,0
2024-06-21,05:00,MET,7,7,0,0,0,0,4,0,3,0,0,0,0,0,5.0,4.0,1.0,0.14285714285714285,1.0,1.4000000000000004,1.6999999999999993,0
2024-06-21,05:00,REG,415,415,0,0,0,0,170,68,174,68,25,11,5,2,1099.0,454.0,645.0,1.5655339805825244,0.0,6.0,10.0,0
2024-06-21,06:00,,35,35,0,0,0,0,4,23,8,23,17,12,6,2,575.0,28.0,547.0,15.628571428571428,9.0,49.200000000000024,61.39999999999998,0
2024-06-21,06:00,IC,10,10,0,0,0,0,2,7,1,7,5,2,2,1,205.0,2.0,203.0,20.3,8.0,46.89999999999997,82.44999999999992,0
2024-06-21,06:00,MET,13,13,0,0,0,0,7,0,6,0,0,0,0,0,10.0,15.0,-5.0,-0.38461538461538464,1.0,2.0,2.0,0
2024-06-21,06:00,REG,637,637,0,0,0,0,281,111,243,111,47,27,11,6,2195.0,588.0,1607.0,2.530708661417323,1.0,7.0,12.299999999999955,0
2024-06-21,07:00,,25,25,0,0,0,0,8,12,5,12,9,5,4,3,458.0,22.0,436.0,17.44,4.0,59.40000000000002,65.8,0
2024-06-21,07:00,EC,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,3.0,-3.0,-3.0,-3.0,-3.0,-3.0,0
2024-06-21,07:00,IC,9,9,0,0,0,0,1,7,1,7,3,3,3,1,197.0,3.0,194.0,21.555555555555557,8.0,53.400000000000006,62.19999999999999,0
2024-06-21,07:00,MET,14,14,0,0,0,0,5,0,9,0,0,0,0,0,4.0,26.0,-22.0,-1.5714285714285714,-1.5,1.0,1.3499999999999996,0
2024-06-21,07:00,REG,520,520,0,0,0,0,229,110,179,110,58,34,10,6,2161.0,458.0,1703.0,3.287644787644788,1.0,10.0,17.149999999999977,0
2024-06-21,08:00,,17,17,0,0,0,0,3,9,5,9,5,3,3,2,338.0,13.0,325.0,19.11764705882353,6.0,64.60000000000001,91.39999999999995,0
2024-06-21,08:00,IC,7,7,0,0,0,0,0,5,2,5,3,3,1,0,92.0,9.0,83.0,11.857142857142858,7.0,27.600000000000005,31.79999999999999,0
2024-06-21,08:00,MET,15,15,0,0,0,0,5,1,9,1,0,0,0,0,15.0,17.0,-2.0,-0.13333333333333333,-1.0,2.0,4.0999999999999925,0
2024-06-21,08:00,REG,437,437,0,0,0,0,193,80,160,80,31,20,6,3,1359.0,436.0,923.0,2.131639722863741,1.0,8.0,13.0,0
2024-06-21,09:00,,13,13,0,0,0,0,4,8,1,8,4,4,3,1,184.0,3.0,181.0,13.923076923076923,6.0,33.2,48.39999999999995,0
2024-06-21,09:00,IC,6,6,0,0,0,0,0,4,2,4,4,4,3,1,182.0,16.0,166.0,27.666666666666668,28.5,62.5,69.75,0
2024-06-21,09:00,MET,13,13,0,0,0,0,4,0,9,0,0,0,0,0,9.0,22.0,-13.0,-1.0,-2.0,2.6000000000000014,3.3999999999999986,0
2024-06-21,09:00,REG,375,375,0,0,0,0,142,89,140,89,37,24,12,0,1422.0,356.0,1066.0,2.8733153638814017,1.0,9.0,18.0,0
2024-06-21,10:00,,12,12,0,0,0,0,6,4,2,4,3,3,1,1,196.0,8.0,188.0,15.666666666666666,3.0,17.700000000000003,73.34999999999991,0
2024-06-21,10:00,EC,3,3,0,0,0,0,1,2,0,2,2,2,2,2,338.0,0.0,338.0,112.66666666666667,123.0,194.2,203.1,0
2024-06-21,10:00,IC,7,7,0,0,0,0,2,4,1,4,2,1,0,0,45.0,2.0,43.0,6.142857142857143,6.0,14.200000000000001,15.099999999999998,0
2024-06-21,10:00,MET,12,12,0,0,0,0,3,0,9,0,0,0,0,0,2.0,14.0,-12.0,-1.0,-1.0,0.9000000000000004,1.0,0
2024-06-21,10:00,REG,305,305,0,0,0,0,125,74,104,74,30,21,7,5,1311.0,269.0,1042.0,3.438943894389439,1.0,9.0,19.799999999999955,0
2024-06-21,11:00,,13,13,0,0,0,0,2,10,1,10,8,7,6,3,678.0,6.0,672.0,51.69230769230769,15.0,107.40000000000003,192.19999999999973,0
2024-06-21,11:00,EC,2,2,0,0,0,0,1,1,0,1,1,1,1,1,198.0,0.0,198.0,99.0,99.0,175.8,185.39999999999998,0
2024-06-21,11:00,EXP,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,4.0,-4.0,-4.0,-4.0,-4.0,-4.0,0
2024-06-21,11:00,IC,5,5,0,0,0,0,3,2,0,2,2,2,2,1,150.0,0.0,150.0,30.0,4.0,76.2,86.6,0
2024-06-21,11:00,MET,12,12,0,0,0,0,3,1,8,1,0,0,0,0,9.0,18.0,-9.0,-0.75,-1.0,2.8000000000000007,3.8999999999999986,0
2024-06-21,11:00,REG,342,342,0,0,0,0,161,62,117,62,31,23,15,4,1422.0,330.0,1092.0,3.211764705882353,1.0,7.100000000000023,20.150000000000034,0
2024-06-21,12:00,,13,13,0,0,0,0,1,9,3,9,8,7,7,5,802.0,10.0,792.0,60.92307692307692,51.0,128.80000000000004,215.99999999999974,0
2024-06-21,12:00,EC,1,1,0,0,0,0,0,1,0,1,1,1,1,1,129.0,0.0,129.0,129.0,129.0,129.0,129.0,0
2024-06-21,12:00,IC,4,4,0,0,0,0,2,1,1,1,1,1,1,0,31.0,2.0,29.0,7.25,0.0,21.700000000000006,26.349999999999987,0
2024-06-21,12:00,ICN,1,1,0,0,0,0,0,1,0,1,1,1,0,0,17.0,0.0,17.0,17.0,17.0,17.0,17.0,0
2024-06-21,12:00,MET,12,12,0,0,0,0,5,1,6,1,1,1,0,0,29.0,8.0,21.0,1.75,-0.5,1.9000000000000004,12.349999999999984,0
2024-06-21,12:00,REG,430,430,0,0,0,0,203,60,164,60,28,15,7,1,1174.0,419.0,755.0,1.7681498829039812,1.0,6.0,11.699999999999989,0
2024-06-21,13:00,,16,16,0,0,0,0,1,13,2,13,10,10,10,8,841.0,7.0,834.0,52.125,59.5,109.0,120.5,0
2024-06-21,13:00,EC,2,2,0,0,0,0,1,1,0,1,0,0,0,0,9.0,0.0,9.0,4.5,4.5,7.3,7.6499999999999995,0
2024-06-21,13:00,IC,4,4,0,0,0,0,0,3,1,3,3,3,3,2,445.0,2.0,443.0,110.75,64.5,248.80000000000004,282.3999999999999,0
2024-06-21,13:00,MET,12,12,0,0,0,0,5,1,6,1,1,1,0,0,35.0,11.0,24.0,2.0,-0.5,2.0,14.14999999999998,0
2024-06-21,13:00,REG,504,504,0,0,0,0,222,95,178,95,40,26,9,4,1726.0,434.0,1292.0,2.61010101010101,1.0,8.0,15.0,0
2024-06-21,14:00,,12,12,0,0,0,0,2,9,1,9,7,7,6,5,477.0,6.0,471.0,39.25,32.5,87.4,91.25,0
2024-06-21,14:00,EC,2,2,0,0,0,0,0,2,0,2,1,1,0,0,23.0,0.0,23.0,11.5,11.5,14.3,14.65,0
2024-06-21,14:00,IC,6,6,0,0,0,0,1,4,1,4,2,2,1,0,82.0,5.0,77.0,12.833333333333334,5.5,34.5,44.25,0
2024-06-21,14:00,MET,13,13,0,0,0,0,1,4,8,4,3,3,0,0,80.0,15.0,65.0,5.0,-1.0,24.60000000000001,27.4,0
2024-06-21,14:00,REG,465,465,0,0,0,0,214,89,160,89,41,23,9,3,1658.0,377.0,1281.0,2.7667386609071274,1.0,8.0,14.0,0
2024-06-21,15:00,,16,16,0,0,0,0,1,14,1,14,14,13,9,9,959.0,3.0,956.0,59.75,62.0,135.5,151.25,0
2024-06-21,15:00,EC,1,1,0,0,0,0,0,1,0,1,0,0,0,0,7.0,0.0,7.0,7.0,7.0,7.0,7.0,0
2024-06-21,15:00,IC,7,7,0,0,0,0,0,6,1,6,4,4,2,2,256.0,7.0,249.0,35.57142857142857,22.0,90.80000000000003,109.39999999999995,0
2024-06-21,15:00,MET,15,15,0,0,0,0,4,5,4,5,2,1,0,0,51.0,11.0,40.0,3.076923076923077,1.0,11.600000000000005,13.799999999999997,0
2024-06-21,15:00,REG,448,448,0,0,0,0,204,82,159,82,40,26,7,1,1528.0,413.0,1115.0,2.50561797752809,1.0,8.0,15.0,0
2024-06-21,16:00,,9,9,0,0,0,0,1,8,0,8,7,6,5,5,581.0,0.0,581.0,64.55555555555556,74.0,143.4,154.2,0
2024-06-21,16:00,EC,2,2,0,0,0,0,0,2,0,2,1,1,1,1,67.0,0.0,67.0,33.5,33.5,55.5,58.25,0
2024-06-21,16:00,IC,7,7,0,0,0,0,2,4,1,4,1,1,1,0,71.0,1.0,70.0,10.0,6.0,22.000000000000014,32.49999999999997,0
2024-06-21,16:00,MET,14,14,0,0,0,0,4,3,5,3,3,3,1,0,93.0,9.0,84.0,7.0,0.5,22.9,32.44999999999999,0
2024-06-21,16:00,REG,478,478,0,0,0,0,203,96,179,96,29,13,4,1,1309.0,428.0,881.0,1.8430962343096233,1.0,7.0,10.149999999999977,0
2024-06-21,17:00,,17,17,0,0,0,0,5,12,0,12,11,11,9,3,544.0,0.0,544.0,32.0,31.0,69.2,77.79999999999998,0
2024-06-21,17:00,EC,2,2,0,0,0,0,0,1,1,1,1,1,1,0,48.0,1.0,47.0,23.5,23.5,43.1,45.55,0
2024-06-21,17:00,IC,3,3,0,0,0,0,0,2,1,2,1,1,1,0,45.0,5.0,40.0,13.333333333333334,7.0,31.8,34.9,0
2024-06-21,17:00,MET,15,15,0,0,0,0,1,11,2,11,7,3,0,0,139.0,9.0,130.0,9.285714285714286,10.0,17.700000000000003,20.099999999999998,0
2024-06-21,17:00,REG,519,519,0,0,0,0,224,102,186,102,39,26,10,3,1887.0,507.0,1380.0,2.6953125,1.0,8.0,14.349999999999966,0
2024-06-21,18:00,,5,5,0,0,0,0,1,4,0,4,3,3,3,0,107.0,0.0,107.0,21.4,30.0,34.2,35.6,0
2024-06-21,18:00,EC,1,1,0,0,0,0,0,1,0,1,1,1,1,1,85.0,0.0,85.0,85.0,85.0,85.0,85.0,0
2024-06-21,18:00,EN,1,1,0,0,0,0,0,1,0,1,1,1,1,0,32.0,0.0,32.0,32.0,32.0,32.0,32.0,0
2024-06-21,18:00,IC,4,4,0,0,0,0,1,1,2,1,1,1,1,1,137.0,2.0,135.0,33.75,0.5,95.10000000000002,115.04999999999995,0
2024-06-21,18:00,ICN,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,54.0,-54.0,-27.0,-27.0,-8.599999999999998,-6.3000000000000025,0
2024-06-21,18:00,MET,13,13,0,0,0,0,8,4,1,4,3,0,0,0,62.0,1.0,61.0,4.6923076923076925,3.0,12.600000000000001,13.399999999999999,0
2024-06-21,18:00,REG,508,508,0,0,0,0,208,110,188,110,52,20,9,2,1766.0,510.0,1256.0,2.4822134387351777,1.0,10.0,13.0,0
2024-06-21,19:00,,5,5,0,0,0,0,0,5,0,5,4,3,3,2,240.0,0.0,240.0,48.0,44.0,92.2,97.6,0
2024-06-21,19:00,IC,4,4,0,0,0,0,0,3,1,3,2,2,1,1,111.0,4.0,107.0,26.75,13.0,65.80000000000001,75.39999999999998,0
2024-06-21,19:00,ICN,4,4,0,0,0,0,0,3,1,3,1,0,0,0,25.0,1.0,24.0,6.0,7.5,9.7,9.85,0
2024-06-21,19:00,MET,13,13,0,0,0,0,5,3,5,3,2,1,0,0,40.0,12.0,28.0,2.1538461538461537,1.0,10.800000000000004,13.199999999999996,0
2024-06-21,19:00,REG,453,453,0,0,0,0,188,109,154,109,46,31,16,6,2195.0,414.0,1781.0,3.9490022172949004,1.0,10.0,21.5,0
2024-06-21,20:00,,5,5,0,0,0,0,1,3,1,3,2,2,2,2,168.0,2.0,166.0,33.2,9.0,81.2,86.6,0
2024-06-21,20:00,EC,2,2,0,0,0,0,0,2,0,2,2,2,1,0,57.0,0.0,57.0,28.5,28.5,39.3,40.65,0
2024-06-21,20:00,IC,2,2,0,0,0,0,1,1,0,1,1,1,1,1,85.0,0.0,85.0,42.5,42.5,74.1,78.05,0
2024-06-21,20:00,ICN,2,2,0,0,0,0,0,2,0,2,2,1,0,0,28.0,0.0,28.0,14.0,14.0,15.6,15.8,0
2024-06-21,20:00,MET,12,12,0,0,0,0,3,3,6,3,2,2,0,0,48.0,12.0,36.0,3.0,0.0,14.100000000000003,18.149999999999995,0
2024-06-21,20:00,REG,339,339,0,0,0,0,133,77,127,77,40,27,6,2,1418.0,369.0,1049.0,3.112759643916914,1.0,11.400000000000034,22.399999999999977,0
2024-06-21,21:00,,3,3,0,0,0,0,0,1,1,1,1,0,0,0,12.0,3.0,9.0,4.5,4.5,10.5,11.25,0
2024-06-21,21:00,IC,1,1,0,0,0,0,0,1,0,1,1,1,0,0,23.0,0.0,23.0,23.0,23.0,23.0,23.0,0
2024-06-21,21:00,ICN,3,3,0,0,0,0,0,1,2,1,1,0,0,0,10.0,9.0,1.0,0.3333333333333333,-4.0,7.200000000000001,8.599999999999998,0
2024-06-21,21:00,MET,12,12,0,0,0,0,6,0,6,0,0,0,0,0,6.0,23.0,-17.0,-1.4166666666666667,-0.5,1.0,1.4499999999999993,0
2024-06-21,21:00,REG,239,239,0,0,0,0,104,52,83,52,25,16,6,0,918.0,196.0,722.0,3.0209205020920504,1.0,10.0,19.19999999999999,0
2024-06-21,22:00,,3,3,0,0,0,0,0,2,1,2,2,1,0,0,25.0,3.0,22.0,7.333333333333333,10.0,14.0,14.5,0
2024-06-21,22:00,IC,4,4,0,0,0,0,1,2,1,2,1,1,1,1,89.0,4.0,85.0,21.25,4.5,57.500000000000014,68.74999999999997,0
2024-06-21,22:00,ICN,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0
2024-06-21,22:00,MET,6,6,0,0,0,0,1,0,5,0,0,0,0,0,1.0,14.0,-13.0,-2.1666666666666665,-2.5,0.0,0.5,0
2024-06-21,22:00,REG,135,135,0,0,0,0,52,37,46,37,15,8,3,0,525.0,118.0,407.0,3.0148148148148146,1.0,10.0,15.299999999999997,0
2024-06-21,23:00,MET,8,8,0,0,0,0,1,2,5,2,1,0,0,0,16.0,16.0,0.0,0.0,-1.5,6.799999999999999,8.899999999999997,0
2024-06-21,23:00,REG,35,35,0,0,0,0,14,13,8,13,5,3,3,1,305.0,24.0,281.0,8.028571428571428,1.0,12.200000000000003,40.89999999999996,0
2024-06-22,00:00,MET,7,7,0,0,0,0,0,2,5,2,2,0,0,0,26.0,21.0,5.0,0.7142857142857143,-3.0,13.0,13.0,0
2024-06-22,00:00,REG,11,11,0,0,0,0,3,3,5,3,3,2,0,0,63.0,16.0,47.0,4.2727272727272725,2.0,19.0,20.5,0
2024-06-22,01:00,MET,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,9.0,-9.0,-4.5,-4.5,-4.1,-4.05,0
2024-06-22,01:00,REG,4,4,0,0,0,0,1,0,3,0,0,0,0,0,1.0,6.0,-5.0,-1.25,-1.5,0.40000000000000036,0.6999999999999993,0
2024-06-22,02:00,REG,2,2,0,0,0,0,0,1,1,1,1,0,0,0,11.0,7.0,4.0,2.0,2.0,9.200000000000001,10.1,0
2024-06-22,03:00,REG,5,5,0,0,0,0,3,0,2,0,0,0,0,0,7.0,7.0,0.0,0.0,1.0,3.2,3.5999999999999996,0
2024-06-22,04:00,EN,1,1,0,0,0,0,0,1,0,1,0,0,0,0,8.0,0.0,8.0,8.0,8.0,8.0,8.0,0
2024-06-22,04:00,IC,2,2,0,0,0,0,0,2,0,2,1,1,0,0,37.0,0.0,37.0,18.5,18.5,26.1,27.05,0
2024-06-22,04:00,REG,58,58,0,0,0,0,24,4,30,4,2,2,1,0,110.0,82.0,28.0,0.4827586206896552,-1.0,4.0,5.0,0
2024-06-22,05:00,,20,20,0,0,0,0,6,5,9,5,3,2,1,0,101.0,41.0,60.0,3.0,2.0,13.200000000000003,16.45000000000002,0
2024-06-22,05:00,IC,10,10,0,0,0,0,1,5,4,5,3,3,1,0,102.0,15.0,87.0,8.7,4.5,28.9,32.94999999999999,0
2024-06-22,05:00,ICN,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,3.0,-3.0,-3.0,-3.0,-3.0,-3.0,0
2024-06-22,05:00,MET,8,8,0,0,0,0,4,0,4,0,0,0,0,0,6.0,5.0,1.0,0.125,-0.5,2.3,2.6499999999999995,0
2024-06-22,05:00,REG,361,361,0,0,0,0,138,43,180,43,17,7,2,1,937.0,511.0,426.0,1.18005540166205,0.0,5.0,8.0,0
2024-06-22,06:00,,33,33,0,0,0,0,12,14,7,14,8,6,3,1,308.0,22.0,286.0,8.666666666666666,3.0,25.8,40.39999999999997,0
2024-06-22,06:00,IC,10,10,0,0,0,0,5,4,1,4,1,1,0,0,46.0,2.0,44.0,4.4,2.0,10.099999999999996,15.049999999999988,0
2024-06-22,06:00,MET,15,15,0,0,0,0,10,0,5,0,0,0,0,0,6.0,9.0,-3.0,-0.2,0.0,1.0,1.0,0
2024-06-22,06:00,REG,547,547,0,0,0,0,259,69,218,69,35,17,6,1,1346.0,611.0,735.0,1.3461538461538463,0.0,5.5,11.0,0
2024-06-22,07:00,,26,26,0,0,0,0,10,12,4,12,9,7,1,1,309.0,22.0,287.0,11.038461538461538,4.0,22.0,22.75,0
2024-06-22,07:00,EC,2,2,0,0,0,0,0,1,1,1,0,0,0,0,7.0,4.0,3.0,1.5,1.5,5.9,6.449999999999999,0
2024-06-22,07:00,IC,9,9,0,0,0,0,3,3,3,3,2,1,1,0,61.0,8.0,53.0,5.888888888888889,1.0,17.800000000000004,27.39999999999999,0
2024-06-22,07:00,MET,13,13,0,0,0,0,6,0,7,0,0,0,0,0,7.0,16.0,-9.0,-0.6923076923076923,-1.0,1.8000000000000007,2.3999999999999986,0
2024-06-22,07:00,REG,440,440,0,0,0,0,209,76,151,76,34,19,5,1,1275.0,404.0,871.0,1.9977064220183487,1.0,7.0,13.0,0
2024-06-22,08:00,,14,14,0,0,0,0,1,9,4,9,6,5,2,0,164.0,20.0,144.0,10.285714285714286,8.0,29.500000000000007,32.4,0
2024-06-22,08:00,IC,6,6,0,0,0,0,1,2,3,2,1,1,0,0,30.0,17.0,13.0,2.1666666666666665,0.0,14.5,17.25,0
2024-06-22,08:00,ICN,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,21.0,-21.0,-21.0,-21.0,-21.0,-21.0,0
2024-06-22,08:00,MET,14,14,0,0,0,0,6,0,8,0,0,0,0,0,10.0,18.0,-8.0,-0.5714285714285714,-1.0,2.0,2.3499999999999996,0
2024-06-22,08:00,REG,379,379,0,0,0,0,165,68,146,68,23,16,5,3,1142.0,325.0,817.0,2.1556728232189974,1.0,7.0,11.0,0
2024-06-22,09:00,,12,12,0,0,0,0,4,6,2,6,5,4,4,0,197.0,8.0,189.0,15.75,5.5,43.1,48.49999999999999,0
2024-06-22,09:00,EC,2,2,0,0,0,0,1,1,0,1,1,1,0,0,16.0,0.0,16.0,8.0,8.0,13.6,14.299999999999999,0
2024-06-22,09:00,IC,6,6,0,0,0,0,0,4,2,4,4,4,3,0,149.0,10.0,139.0,23.166666666666668,29.5,45.0,46.0,0
2024-06-22,09:00,MET,11,11,0,0,0,0,4,0,7,0,0,0,0,0,6.0,13.0,-7.0,-0.6363636363636364,-1.0,2.0,3.0,0
2024-06-22,09:00,REG,343,343,0,0,0,0,166,52,125,52,17,9,5,2,1023.0,296.0,727.0,2.119533527696793,1.0,5.800000000000011,9.0,0
2024-06-22,10:00,,13,13,0,0,0,0,5,3,5,3,2,1,0,0,51.0,19.0,32.0,2.4615384615384617,1.0,11.400000000000002,15.199999999999989,0
2024-06-22,10:00,EC,2,2,0,0,0,0,0,1,1,1,1,0,0,0,13.0,2.0,11.0,5.5,5.5,11.5,12.25,0
