mese,categoria,tipo_giorno,fascia_oraria,cod_stazione,corse_osservate,effettuate,cancellate,soppresse,parzialmente_cancellate,cancellate_tot,info_mancante,in_orario,in_ritardo,in_anticipo,oltre_5,oltre_10,oltre_15,oltre_30,oltre_60,minuti_ritardo_tot,minuti_anticipo_tot,minuti_netti_tot,ritardo_medio,ritardo_mediano,p90,p95,ruolo,nome_stazione
2024-06,IC,weekend,mattina,N_C03F51FB3BED,15,15,0,0,0,0,0,6,8,1,8,2,1,0,0,82.0,2.0,80.0,5.333333333333333,5.0,10.199999999999998,15.099999999999993,nodo,SALERNO
2024-06,IC,weekend,mattina,N_C35DAF060D8A,6,6,0,0,0,0,0,1,3,2,3,1,1,0,0,33.0,2.0,31.0,5.166666666666667,4.0,12.5,16.25,nodo,GENOVA BRIGNOLE
2024-06,IC,weekend,mattina,N_DD6564CDFB93,3,3,0,0,0,0,0,1,2,0,2,1,1,1,1,205.0,0.0,205.0,68.33333333333333,8.0,158.4,177.2,nodo,ANCONA
2024-06,IC,weekend,mattina,N_DD8D6A1F4D25,7,7,0,0,0,0,0,1,2,4,2,2,1,0,0,34.0,21.0,13.0,1.8571428571428572,-1.0,14.8,15.399999999999999,nodo,GROSSETO
2024-06,IC,weekend,mattina,N_DEBAB2A3D4C0,33,33,0,0,0,0,0,13,9,11,9,7,6,2,1,246.0,39.0,207.0,7.157500000000001,2.25,19.400000000000006,34.34999999999995,nodo,REGGIO CALABRIA CENTRALE
2024-06,IC,weekend,mattina,N_E3B8163AC6FC,11,11,0,0,0,0,0,2,3,6,3,1,0,0,0,28.0,87.0,-59.0,-8.714285714285714,-9.75,0.6000000000000023,2.5499999999999954,nodo,PALERMO CENTRALE
2024-06,IC,weekend,mattina,N_E903EB64CBF3,62,62,0,0,0,0,0,19,27,16,27,15,11,5,2,559.0,43.0,516.0,8.831140350877194,2.5,25.2,39.299999999999955,nodo,ROMA TERMINI
2024-06,IC,weekend,mattina,N_EB74225A9F4B,2,2,0,0,0,0,0,0,1,0,1,1,0,0,0,13.0,0.0,13.0,13.0,13.0,13.0,13.0,nodo,NOVI LIGURE
2024-06,IC,weekend,mattina,N_EE539AC676E9,3,3,0,0,0,0,0,1,2,0,2,1,1,1,1,170.0,0.0,170.0,56.666666666666664,9.0,129.8,144.89999999999998,nodo,BOLZANO
2024-06,IC,weekend,mattina,N_F047351D32A4,11,11,0,0,0,0,0,2,4,5,4,4,3,1,1,133.0,27.0,106.0,9.636363636363637,3.0,26.0,50.0,nodo,NAPOLI CENTRALE
2024-06,IC,weekend,mattina,N_F0893AF956E9,4,4,0,0,0,0,0,1,3,0,3,1,1,1,0,76.0,0.0,76.0,19.0,8.0,44.00000000000001,51.499999999999986,nodo,PERUGIA
2024-06,IC,weekend,mattina,N_F6D345743682,13,13,0,0,0,0,0,3,6,4,6,4,4,2,1,156.0,84.0,72.0,-1.833333333333334,-7.75,19.300000000000004,26.64999999999999,nodo,MESSINA CENTRALE
2024-06,IC,weekend,mattina,N_FEBDC4EA7CA2,9,9,0,0,0,0,0,4,4,1,4,0,0,0,0,35.0,2.0,33.0,3.8125,4.0,5.0,5.0,nodo,TORINO P.NUOVA
2024-06,IC,weekend,notte,N_03F21F592247,8,8,0,0,0,0,0,2,4,2,4,2,2,0,0,67.0,3.0,64.0,8.0,4.5,23.099999999999998,25.549999999999997,nodo,LIVORNO CENTRALE
2024-06,IC,weekend,notte,N_25B9CF10B7D2,13,13,0,0,0,0,0,2,6,4,6,4,4,1,0,134.0,26.0,108.0,9.0,6.75,26.75,32.875,nodo,BOLOGNA C.LE
2024-06,IC,weekend,notte,N_29D6951DFB5A,3,3,0,0,0,0,0,1,0,2,0,0,0,0,0,3.0,8.0,-5.0,-1.6666666666666667,-4.0,1.6000000000000003,2.2999999999999994,nodo,TRIESTE CENTRALE
2024-06,IC,weekend,notte,N_2B5A38574141,8,8,0,0,0,0,0,1,3,4,3,3,3,3,1,304.0,21.0,283.0,35.375,0.0,101.89999999999998,155.44999999999993,nodo,BARI CENTRALE
2024-06,IC,weekend,notte,N_3A82FA9A0D0C,8,8,0,0,0,0,0,3,1,4,1,0,0,0,0,14.0,18.0,-4.0,-0.5,-1.0,4.799999999999999,6.899999999999997,nodo,VENTIMIGLIA
2024-06,IC,weekend,notte,N_51EFB2AB0389,7,7,0,0,0,0,0,3,3,1,3,2,2,1,0,77.0,6.0,71.0,10.142857142857142,4.0,30.0,31.499999999999996,nodo,LA SPEZIA CENTRALE
2024-06,IC,weekend,notte,N_54735EC5B62B,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,3.0,-3.0,-3.0,-3.0,-3.0,-3.0,nodo,VILLA SAN GIOVANNI
2024-06,IC,weekend,notte,N_64548ED4BF34,5,5,0,0,0,0,0,0,4,1,4,2,2,1,0,80.0,8.0,72.0,14.4,8.0,35.6,40.8,nodo,SIRACUSA
2024-06,IC,weekend,notte,N_6DAD4A05816E,4,4,0,0,0,0,0,1,1,2,1,1,1,0,0,27.0,12.0,15.0,3.75,-2.0,18.900000000000006,22.94999999999999,nodo,FIRENZE S.M.N.
2024-06,IC,weekend,notte,N_7ABD63D32E61,6,6,0,0,0,0,0,0,6,0,6,5,4,1,0,124.0,0.0,124.0,20.666666666666668,15.5,35.5,43.25,nodo,PRATO CENTRALE
2024-06,IC,weekend,notte,N_9334DABDEC76,7,7,0,0,0,0,0,1,6,0,6,5,4,1,0,125.0,0.0,125.0,17.857142857142858,15.0,32.40000000000001,41.699999999999974,nodo,TERNI
2024-06,IC,weekend,notte,N_AA00CE9E4DF9,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,nodo,FOLIGNO
2024-06,IC,weekend,notte,N_ACF3D2764DA3,50,50,0,0,0,0,0,13,19,17,19,13,12,6,2,699.0,83.0,616.0,11.754784688995215,3.0,28.10000000000001,54.5,nodo,MILANO CENTRALE
2024-06,IC,weekend,notte,N_AF3C86275983,6,6,0,0,0,0,0,3,2,1,2,0,0,0,0,18.0,2.0,16.0,2.6666666666666665,1.5,7.0,7.5,nodo,SAVONA
2024-06,IC,weekend,notte,N_BBC1739242B1,7,7,0,0,0,0,0,2,1,4,1,1,0,0,0,16.0,16.0,0.0,0.0,-2.0,7.0000000000000036,9.999999999999993,nodo,SESTRI LEVANTE
2024-06,IC,weekend,notte,N_BF0DC42C9523,6,6,0,0,0,0,0,2,2,2,2,2,1,1,1,104.0,9.0,95.0,15.833333333333334,3.5,48.5,66.25,nodo,LECCE
2024-06,IC,weekend,notte,N_C03F51FB3BED,8,8,0,0,0,0,0,4,1,3,1,1,1,1,0,46.0,5.0,41.0,5.125,0.5,13.999999999999993,27.99999999999998,nodo,SALERNO
2024-06,IC,weekend,notte,N_DD6564CDFB93,8,8,0,0,0,0,0,1,1,6,1,1,1,1,0,50.0,25.0,25.0,3.125,-3.5,15.799999999999992,31.899999999999977,nodo,ANCONA
2024-06,IC,weekend,notte,N_E3B8163AC6FC,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,20.0,-20.0,-20.0,-20.0,-20.0,-20.0,nodo,PALERMO CENTRALE
2024-06,IC,weekend,notte,N_E903EB64CBF3,29,29,0,0,0,0,0,7,7,15,7,5,5,3,0,206.0,61.0,145.0,6.044642857142858,1.25,27.4,39.44999999999999,nodo,ROMA TERMINI
2024-06,IC,weekend,notte,N_F047351D32A4,7,7,0,0,0,0,0,2,1,4,1,1,0,0,0,16.0,16.0,0.0,0.0,-2.0,7.0000000000000036,9.999999999999993,nodo,NAPOLI CENTRALE
2024-06,IC,weekend,notte,N_F6D345743682,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,20.0,-20.0,-20.0,-20.0,-20.0,-20.0,nodo,MESSINA CENTRALE
2024-06,IC,weekend,notte,N_FEBDC4EA7CA2,6,6,0,0,0,0,0,3,2,1,2,0,0,0,0,18.0,2.0,16.0,2.6666666666666665,1.5,7.0,7.5,nodo,TORINO P.NUOVA
2024-06,IC,weekend,pomeriggio,N_03F21F592247,16,16,0,0,0,0,0,2,11,3,11,5,2,1,0,136.0,3.0,133.0,8.3125,6.0,18.5,26.25,nodo,LIVORNO CENTRALE
2024-06,IC,weekend,pomeriggio,N_0E0B9D9E85E3,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,17.0,0.0,17.0,17.0,17.0,17.0,17.0,nodo,LORETO
2024-06,IC,weekend,pomeriggio,N_16FE1C8F66FD,5,5,0,0,0,0,0,2,3,0,3,0,0,0,0,26.0,0.0,26.0,5.2,6.0,7.0,7.0,nodo,S.BENEDETTO DEL TRONTO
2024-06,IC,weekend,pomeriggio,N_25B9CF10B7D2,9,9,0,0,0,0,0,0,9,0,9,6,5,2,1,245.0,0.0,245.0,22.666666666666668,15.5,42.4,46.45,nodo,BOLOGNA C.LE
2024-06,IC,weekend,pomeriggio,N_29D6951DFB5A,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,6.0,-6.0,-3.0,-3.0,-2.2,-2.1,nodo,TRIESTE CENTRALE
2024-06,IC,weekend,pomeriggio,N_2B5A38574141,10,10,0,0,0,0,0,1,7,2,7,5,3,1,0,116.0,4.0,112.0,10.571428571428571,10.5,19.200000000000003,19.849999999999998,nodo,BARI CENTRALE
2024-06,IC,weekend,pomeriggio,N_3A82FA9A0D0C,30,30,0,0,0,0,0,4,25,1,25,20,13,5,1,523.0,1.0,522.0,17.27751196172249,13.0,34.49999999999999,42.09999999999998,nodo,VENTIMIGLIA
2024-06,IC,weekend,pomeriggio,N_51EFB2AB0389,8,8,0,0,0,0,0,2,4,2,4,3,2,1,1,184.0,5.0,179.0,22.375,5.5,59.29999999999998,94.64999999999995,nodo,LA SPEZIA CENTRALE
2024-06,IC,weekend,pomeriggio,N_64548ED4BF34,8,8,0,0,0,0,0,1,7,0,7,5,4,3,0,164.0,0.0,164.0,20.5,14.5,41.2,42.599999999999994,nodo,SIRACUSA
2024-06,IC,weekend,pomeriggio,N_66EFE7185ACC,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,nodo,GENOVA P.PRINCIPE
2024-06,IC,weekend,pomeriggio,N_6DCA844AE5BC,7,7,0,0,0,0,0,2,1,4,1,0,0,0,0,7.0,23.0,-16.0,-2.1666666666666665,-3.0,2.3000000000000007,2.8999999999999986,nodo,TARANTO
2024-06,IC,weekend,pomeriggio,N_6FE82D82A68B,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,28.0,0.0,28.0,28.0,28.0,28.0,28.0,nodo,CECINA
2024-06,IC,weekend,pomeriggio,N_72DA38E192FF,7,7,0,0,0,0,0,2,4,1,4,3,2,0,0,59.0,1.0,58.0,8.285714285714286,7.0,17.200000000000003,18.099999999999998,nodo,PESCARA
2024-06,IC,weekend,pomeriggio,N_8F448D03ECB2,3,3,0,0,0,0,0,1,0,2,0,0,0,0,0,1.0,5.0,-4.0,-1.3333333333333333,-2.0,0.40000000000000013,0.6999999999999997,nodo,CATANZARO LIDO
2024-06,IC,weekend,pomeriggio,N_9334DABDEC76,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,3.0,2.0,1.0,0.5,0.5,2.5,2.75,nodo,TERNI
2024-06,IC,weekend,pomeriggio,N_AB0F0E99A555,7,7,0,0,0,0,0,0,3,4,3,3,0,0,0,34.0,20.0,14.0,2.0,-1.0,11.4,11.7,nodo,BARDONECCHIA
2024-06,IC,weekend,pomeriggio,N_ACF3D2764DA3,77,77,0,0,0,0,0,9,57,11,57,40,29,10,3,1248.0,21.0,1227.0,15.929873772791023,10.5,33.75,45.375,nodo,MILANO CENTRALE
2024-06,IC,weekend,pomeriggio,N_AF3C86275983,7,7,0,0,0,0,0,0,4,3,4,1,1,0,0,35.0,9.0,26.0,3.7142857142857144,5.0,11.400000000000002,13.199999999999996,nodo,SAVONA
2024-06,IC,weekend,pomeriggio,N_BBC1739242B1,6,6,0,0,0,0,0,0,6,0,6,4,4,2,2,379.0,0.0,379.0,63.166666666666664,21.5,160.5,201.25,nodo,SESTRI LEVANTE
2024-06,IC,weekend,pomeriggio,N_C03F51FB3BED,8,8,0,0,0,0,0,2,0,6,0,0,0,0,0,2.0,38.0,-36.0,-4.5,-5.5,0.5999999999999996,1.299999999999999,nodo,SALERNO
2024-06,IC,weekend,pomeriggio,N_C35DAF060D8A,5,5,0,0,0,0,0,0,2,3,2,2,0,0,0,23.0,18.0,5.0,1.0,-1.0,11.6,11.8,nodo,GENOVA BRIGNOLE
2024-06,IC,weekend,pomeriggio,N_DD6564CDFB93,9,9,0,0,0,0,0,2,3,4,3,1,1,0,0,37.0,9.0,28.0,3.9375,2.25,8.249999999999998,10.874999999999996,nodo,ANCONA
2024-06,IC,weekend,pomeriggio,N_DD8D6A1F4D25,6,6,0,0,0,0,0,1,5,0,5,4,4,1,0,113.0,0.0,113.0,18.833333333333332,23.0,28.5,30.75,nodo,GROSSETO
2024-06,IC,weekend,pomeriggio,N_DEBAB2A3D4C0,20,20,0,0,0,0,0,1,10,9,10,5,5,4,1,251.0,44.0,207.0,11.521978021978022,2.5,36.400000000000006,49.04999999999996,nodo,REGGIO CALABRIA CENTRALE
2024-06,IC,weekend,pomeriggio,N_E903EB64CBF3,60,60,0,0,0,0,0,12,23,25,23,11,10,5,1,441.0,119.0,322.0,5.908571428571428,2.0,20.800000000000008,31.049999999999976,nodo,ROMA TERMINI
2024-06,IC,weekend,pomeriggio,N_EB74225A9F4B,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,nodo,NOVI LIGURE
2024-06,IC,weekend,pomeriggio,N_F047351D32A4,7,7,0,0,0,0,0,0,7,0,7,5,5,2,2,407.0,0.0,407.0,58.142857142857146,25.0,144.20000000000005,193.09999999999988,nodo,NAPOLI CENTRALE
2024-06,IC,weekend,pomeriggio,N_F6D345743682,8,8,0,0,0,0,0,1,7,0,7,5,4,3,0,164.0,0.0,164.0,20.5,14.5,41.2,42.599999999999994,nodo,MESSINA CENTRALE
2024-06,IC,weekend,pomeriggio,N_FEBDC4EA7CA2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,11.0,0.0,11.0,11.0,11.0,11.0,11.0,nodo,TORINO P.NUOVA
2024-06,IC,weekend,sera,N_03F21F592247,11,11,0,0,0,0,0,3,3,5,3,3,3,2,0,118.0,8.0,110.0,10.0,0.0,31.0,42.5,nodo,LIVORNO CENTRALE
2024-06,IC,weekend,sera,N_25B9CF10B7D2,7,7,0,0,0,0,0,3,1,3,1,0,0,0,0,17.0,31.0,-14.0,-10.333333333333334,-9.0,-8.75,-8.625,nodo,BOLOGNA C.LE
2024-06,IC,weekend,sera,N_29D6951DFB5A,8,8,0,0,0,0,0,3,2,3,2,1,0,0,0,27.0,29.0,-2.0,-1.8333333333333335,-0.5,5.75,6.624999999999999,nodo,TRIESTE CENTRALE
2024-06,IC,weekend,sera,N_2B5A38574141,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,nodo,BARI CENTRALE
2024-06,IC,weekend,sera,N_3A82FA9A0D0C,13,13,0,0,0,0,0,2,10,0,10,8,5,2,1,210.0,0.0,210.0,16.228571428571428,14.0,30.900000000000006,36.94999999999999,nodo,VENTIMIGLIA
2024-06,IC,weekend,sera,N_51EFB2AB0389,6,6,0,0,0,0,0,0,3,3,3,3,1,1,0,78.0,13.0,65.0,10.833333333333334,4.0,34.0,46.0,nodo,LA SPEZIA CENTRALE
2024-06,IC,weekend,sera,N_54735EC5B62B,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,278.0,0.0,278.0,278.0,278.0,278.0,278.0,nodo,VILLA SAN GIOVANNI
2024-06,IC,weekend,sera,N_64548ED4BF34,16,16,0,0,0,0,0,3,11,2,11,9,8,8,5,596.0,14.0,582.0,47.785714285714285,36.0,81.80000000000003,89.775,nodo,SIRACUSA
2024-06,IC,weekend,sera,N_66EFE7185ACC,3,3,0,0,0,0,0,0,3,0,3,3,3,2,2,190.0,0.0,190.0,63.333333333333336,66.0,91.6,94.8,nodo,GENOVA P.PRINCIPE
2024-06,IC,weekend,sera,N_6D3FA2816116,2,2,0,0,0,0,0,1,1,0,1,1,1,1,0,38.0,0.0,38.0,19.0,19.0,19.0,19.0,nodo,FORTEZZA
2024-06,IC,weekend,sera,N_6DAD4A05816E,10,10,0,0,0,0,0,2,6,2,6,4,2,2,0,133.0,7.0,126.0,12.375,4.0,32.0,39.74999999999999,nodo,FIRENZE S.M.N.
2024-06,IC,weekend,sera,N_9334DABDEC76,6,6,0,0,0,0,0,1,5,0,5,3,1,1,0,81.0,0.0,81.0,13.5,8.0,28.0,36.0,nodo,TERNI
2024-06,IC,weekend,sera,N_ACF3D2764DA3,43,43,0,0,0,0,0,8,25,9,25,21,16,11,7,1126.0,29.0,1097.0,18.569444444444443,8.0,40.5,56.875,nodo,MILANO CENTRALE
2024-06,IC,weekend,sera,N_BF0DC42C9523,6,6,0,0,0,0,0,3,3,0,3,1,1,0,0,33.0,0.0,33.0,5.5,4.5,9.7,10.35,nodo,LECCE
2024-06,IC,weekend,sera,N_C03F51FB3BED,4,4,0,0,0,0,0,1,0,3,0,0,0,0,0,3.0,30.0,-27.0,-3.5,-1.5,0.10000000000000009,0.2999999999999998,nodo,SALERNO
2024-06,IC,weekend,sera,N_DD6564CDFB93,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,nodo,ANCONA
2024-06,IC,weekend,sera,N_DEBAB2A3D4C0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,nodo,REGGIO CALABRIA CENTRALE
2024-06,IC,weekend,sera,N_E3B8163AC6FC,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,4.0,-4.0,-4.0,-4.0,-4.0,-4.0,nodo,PALERMO CENTRALE
2024-06,IC,weekend,sera,N_E903EB64CBF3,22,22,0,0,0,0,0,4,14,4,14,11,7,7,2,491.0,33.0,458.0,24.058823529411764,20.0,58.5,67.09999999999997,nodo,ROMA TERMINI
2024-06,IC,weekend,sera,N_F0893AF956E9,4,4,0,0,0,0,0,1,3,0,3,2,0,0,0,34.0,0.0,34.0,8.5,9.0,12.7,12.85,nodo,PERUGIA
2024-06,IC,weekend,sera,N_F6D345743682,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,4.0,-4.0,-4.0,-4.0,-4.0,-4.0,nodo,MESSINA CENTRALE
2024-06,IC,weekend,sera,N_FEBDC4EA7CA2,7,7,0,0,0,0,0,4,1,2,1,1,1,0,0,27.0,8.0,19.0,2.95,2.25,7.250000000000001,8.374999999999998,nodo,TORINO P.NUOVA
2024-06,IC,weekend,tarda_mattina,N_03F21F592247,15,15,0,0,0,0,0,2,9,4,9,8,8,5,3,351.0,13.0,338.0,22.533333333333335,15.0,67.6,73.6,nodo,LIVORNO CENTRALE
2024-06,IC,weekend,tarda_mattina,N_190F2FC36516,6,6,0,0,0,0,0,3,1,2,1,1,1,1,0,47.0,10.0,37.0,6.166666666666667,0.0,23.5,35.25,nodo,BATTIPAGLIA
2024-06,IC,weekend,tarda_mattina,N_25B9CF10B7D2,11,11,0,0,0,0,0,8,3,0,3,0,0,0,0,39.0,0.0,39.0,3.3833333333333337,2.75,5.9,6.199999999999999,nodo,BOLOGNA C.LE
2024-06,IC,weekend,tarda_mattina,N_29D6951DFB5A,20,20,0,0,0,0,0,5,10,4,10,5,5,3,2,298.0,12.0,286.0,12.958333333333334,5.0,40.25000000000001,50.899999999999984,nodo,TRIESTE CENTRALE
2024-06,IC,weekend,tarda_mattina,N_3A82FA9A0D0C,12,12,0,0,0,0,0,0,11,1,11,9,7,7,2,490.0,8.0,482.0,32.888888888888886,22.5,70.9,87.94999999999999,nodo,VENTIMIGLIA
2024-06,IC,weekend,tarda_mattina,N_51EFB2AB0389,7,7,0,0,0,0,0,3,3,0,3,3,2,2,1,144.0,0.0,144.0,24.0,8.0,61.5,75.75,nodo,LA SPEZIA CENTRALE
2024-06,IC,weekend,tarda_mattina,N_637B235E9838,6,6,0,0,0,0,0,2,3,1,3,3,3,3,2,287.0,1.0,286.0,47.666666666666664,23.0,120.0,128.5,nodo,MILANO PORTA GARIBALDI
2024-06,IC,weekend,tarda_mattina,N_64548ED4BF34,10,10,0,0,0,0,0,6,3,1,3,3,3,2,1,121.0,1.0,120.0,7.111111111111111,1.0,21.3,25.899999999999995,nodo,SIRACUSA
2024-06,IC,weekend,tarda_mattina,N_6DCA844AE5BC,8,8,0,0,0,0,0,2,4,2,4,2,2,0,0,64.0,16.0,48.0,5.133333333333333,3.5,14.6,15.05,nodo,TARANTO
2024-06,IC,weekend,tarda_mattina,N_7ABD63D32E61,18,18,0,0,0,0,0,3,9,6,9,5,4,1,0,142.0,34.0,108.0,3.4166666666666665,1.5,11.4,16.299999999999994,nodo,PRATO CENTRALE
2024-06,IC,weekend,tarda_mattina,N_8F448D03ECB2,3,3,0,0,0,0,0,0,1,2,1,1,1,0,0,17.0,15.0,2.0,0.6666666666666666,-6.0,12.400000000000002,14.699999999999998,nodo,CATANZARO LIDO
2024-06,IC,weekend,tarda_mattina,N_99035CE7EF2D,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,nodo,LOCRI
2024-06,IC,weekend,tarda_mattina,N_ACF3D2764DA3,67,67,0,0,0,0,0,17,31,17,31,25,22,15,6,1143.0,75.0,1068.0,16.659523809523808,4.5,48.85000000000004,76.09999999999998,nodo,MILANO CENTRALE
2024-06,IC,weekend,tarda_mattina,N_AF3C86275983,13,13,0,0,0,0,0,4,5,3,5,4,3,0,0,92.0,7.0,85.0,7.083333333333334,4.0,18.75,21.375,nodo,SAVONA
2024-06,IC,weekend,tarda_mattina,N_BF0DC42C9523,32,32,0,0,0,0,0,7,10,15,10,6,6,3,2,379.0,66.0,313.0,9.78125,0.25,40.0,59.875,nodo,LECCE
2024-06,IC,weekend,tarda_mattina,N_C03F51FB3BED,15,15,0,0,0,0,0,0,4,11,4,3,2,2,1,159.0,63.0,96.0,6.4,-4.0,30.79999999999999,57.89999999999994,nodo,SALERNO
2024-06,IC,weekend,tarda_mattina,N_DEBAB2A3D4C0,41,41,0,0,0,0,0,10,9,22,9,5,4,2,0,202.0,140.0,62.0,2.0301932367149758,-1.0,14.200000000000001,18.324999999999974,nodo,REGGIO CALABRIA CENTRALE
2024-06,IC,weekend,tarda_mattina,N_E3B8163AC6FC,9,9,0,0,0,0,0,2,6,1,6,4,2,2,1,170.0,36.0,134.0,15.15,9.25,46.650000000000006,55.32499999999999,nodo,PALERMO CENTRALE
2024-06,IC,weekend,tarda_mattina,N_E903EB64CBF3,66,66,0,0,0,0,0,24,18,23,18,11,9,7,3,562.0,122.0,440.0,6.383333333333334,1.0,31.000000000000007,40.92499999999997,nodo,ROMA TERMINI
2024-06,IC,weekend,tarda_mattina,N_EE539AC676E9,5,5,0,0,0,0,0,1,1,3,1,1,1,0,0,28.0,14.0,14.0,2.8,-3.0,16.6,21.799999999999997,nodo,BOLZANO
2024-06,IC,weekend,tarda_mattina,N_F047351D32A4,13,13,0,0,0,0,0,1,7,5,7,4,4,1,0,120.0,31.0,89.0,6.0476190476190474,6.0,15.100000000000003,18.549999999999994,nodo,NAPOLI CENTRALE
2024-06,IC,weekend,tarda_mattina,N_F6D345743682,10,10,0,0,0,0,0,2,6,2,6,4,2,2,1,170.0,38.0,132.0,13.2,8.0,43.2,53.599999999999994,nodo,MESSINA CENTRALE
2024-06,IC,weekend,tarda_mattina,N_FEBDC4EA7CA2,14,14,0,0,0,0,0,2,7,5,7,5,3,2,1,200.0,22.0,178.0,11.958333333333334,4.5,36.199999999999996,46.59999999999999,nodo,TORINO P.NUOVA
2024-06,ICN,infrasettimanale,mattina,N_E3B8163AC6FC,7,7,0,0,0,0,0,0,1,6,1,1,1,1,1,67.0,90.0,-23.0,-3.2857142857142856,-14.0,26.200000000000024,46.59999999999995,nodo,PALERMO CENTRALE
2024-06,ICN,infrasettimanale,mattina,N_F6D345743682,7,7,0,0,0,0,0,0,1,6,1,1,1,1,1,67.0,90.0,-23.0,-3.2857142857142856,-14.0,26.200000000000024,46.59999999999995,nodo,MESSINA CENTRALE
2024-06,ICN,infrasettimanale,notte,N_29D6951DFB5A,9,9,0,0,0,0,0,4,2,3,2,0,0,0,0,21.0,4.0,17.0,1.8888888888888888,2.0,5.4,6.199999999999999,nodo,TRIESTE CENTRALE
2024-06,ICN,infrasettimanale,notte,N_E3B8163AC6FC,11,11,0,0,0,0,0,3,1,7,1,1,1,1,1,76.0,113.0,-37.0,-3.3636363636363638,-5.0,1.0,37.5,nodo,PALERMO CENTRALE
2024-06,ICN,infrasettimanale,notte,N_E8F1FE5811E0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,nodo,S.CANDIDO
2024-06,ICN,infrasettimanale,notte,N_E903EB64CBF3,10,10,0,0,0,0,0,5,2,3,2,0,0,0,0,23.0,4.0,19.0,1.9,2.0,5.199999999999999,6.099999999999998,nodo,ROMA TERMINI
2024-06,ICN,infrasettimanale,notte,N_F6D345743682,11,11,0,0,0,0,0,3,1,7,1,1,1,1,1,76.0,113.0,-37.0,-3.3636363636363638,-5.0,1.0,37.5,nodo,MESSINA CENTRALE
2024-06,ICN,infrasettimanale,pomeriggio,N_DEBAB2A3D4C0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,6.0,-6.0,-6.0,-6.0,-6.0,-6.0,nodo,REGGIO CALABRIA CENTRALE
2024-06,ICN,infrasettimanale,pomeriggio,N_FEBDC4EA7CA2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,6.0,-6.0,-6.0,-6.0,-6.0,-6.0,nodo,TORINO P.NUOVA
2024-06,ICN,infrasettimanale,sera,N_29D6951DFB5A,12,12,0,0,0,0,0,5,4,3,4,3,2,1,0,99.0,3.0,96.0,8.0,2.0,17.6,34.199999999999974,nodo,TRIESTE CENTRALE
2024-06,ICN,infrasettimanale,sera,N_64548ED4BF34,35,35,0,0,0,0,0,5,19,11,19,16,16,12,5,974.0,72.0,902.0,21.66880341880342,5.75,55.650000000000006,81.69999999999999,nodo,SIRACUSA
2024-06,ICN,infrasettimanale,sera,N_ACF3D2764DA3,30,30,0,0,0,0,0,3,24,3,24,15,10,3,1,384.0,15.0,369.0,5.396551724137931,4.0,11.999999999999998,15.799999999999994,nodo,MILANO CENTRALE
2024-06,ICN,infrasettimanale,sera,N_BF0DC42C9523,44,44,0,0,0,0,0,6,31,7,31,21,13,3,1,501.0,28.0,473.0,3.488095238095238,2.5,11.099999999999998,13.774999999999991,nodo,LECCE
2024-06,ICN,infrasettimanale,sera,N_C03F51FB3BED,38,38,0,0,0,0,0,12,15,11,15,5,4,1,0,194.0,33.0,161.0,3.589230769230769,1.5,8.000000000000004,17.19999999999997,nodo,SALERNO
2024-06,ICN,infrasettimanale,sera,N_DEBAB2A3D4C0,15,15,0,0,0,0,0,5,7,3,7,6,3,1,0,119.0,3.0,116.0,7.733333333333333,4.0,19.6,22.99999999999999,nodo,REGGIO CALABRIA CENTRALE
2024-06,ICN,infrasettimanale,sera,N_E3B8163AC6FC,14,14,0,0,0,0,0,6,3,5,3,3,2,0,0,59.0,62.0,-3.0,-0.21428571428571427,0.0,19.00000000000001,22.0,nodo,PALERMO CENTRALE
