giorno,categoria,cod_partenza,cod_arrivo,corse_osservate,effettuate,cancellate,soppresse,parzialmente_cancellate,info_mancante,in_orario,in_ritardo,in_anticipo,oltre_5,oltre_10,oltre_15,oltre_30,oltre_60,minuti_ritardo_tot,minuti_anticipo_tot,minuti_netti_tot,ritardo_medio,ritardo_mediano,p90,p95,cancellate_tot,nome_partenza,nome_arrivo
2026-02-15,REG,S05014,S01919,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,3.0,3.0,3.0,3.0,0,PARMA,PIADENA
2026-02-15,REG,S05014,S04702,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,-7,-7.0,-7.0,-7.0,-7.0,0,PARMA,GENOVA BRIGNOLE
2026-02-15,REG,S05014,S05043,6,6,0,0,0,0,1,0,5,0,0,0,0,0,2,9,-7,-1.1666666666666667,-1.5,0.5,1.25,0,PARMA,BOLOGNA CENTRALE
2026-02-15,REG,S05014,S05090,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,PARMA,SALSOMAGGIORE TERME
2026-02-15,REG,S05014,S06000,10,10,0,0,0,0,7,1,2,1,0,0,0,0,20,2,18,1.8,1.0,4.1,4.549999999999999,0,PARMA,LA SPEZIA CENTRALE
2026-02-15,REG,S05014,S06013,1,0,1,0,0,0,0,1,0,1,1,1,1,0,42,0,42,42.0,42.0,42.0,42.0,1,PARMA,AULLA LUNIGIANA
2026-02-15,REG,S05014,S06163,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,0,PARMA,PONTREMOLI
2026-02-15,REG,S05023,S05194,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-1,-0.5,-0.5,-0.09999999999999998,-0.050000000000000044,0,REGGIO EMILIA,SASSUOLO RADICI
2026-02-15,REG,S05023,S05960,2,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0.5,0.5,0.9,0.95,0,REGGIO EMILIA,GUASTALLA
2026-02-15,REG,S05032,S02336,8,8,0,0,0,0,4,0,4,0,0,0,0,0,8,8,0,0.0,0.0,2.3,2.6499999999999995,0,MODENA,MANTOVA
2026-02-15,REG,S05032,S05180,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,0,MODENA,SASSUOLO TERMINAL
2026-02-15,REG,S05043,S01700,9,9,0,0,0,0,3,2,4,2,1,0,0,0,18,7,11,1.2222222222222223,0.0,6.200000000000001,8.599999999999998,0,BOLOGNA CENTRALE,MILANO CENTRALE
2026-02-15,REG,S05043,S01807,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,0,BOLOGNA CENTRALE,VOGHERA
2026-02-15,REG,S05043,S02001,5,5,0,0,0,0,0,1,4,1,1,1,1,0,32,18,14,2.8,-3.0,18.400000000000002,25.199999999999996,0,BOLOGNA CENTRALE,BRENNERO
2026-02-15,REG,S05043,S02026,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,0,BOLOGNA CENTRALE,BOLZANO
2026-02-15,REG,S05043,S02336,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,0,BOLOGNA CENTRALE,MANTOVA
2026-02-15,REG,S05043,S02430,5,5,0,0,0,0,1,1,3,1,0,0,0,0,7,8,-1,-0.2,-2.0,3.8000000000000003,4.3999999999999995,0,BOLOGNA CENTRALE,VERONA PORTA NUOVA
2026-02-15,REG,S05043,S02593,15,15,0,0,0,0,4,6,5,6,2,0,0,0,54,10,44,2.933333333333333,3.0,9.6,10.0,0,BOLOGNA CENTRALE,VENEZIA S.LUCIA
2026-02-15,REG,S05043,S05000,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9,-9,-9.0,-9.0,-9.0,-9.0,0,BOLOGNA CENTRALE,PIACENZA
2026-02-15,REG,S05043,S05014,6,6,0,0,0,0,3,0,3,0,0,0,0,0,8,12,-4,-0.6666666666666666,0.0,3.0,3.5,0,BOLOGNA CENTRALE,PARMA
2026-02-15,REG,S05043,S05054,5,5,0,0,0,0,1,1,3,1,0,0,0,0,6,3,3,0.6,-1.0,3.4000000000000004,4.199999999999999,0,BOLOGNA CENTRALE,IMOLA
2026-02-15,REG,S05043,S05058,2,2,0,0,0,0,2,0,0,0,0,0,0,0,6,0,6,3.0,3.0,3.8,3.9,0,BOLOGNA CENTRALE,FAENZA
2026-02-15,REG,S05043,S05071,15,15,0,0,0,0,2,0,13,0,0,0,0,0,5,45,-40,-2.6666666666666665,-3.0,0.7999999999999989,2.299999999999999,0,BOLOGNA CENTRALE,RIMINI
2026-02-15,REG,S05043,S05110,16,16,0,0,0,0,5,2,9,2,0,0,0,0,22,18,4,0.25,-1.0,4.0,5.5,0,BOLOGNA CENTRALE,PORRETTA TERME
2026-02-15,REG,S05043,S05131,9,9,0,0,0,0,6,0,3,0,0,0,0,0,9,7,2,0.2222222222222222,1.0,2.4000000000000004,3.1999999999999993,0,BOLOGNA CENTRALE,PIANORO
2026-02-15,REG,S05043,S05308,4,4,0,0,0,0,2,0,2,0,0,0,0,0,2,6,-4,-1.0,-1.5,1.4000000000000004,1.6999999999999993,0,BOLOGNA CENTRALE,POGGIO RUSCO
2026-02-15,REG,S05043,S05706,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,5,-4,-2.0,-2.0,0.40000000000000013,0.6999999999999997,0,BOLOGNA CENTRALE,ROVIGO
2026-02-15,REG,S05043,S05712,4,4,0,0,0,0,0,1,3,1,0,0,0,0,9,14,-5,-1.25,-3.5,5.400000000000002,7.199999999999996,0,BOLOGNA CENTRALE,FERRARA
2026-02-15,REG,S05043,S05811,3,3,0,0,0,0,1,0,2,0,0,0,0,0,2,7,-5,-1.6666666666666667,-3.0,1.0000000000000002,1.4999999999999996,0,BOLOGNA CENTRALE,RAVENNA
2026-02-15,REG,S05043,S06416,2,2,0,0,0,0,1,1,0,1,0,0,0,0,6,0,6,3.0,3.0,4.6,4.8,0,BOLOGNA CENTRALE,PRATO CENTRALE
2026-02-15,REG,S05043,S06421,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,0,BOLOGNA CENTRALE,FIRENZE SANTA MARIA NOVELLA
2026-02-15,REG,S05043,S07113,4,4,0,0,0,0,0,1,3,1,0,0,0,0,6,8,-2,-0.5,-2.0,3.9000000000000012,4.9499999999999975,0,BOLOGNA CENTRALE,ANCONA
2026-02-15,REG,S05054,S05043,5,5,0,0,0,0,4,0,1,0,0,0,0,0,7,1,6,1.2,1.0,2.6,2.8,0,IMOLA,BOLOGNA CENTRALE
2026-02-15,REG,S05054,S05071,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,11,-10,-5.0,-5.0,-0.19999999999999973,0.39999999999999947,0,IMOLA,RIMINI
2026-02-15,REG,S05056,S05811,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,0,CASTELBOLOGNESE-RIOLO TERME,RAVENNA
2026-02-15,REG,S05058,S05043,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,0,FAENZA,BOLOGNA CENTRALE
2026-02-15,REG,S05058,S06421,5,5,0,0,0,0,1,0,4,0,0,0,0,0,1,10,-9,-1.8,-2.0,0.20000000000000018,0.5999999999999996,0,FAENZA,FIRENZE SANTA MARIA NOVELLA
2026-02-15,REG,S05058,S06604,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,0,FAENZA,BORGO S.LORENZO
2026-02-15,REG,S05071,S01645,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,-7,-7.0,-7.0,-7.0,-7.0,0,RIMINI,MILANO PORTA GARIBALDI
2026-02-15,REG,S05071,S01700,1,1,0,0,0,0,0,1,0,1,0,0,0,0,6,0,6,6.0,6.0,6.0,6.0,0,RIMINI,MILANO CENTRALE
2026-02-15,REG,S05071,S05000,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,14,-14,-7.0,-7.0,-6.2,-6.1,0,RIMINI,PIACENZA
2026-02-15,REG,S05071,S05014,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,0,RIMINI,PARMA
2026-02-15,REG,S05071,S05043,14,14,0,0,0,0,4,1,9,1,0,0,0,0,13,29,-16,-1.1428571428571428,-2.5,3.400000000000002,4.35,0,RIMINI,BOLOGNA CENTRALE
2026-02-15,REG,S05071,S05054,2,2,0,0,0,0,0,1,1,1,0,0,0,0,7,1,6,3.0,3.0,6.2,6.6,0,RIMINI,IMOLA
2026-02-15,REG,S05071,S05712,1,1,0,0,0,0,0,1,0,1,1,0,0,0,12,0,12,12.0,12.0,12.0,12.0,0,RIMINI,FERRARA
2026-02-15,REG,S05071,S05811,4,4,0,0,0,0,3,0,1,0,0,0,0,0,7,1,6,1.5,1.5,3.4000000000000004,3.6999999999999993,0,RIMINI,RAVENNA
2026-02-15,REG,S05071,S07113,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,0,RIMINI,ANCONA
2026-02-15,REG,S05090,S05009,8,8,0,0,0,0,7,0,1,0,0,0,0,0,4,1,3,0.375,0.5,1.0,1.0,0,SALSOMAGGIORE TERME,FIDENZA
2026-02-15,REG,S05090,S05014,3,3,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,1.3333333333333333,1.0,1.8,1.9,0,SALSOMAGGIORE TERME,PARMA
2026-02-15,REG,S05110,S05043,12,12,0,0,0,0,0,0,12,0,0,0,0,0,0,62,-62,-5.166666666666667,-5.0,-3.1999999999999993,-3.0,0,PORRETTA TERME,BOLOGNA CENTRALE
2026-02-15,REG,S05110,S05131,8,8,0,0,0,0,6,0,2,0,0,0,0,0,3,3,0,0.0,0.0,1.2999999999999998,1.6499999999999995,0,PORRETTA TERME,PIANORO
2026-02-15,REG,S05110,S06414,4,4,0,0,0,0,1,1,2,1,0,0,0,0,5,3,2,0.5,-0.5,3.500000000000001,4.249999999999998,0,PORRETTA TERME,PISTOIA
2026-02-15,REG,S05131,S05043,13,13,0,0,0,0,5,0,8,0,0,0,0,0,8,22,-14,-1.0769230769230769,-2.0,2.0,2.3999999999999986,0,PIANORO,BOLOGNA CENTRALE
2026-02-15,REG,S05131,S05110,5,5,0,0,0,0,4,0,1,0,0,0,0,0,9,1,8,1.6,2.0,3.2,3.5999999999999996,0,PIANORO,PORRETTA TERME
2026-02-15,REG,S05180,S05032,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,-4,-4.0,-4.0,-4.0,-4.0,0,SASSUOLO TERMINAL,MODENA
2026-02-15,REG,S05194,S05023,1,1,0,0,0,0,0,1,0,1,0,0,0,0,7,0,7,7.0,7.0,7.0,7.0,0,SASSUOLO RADICI,REGGIO EMILIA
2026-02-15,REG,S05308,S05043,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,12,-12,-3.0,-2.5,-2.0,-2.0,0,POGGIO RUSCO,BOLOGNA CENTRALE
2026-02-15,REG,S05420,S02593,8,8,0,0,0,0,6,0,2,0,0,0,0,0,13,3,10,1.25,2.0,3.0,3.0,0,ADRIA,VENEZIA S.LUCIA
2026-02-15,REG,S05703,S02336,6,6,0,0,0,0,2,0,4,0,0,0,0,0,1,4,-3,-0.5,-1.0,0.5,0.75,0,MONSELICE,MANTOVA
2026-02-15,REG,S05706,S02430,7,7,0,0,0,0,1,1,5,1,0,0,0,0,6,19,-13,-1.8571428571428572,-3.0,2.6000000000000014,3.799999999999997,0,ROVIGO,VERONA PORTA NUOVA
2026-02-15,REG,S05706,S02593,6,6,0,0,0,0,4,0,2,0,0,0,0,0,5,7,-2,-0.3333333333333333,1.0,1.5,1.75,0,ROVIGO,VENEZIA S.LUCIA
2026-02-15,REG,S05706,S05043,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,13,-13,-6.5,-6.5,-3.6999999999999997,-3.3500000000000005,0,ROVIGO,BOLOGNA CENTRALE
2026-02-15,REG,S05712,S05043,6,6,0,0,0,0,0,1,5,1,0,0,0,0,5,21,-16,-2.6666666666666665,-3.5,1.5,3.25,0,FERRARA,BOLOGNA CENTRALE
2026-02-15,REG,S05712,S05071,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,0,FERRARA,RIMINI
2026-02-15,REG,S05712,S05811,8,8,0,0,0,0,4,0,4,0,0,0,0,0,2,8,-6,-0.75,-0.5,1.0,1.0,0,FERRARA,RAVENNA
2026-02-15,REG,S05802,S05017,4,4,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0.25,0.0,0.7000000000000002,0.8499999999999996,0,PORTOMAGGIORE,BUDRIO
2026-02-15,REG,S05811,S04702,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,RAVENNA,GENOVA BRIGNOLE
2026-02-15,REG,S05811,S05043,4,4,0,0,0,0,4,0,0,0,0,0,0,0,8,0,8,2.0,2.5,3.0,3.0,0,RAVENNA,BOLOGNA CENTRALE
2026-02-15,REG,S05811,S05071,4,4,0,0,0,0,1,1,2,1,0,0,0,0,8,8,0,0.0,0.5,4.800000000000001,5.399999999999999,0,RAVENNA,RIMINI
2026-02-15,REG,S05811,S05712,8,8,0,0,0,0,0,1,7,1,0,0,0,0,6,24,-18,-2.25,-3.5,1.0999999999999988,3.5499999999999963,0,RAVENNA,FERRARA
2026-02-15,REG,S05811,S07104,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,0,RAVENNA,PESARO
2026-02-15,REG,S05960,S05023,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,0,GUASTALLA,REGGIO EMILIA
2026-02-15,REG,S06000,S04700,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,-4,-4.0,-4.0,-4.0,-4.0,0,LA SPEZIA CENTRALE,GENOVA PIAZZA PRINCIPE
2026-02-15,REG,S06000,S04702,7,7,0,0,0,0,3,0,4,0,0,0,0,0,9,23,-14,-2.0,-4.0,3.4000000000000004,3.6999999999999993,0,LA SPEZIA CENTRALE,GENOVA BRIGNOLE
2026-02-15,REG,S06000,S04725,11,11,0,0,0,0,2,1,8,1,0,0,0,0,13,26,-13,-1.1818181818181819,-3.0,4.0,5.0,0,LA SPEZIA CENTRALE,SESTRI LEVANTE
2026-02-15,REG,S06000,S04801,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,3,-3,-1.5,-1.5,-1.1,-1.05,0,LA SPEZIA CENTRALE,SAVONA
2026-02-15,REG,S06000,S05014,9,9,0,0,0,0,4,2,3,2,1,1,0,0,32,9,23,2.5555555555555554,0.0,9.200000000000003,15.599999999999994,0,LA SPEZIA CENTRALE,PARMA
2026-02-15,REG,S06000,S06007,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,0,LA SPEZIA CENTRALE,SARZANA
2026-02-15,REG,S06000,S06163,3,3,0,0,0,0,2,0,1,0,0,0,0,0,6,1,5,1.6666666666666667,2.0,3.6,3.8,0,LA SPEZIA CENTRALE,PONTREMOLI
2026-02-15,REG,S06000,S06421,7,7,0,0,0,0,3,1,3,1,0,0,0,0,12,9,3,0.42857142857142855,1.0,4.800000000000001,5.399999999999999,0,LA SPEZIA CENTRALE,FIRENZE SANTA MARIA NOVELLA
2026-02-15,REG,S06000,S06500,11,11,0,0,0,0,6,1,4,1,0,0,0,0,22,21,1,0.09090909090909091,2.0,4.0,6.5,0,LA SPEZIA CENTRALE,PISA CENTRALE
2026-02-15,REG,S06007,S06000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,0,SARZANA,LA SPEZIA CENTRALE
2026-02-15,REG,S06013,S05014,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,1,AULLA LUNIGIANA,PARMA
2026-02-15,REG,S06013,S06325,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,AULLA LUNIGIANA,PIAZZA AL SERCHIO
2026-02-15,REG,S06013,S06404,2,2,0,0,0,0,1,1,0,1,1,0,0,0,13,0,13,6.5,6.5,10.9,11.45,0,AULLA LUNIGIANA,LUCCA
2026-02-15,REG,S06013,S06500,3,3,0,0,0,0,1,0,2,0,0,0,0,0,1,7,-6,-2.0,-3.0,0.20000000000000018,0.5999999999999996,0,AULLA LUNIGIANA,PISA CENTRALE
2026-02-15,REG,S06031,S06421,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,0,CAMPIGLIA MARITTIMA,FIRENZE SANTA MARIA NOVELLA
2026-02-15,REG,S06031,S06725,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,-4,-4.0,-4.0,-4.0,-4.0,0,CAMPIGLIA MARITTIMA,LIVORNO CENTRALE
2026-02-15,REG,S06031,S06775,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,CAMPIGLIA MARITTIMA,PIOMBINO MARITTIMA
2026-02-15,REG,S06033,S06500,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,0,FOLLONICA,PISA CENTRALE
2026-02-15,REG,S06039,S06421,4,4,0,0,0,0,1,0,3,0,0,0,0,0,1,6,-5,-1.25,-1.5,0.40000000000000036,0.6999999999999993,0,GROSSETO,FIRENZE SANTA MARIA NOVELLA
2026-02-15,REG,S06039,S06500,3,3,0,0,0,0,1,0,2,0,0,0,0,0,1,6,-5,-1.6666666666666667,-3.0,0.20000000000000018,0.5999999999999996,0,GROSSETO,PISA CENTRALE
2026-02-15,REG,S06039,S06809,3,3,0,0,0,0,1,0,2,0,0,0,0,0,0,6,-6,-2.0,-2.0,-0.3999999999999999,-0.20000000000000018,0,GROSSETO,SIENA
2026-02-15,REG,S06039,S08409,2,2,0,0,0,0,0,1,1,1,0,0,0,0,5,1,4,2.0,2.0,4.4,4.699999999999999,0,GROSSETO,ROMA TERMINI
2026-02-15,REG,S06040,S06404,4,4,0,0,0,0,1,0,3,0,0,0,0,0,3,11,-8,-2.0,-3.0,1.5000000000000009,2.2499999999999982,0,VIAREGGIO,LUCCA
2026-02-15,REG,S06040,S06421,16,16,0,0,0,0,3,2,11,2,1,0,0,0,25,23,2,0.125,-1.0,4.0,8.0,0,VIAREGGIO,FIRENZE SANTA MARIA NOVELLA
2026-02-15,REG,S06163,S05014,3,3,0,0,0,0,1,0,2,0,0,0,0,0,1,6,-5,-1.6666666666666667,-2.0,0.40000000000000013,0.6999999999999997,0,PONTREMOLI,PARMA
2026-02-15,REG,S06163,S06000,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,0,PONTREMOLI,LA SPEZIA CENTRALE
2026-02-15,REG,S06325,S06500,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,0,PIAZZA AL SERCHIO,PISA CENTRALE
2026-02-15,REG,S06404,S06013,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,4,-4,-2.0,-2.0,-2.0,-2.0,0,LUCCA,AULLA LUNIGIANA
2026-02-15,REG,S06404,S06040,4,4,0,0,0,0,3,0,1,0,0,0,0,0,1,6,-5,-1.25,0.0,0.7000000000000002,0.8499999999999996,0,LUCCA,VIAREGGIO
2026-02-15,REG,S06404,S06421,4,3,1,0,0,0,0,1,3,1,1,1,1,0,35,5,30,7.5,-1.5,24.200000000000006,29.599999999999987,1,LUCCA,FIRENZE SANTA MARIA NOVELLA
2026-02-15,REG,S06404,S06500,10,10,0,0,0,0,5,1,4,1,0,0,0,0,17,5,12,1.2,0.0,3.599999999999998,6.299999999999994,0,LUCCA,PISA CENTRALE
2026-02-15,REG,S06409,S06421,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,5,-5,-1.6666666666666667,-2.0,-1.2,-1.1,0,PESCIA,FIRENZE SANTA MARIA NOVELLA
2026-02-15,REG,S06411,S06421,4,3,1,0,0,0,1,0,3,0,0,0,0,0,0,4,-4,-1.0,-1.0,-0.2999999999999998,-0.15000000000000036,1,MONTECATINI TERME-MONSUMMANO,FIRENZE SANTA MARIA NOVELLA
2026-02-15,REG,S06414,S05110,5,5,0,0,0,0,1,1,3,1,0,0,0,0,9,5,4,0.8,-1.0,5.0,5.999999999999999,0,PISTOIA,PORRETTA TERME
2026-02-15,REG,S06414,S06421,4,4,0,0,0,0,1,0,3,0,0,0,0,0,1,5,-4,-1.0,-1.5,0.40000000000000036,0.6999999999999993,0,PISTOIA,FIRENZE SANTA MARIA NOVELLA
2026-02-15,REG,S06416,S05043,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,12,-12,-4.0,-5.0,-2.5999999999999996,-2.3000000000000003,0,PRATO CENTRALE,BOLOGNA CENTRALE
2026-02-15,REG,S06416,S06421,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,0,PRATO CENTRALE,FIRENZE SANTA MARIA NOVELLA
2026-02-15,REG,S06421,S05043,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FIRENZE SANTA MARIA NOVELLA,BOLOGNA CENTRALE
2026-02-15,REG,S06421,S05058,6,6,0,0,0,0,5,0,1,0,0,0,0,0,6,1,5,0.8333333333333334,0.5,2.5,3.25,0,FIRENZE SANTA MARIA NOVELLA,FAENZA
2026-02-15,REG,S06421,S06000,8,8,0,0,0,0,5,3,0,3,0,0,0,0,31,0,31,3.875,3.5,6.3,6.6499999999999995,0,FIRENZE SANTA MARIA NOVELLA,LA SPEZIA CENTRALE
2026-02-15,REG,S06421,S06031,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,0,FIRENZE SANTA MARIA NOVELLA,CAMPIGLIA MARITTIMA
2026-02-15,REG,S06421,S06033,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,0,FIRENZE SANTA MARIA NOVELLA,FOLLONICA
2026-02-15,REG,S06421,S06039,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,17,-17,-5.666666666666667,-3.0,-3.0,-3.0,0,FIRENZE SANTA MARIA NOVELLA,GROSSETO
2026-02-15,REG,S06421,S06040,13,13,0,0,0,0,4,3,6,3,3,1,0,0,52,22,30,2.3076923076923075,1.0,12.0,14.79999999999999,0,FIRENZE SANTA MARIA NOVELLA,VIAREGGIO
2026-02-15,REG,S06421,S06161,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,3.0,3.0,3.0,3.0,0,FIRENZE SANTA MARIA NOVELLA,BORGO VAL DI TARO
2026-02-15,REG,S06421,S06404,4,3,1,0,0,0,0,3,1,3,1,1,1,1,101,5,96,24.0,5.0,65.20000000000002,78.09999999999997,1,FIRENZE SANTA MARIA NOVELLA,LUCCA
2026-02-15,REG,S06421,S06409,3,3,0,0,0,0,2,0,1,0,0,0,0,0,6,2,4,1.3333333333333333,3.0,3.0,3.0,0,FIRENZE SANTA MARIA NOVELLA,PESCIA
2026-02-15,REG,S06421,S06411,8,6,2,0,0,0,4,0,4,0,0,0,0,0,3,12,-9,-1.125,-1.0,1.0,1.0,2,FIRENZE SANTA MARIA NOVELLA,MONTECATINI TERME-MONSUMMANO
2026-02-15,REG,S06421,S06414,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,0,FIRENZE SANTA MARIA NOVELLA,PISTOIA
2026-02-15,REG,S06421,S06500,9,9,0,0,0,0,5,1,3,1,1,1,1,0,51,10,41,4.555555555555555,1.0,10.800000000000008,26.399999999999984,0,FIRENZE SANTA MARIA NOVELLA,PISA CENTRALE
2026-02-15,REG,S06421,S06510,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,-3,-1.0,-1.0,-1.0,-1.0,0,FIRENZE SANTA MARIA NOVELLA,EMPOLI
2026-02-15,REG,S06421,S06604,13,13,0,0,0,0,6,1,6,1,0,0,0,0,16,16,0,0.0,1.0,3.400000000000002,5.199999999999996,0,FIRENZE SANTA MARIA NOVELLA,BORGO S.LORENZO
2026-02-15,REG,S06421,S06725,14,14,0,0,0,0,7,0,7,0,0,0,0,0,6,9,-3,-0.21428571428571427,-0.5,1.0,1.0,0,FIRENZE SANTA MARIA NOVELLA,LIVORNO CENTRALE
2026-02-15,REG,S06421,S06775,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FIRENZE SANTA MARIA NOVELLA,PIOMBINO MARITTIMA
2026-02-15,REG,S06421,S06809,9,9,0,0,0,0,0,1,8,1,1,1,1,1,71,21,50,5.555555555555555,-2.0,13.400000000000013,42.199999999999974,0,FIRENZE SANTA MARIA NOVELLA,SIENA
2026-02-15,REG,S06421,S06915,11,11,0,0,0,0,3,1,7,1,0,0,0,0,13,11,2,0.18181818181818182,-1.0,4.0,5.5,0,FIRENZE SANTA MARIA NOVELLA,AREZZO
2026-02-15,REG,S06421,S06925,5,5,0,0,0,0,2,1,2,1,0,0,0,0,13,3,10,2.0,1.0,6.4,7.199999999999999,0,FIRENZE SANTA MARIA NOVELLA,CHIUSI-CHIANCIANO TERME
2026-02-15,REG,S06421,S07217,6,6,0,0,0,0,3,2,1,2,1,0,0,0,25,4,21,3.5,4.0,8.5,10.25,0,FIRENZE SANTA MARIA NOVELLA,FOLIGNO
2026-02-15,REG,S06421,S08004,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,0,FIRENZE SANTA MARIA NOVELLA,ORBETELLO-MONTE ARGENTARIO
2026-02-15,REG,S06421,S08209,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,6,-6,-3.0,-3.0,-1.4,-1.2000000000000002,0,FIRENZE SANTA MARIA NOVELLA,ORTE
2026-02-15,REG,S06421,S08217,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12,-12,-12.0,-12.0,-12.0,-12.0,0,FIRENZE SANTA MARIA NOVELLA,ROMA TIBURTINA
2026-02-15,REG,S06421,S08409,3,3,0,0,0,0,2,1,0,1,1,0,0,0,15,0,15,5.0,3.0,10.200000000000001,11.1,0,FIRENZE SANTA MARIA NOVELLA,ROMA TERMINI
2026-02-15,REG,S06500,S01700,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,0,PISA CENTRALE,MILANO CENTRALE
2026-02-15,REG,S06500,S06000,9,9,0,0,0,0,5,1,3,1,0,0,0,0,13,10,3,0.3333333333333333,0.0,3.6000000000000005,4.799999999999999,0,PISA CENTRALE,LA SPEZIA CENTRALE
2026-02-15,REG,S06500,S06013,4,4,0,0,0,0,1,0,3,0,0,0,0,0,0,8,-8,-2.0,-2.0,-0.5999999999999996,-0.3000000000000007,0,PISA CENTRALE,AULLA LUNIGIANA
2026-02-15,REG,S06500,S06031,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,3,-3,-1.5,-1.5,-0.29999999999999993,-0.15000000000000013,0,PISA CENTRALE,CAMPIGLIA MARITTIMA
