mese,tipo_giorno,fascia_oraria,categoria,cancellate_tot,effettuate,info_mancante,minuti_anticipo_tot,oltre_60,minuti_netti_tot,corse_osservate,in_orario,oltre_10,cancellate,in_ritardo,oltre_15,oltre_5,parzialmente_cancellate,soppresse,oltre_30,in_anticipo,minuti_ritardo_tot,ritardo_mediano,p95,ritardo_medio,p90
2025-01,infrasettimanale,sera,REG,0,35413,0,37757.0,113,65567.0,35413,15050,2279,0,6110,1321,6110,0,0,469,13856,103324.0,1.0,12.0,1.8724868631482752,7.0
2025-01,infrasettimanale,sera,,0,1272,0,2347.0,16,6723.0,1272,342,259,0,446,180,446,0,0,86,480,9070.0,2.0,34.53789308176096,5.302060196143259,19.488993710691823
2025-01,infrasettimanale,tarda_mattina,EC,0,274,0,606.0,7,1386.0,274,51,55,0,89,41,89,0,0,18,131,1992.0,0.0,37.0,5.114391143911439,21.0
2025-01,infrasettimanale,tarda_mattina,IC,0,604,0,1100.0,22,4302.0,604,152,127,0,211,88,211,0,0,53,231,5402.0,1.0,49.35000000000002,7.242424242424242,24.0
2025-01,infrasettimanale,tarda_mattina,ICN,0,47,0,283.0,1,-70.0,47,6,4,0,5,3,5,0,0,2,36,213.0,-4.0,22.19999999999993,-1.4893617021276595,5.599999999999993
2025-01,infrasettimanale,tarda_mattina,MET,0,1326,0,1714.0,1,-201.0,1326,520,31,0,76,16,76,0,0,4,719,1513.0,-1.0,5.0,-0.1528517110266159,3.0
2025-01,infrasettimanale,tarda_mattina,NCL,0,7,0,7.0,0,2.0,7,1,0,0,1,0,1,0,0,0,1,9.0,0.0,8.1,0.6666666666666666,7.2
2025-01,infrasettimanale,tarda_mattina,REG,0,43731,0,47472.0,60,42497.0,43731,19332,1784,0,5215,1000,5215,0,0,292,18721,89969.0,0.0,8.0,0.982180826476842,5.0
2025-01,infrasettimanale,tarda_mattina,,0,2947,0,3468.0,74,22855.0,2947,929,674,0,1117,470,1117,0,0,228,895,26323.0,3.0,37.897658635900896,7.771174057431639,24.48829317950458
2025-01,weekend,mattina,EC,0,46,0,113.0,1,56.0,46,14,3,0,6,3,6,0,0,2,23,169.0,-1.0,14.399999999999991,1.302325581395349,5.800000000000004
2025-01,weekend,mattina,EXP,0,1,0,0.0,0,38.0,1,0,1,0,1,1,1,0,0,1,0,38.0,38.0,38.0,38.0,38.0
2025-01,weekend,mattina,IC,0,202,0,441.0,6,1217.0,202,46,35,0,56,23,56,0,0,11,86,1658.0,0.0,34.30000000000001,6.473404255319149,17.0
2025-01,weekend,mattina,IR,0,1,0,0.0,0,4.0,1,1,0,0,0,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0
2025-01,weekend,mattina,MET,0,274,0,344.0,0,-150.0,274,108,1,0,5,1,5,0,0,1,134,194.0,-1.0,3.0,-0.6072874493927125,2.0
2025-01,weekend,mattina,NCL,0,1,0,4.0,0,-4.0,1,0,0,0,0,0,0,0,0,0,1,0.0,-4.0,-4.0,-4.0,-4.0
2025-01,weekend,mattina,REG,0,7735,0,8496.0,21,8044.0,7735,3085,322,0,962,182,962,0,0,69,3119,16540.0,0.0,9.0,1.1225230253977114,5.0
2025-01,weekend,mattina,,0,1049,0,1589.0,37,8524.0,1049,242,223,0,388,150,388,0,0,85,348,10113.0,2.0,49.86730219256433,8.705644726593091,26.431458531935206
2025-01,weekend,notte,EC,0,6,0,12.0,0,-8.0,6,2,0,0,0,0,0,0,0,0,4,4.0,-1.0,3.0,-1.3333333333333333,2.0
2025-01,weekend,notte,EN,0,13,0,57.0,1,128.0,13,3,1,0,4,1,4,0,0,1,6,185.0,1.0,68.39999999999978,9.846153846153848,6.0
2025-01,weekend,notte,IC,0,80,0,244.0,3,367.0,80,12,13,0,24,11,24,0,0,6,41,611.0,-1.0,49.60000000000002,4.766233766233766,23.80000000000001
2025-01,weekend,notte,ICN,0,15,0,139.0,1,-60.0,15,2,1,0,2,1,2,0,0,1,11,79.0,-7.0,24.89999999999993,-4.0,4.399999999999998
2025-01,weekend,notte,MET,0,87,0,109.0,0,-65.0,87,31,0,0,1,0,1,0,0,0,46,44.0,-1.0,3.0,-0.8333333333333334,2.0
2025-01,weekend,notte,REG,0,3228,0,3813.0,10,3510.0,3228,1252,162,0,367,110,367,0,0,40,1356,7323.0,0.0,10.0,1.1798319327731093,5.0
2025-01,weekend,notte,,0,306,0,533.0,14,2452.0,306,86,49,0,84,39,84,0,0,29,113,2985.0,1.0,66.96029411764708,8.656038111574444,30.17058823529417
2025-01,weekend,pomeriggio,EC,0,74,0,133.0,3,425.0,74,11,17,0,26,9,26,0,0,7,33,558.0,0.0,38.69999999999996,6.071428571428571,26.500000000000007
2025-01,weekend,pomeriggio,EN,0,12,0,65.0,0,56.0,12,2,4,0,6,4,6,0,0,0,4,121.0,5.0,29.0,4.666666666666667,28.700000000000003
2025-01,weekend,pomeriggio,EXP,0,3,0,67.0,0,-40.0,3,1,1,0,1,1,1,0,0,0,1,27.0,1.0,23.5,-13.333333333333334,21.0
2025-01,weekend,pomeriggio,IC,0,177,0,296.0,3,1004.0,177,44,28,0,51,19,51,0,0,5,68,1300.0,1.0,25.80000000000001,6.159509202453987,19.80000000000001
2025-01,weekend,pomeriggio,ICN,0,6,0,14.0,1,52.0,6,1,1,0,1,1,1,0,0,1,4,66.0,-2.5,47.5,8.666666666666666,33.0
2025-01,weekend,pomeriggio,IR,0,2,0,1.0,0,8.0,2,0,0,0,1,0,1,0,0,0,1,9.0,4.0,8.5,4.0,8.0
2025-01,weekend,pomeriggio,MET,0,338,0,469.0,0,-189.0,338,109,6,0,13,4,13,0,0,1,182,280.0,-1.0,3.849999999999965,-0.6217105263157895,2.0
2025-01,weekend,pomeriggio,REG,0,9708,0,10721.0,20,10014.0,9708,3920,394,0,1121,260,1121,0,0,98,3891,20735.0,0.0,9.0,1.121137483206449,5.0
2025-01,weekend,pomeriggio,,0,926,0,1434.0,15,4457.0,926,255,128,0,245,80,245,0,0,41,355,5891.0,1.0,29.458909287257008,5.208355005505193,14.939740820734364
2025-01,weekend,sera,EC,0,46,0,81.0,0,196.0,46,8,10,0,15,7,15,0,0,2,22,277.0,0.0,29.0,4.355555555555555,24.400000000000006
2025-01,weekend,sera,IC,0,104,0,267.0,5,798.0,104,24,15,0,23,12,23,0,0,8,40,1065.0,0.0,84.0000000000001,9.172413793103448,19.800000000000043
2025-01,weekend,sera,ICN,0,73,0,289.0,3,283.0,73,11,12,0,17,9,17,0,0,6,45,572.0,-2.0,45.19999999999989,3.8767123287671232,21.399999999999977
2025-01,weekend,sera,IR,0,2,0,3.0,0,-2.0,2,1,0,0,0,0,0,0,0,0,1,1.0,-1.0,0.7999999999999998,-1.0,0.6000000000000001
2025-01,weekend,sera,MET,0,292,0,412.0,0,-111.0,292,111,8,0,17,2,17,0,0,0,133,301.0,-1.0,6.0,-0.425287356321839,3.0
2025-01,weekend,sera,REG,0,7963,0,8947.0,31,9730.0,7963,2992,395,0,980,240,980,0,0,101,3285,18677.0,0.0,10.0,1.3407744246934,6.0
2025-01,weekend,sera,,0,385,0,958.0,3,573.0,385,79,47,0,78,33,78,0,0,11,184,1531.0,-1.0,25.19974025974025,1.6755296814596008,15.020259740259748
2025-01,weekend,tarda_mattina,EC,0,115,0,249.0,3,391.0,115,25,17,0,39,10,39,0,0,3,48,640.0,1.0,19.44999999999999,3.4910714285714284,12.900000000000006
2025-01,weekend,tarda_mattina,IC,0,206,0,664.0,5,1135.0,206,45,27,0,39,23,39,0,0,11,102,1799.0,-1.0,33.75,6.102150537634408,17.0
2025-01,weekend,tarda_mattina,ICN,0,11,0,86.0,0,-60.0,11,1,1,0,1,1,1,0,0,0,9,26.0,-4.0,13.0,-5.454545454545454,1.0
2025-01,weekend,tarda_mattina,MET,0,406,0,720.0,0,-544.0,406,123,0,0,5,0,5,0,0,0,240,176.0,-1.0,2.0,-1.4782608695652173,2.0
2025-01,weekend,tarda_mattina,REG,0,10477,0,12542.0,16,4760.0,10477,4107,289,0,947,169,947,0,0,59,4606,17302.0,0.0,7.0,0.4927536231884058,4.0
2025-01,weekend,tarda_mattina,,0,894,0,1272.0,31,6003.0,894,251,144,0,255,122,255,0,0,69,324,7275.0,1.5313199105145414,49.44261744966438,7.228668973723431,24.322706935123065
2025-02,infrasettimanale,mattina,DIR,0,1,0,2.0,0,-2.0,1,0,0,0,0,0,0,0,0,0,1,0.0,-2.0,-2.0,-2.0,-2.0
2025-02,infrasettimanale,mattina,EC,0,134,0,243.0,1,308.0,134,42,17,0,30,8,30,0,0,4,56,551.0,1.0,18.94999999999997,2.40625,12.0
2025-02,infrasettimanale,mattina,IC,0,537,0,674.0,11,3365.0,537,155,99,0,209,65,209,0,0,30,171,4039.0,2.0,34.299999999999955,6.289719626168225,16.0
2025-02,infrasettimanale,mattina,ICN,0,1,0,23.0,0,-23.0,1,0,0,0,0,0,0,0,0,0,1,0.0,-23.0,-23.0,-23.0,-23.0
2025-02,infrasettimanale,mattina,IR,0,1,0,0.0,1,62.0,1,0,1,0,1,1,1,0,0,1,0,62.0,62.0,62.0,62.0,62.0
2025-02,infrasettimanale,mattina,MET,0,882,0,968.0,0,407.0,882,426,23,0,69,13,69,0,0,4,378,1375.0,0.0,6.0,0.4662084765177549,4.0
2025-02,infrasettimanale,mattina,NCL,0,5,0,0.0,2,236.0,5,0,4,0,5,4,5,0,0,2,0,236.0,20.0,111.79999999999998,47.2,100.6
2025-02,infrasettimanale,mattina,REG,0,34006,0,34393.0,55,51803.0,34006,15137,1734,0,5480,911,5480,0,0,274,12977,86196.0,1.0,10.0,1.5420313151157945,6.0
2025-02,infrasettimanale,mattina,,0,3000,0,3018.0,68,25886.0,3000,930,838,0,1356,568,1356,0,0,246,712,28904.0,4.0,41.0,8.634422948632421,26.0
2025-02,infrasettimanale,notte,EC,0,20,0,42.0,0,-29.0,20,8,0,0,0,0,0,0,0,0,12,13.0,-1.5,3.0,-1.45,3.0
2025-02,infrasettimanale,notte,EN,0,36,0,107.0,3,532.0,36,4,13,0,15,13,15,0,0,11,16,639.0,3.0,67.79999999999998,15.199999999999998,51.20000000000002
2025-02,infrasettimanale,notte,IC,0,249,0,575.0,5,1074.0,249,56,46,0,82,33,82,0,0,14,108,1649.0,1.0,30.75,4.365853658536586,17.5
2025-02,infrasettimanale,notte,ICN,0,44,0,203.0,0,-101.0,44,9,3,0,4,1,4,0,0,1,31,102.0,-2.0,11.800000000000011,-2.2954545454545454,3.700000000000003
2025-02,infrasettimanale,notte,MET,0,314,0,452.0,1,66.0,314,111,7,0,14,6,14,0,0,6,186,518.0,-1.0,4.0,0.2122186495176848,2.0
2025-02,infrasettimanale,notte,NCL,0,1,0,0.0,1,136.0,1,0,1,0,1,1,1,0,0,1,0,136.0,136.0,136.0,136.0,136.0
2025-02,infrasettimanale,notte,REG,0,14260,0,17580.0,40,13496.0,14260,5998,612,0,1667,350,1667,0,0,131,6399,31076.0,0.0,9.0,0.959613196814562,5.0
2025-02,infrasettimanale,notte,,0,1076,0,1166.0,32,7338.0,1076,364,230,0,390,154,390,0,0,74,322,8504.0,2.0,34.14999999999998,6.819702602230484,22.0
2025-02,infrasettimanale,pomeriggio,EC,0,232,0,438.0,0,766.0,232,61,43,0,66,30,66,0,0,10,104,1204.0,1.0,24.0,3.3160173160173154,18.0
2025-02,infrasettimanale,pomeriggio,EN,0,36,0,28.0,2,660.0,36,8,17,0,23,14,23,0,0,7,4,688.0,9.0,52.699999999999946,18.857142857142858,36.8
2025-02,infrasettimanale,pomeriggio,IC,0,448,0,673.0,8,2521.0,448,105,103,0,166,62,166,0,0,24,174,3194.0,2.0,30.0,5.665168539325843,18.0
2025-02,infrasettimanale,pomeriggio,ICN,0,67,0,187.0,1,122.0,67,13,7,0,9,5,9,0,0,5,45,309.0,-2.0,42.19999999999993,1.82089552238806,9.799999999999995
2025-02,infrasettimanale,pomeriggio,MET,0,1051,0,1405.0,0,-256.0,1051,393,25,0,66,13,66,0,0,2,571,1149.0,-1.0,5.0,-0.2485436893203883,3.0
2025-02,infrasettimanale,pomeriggio,NCL,0,2,0,36.0,0,10.0,2,0,1,0,1,1,1,0,0,1,1,46.0,5.0,41.89999999999999,5.0,37.8
2025-02,infrasettimanale,pomeriggio,REG,0,41033,0,40404.0,53,56949.0,41033,18631,1944,0,5948,1058,5948,0,0,325,15739,97353.0,1.0,9.0,1.41249565950692,6.0
2025-02,infrasettimanale,pomeriggio,,0,2712,0,2904.0,32,18026.0,2712,780,660,0,1236,418,1236,0,0,142,696,20930.0,4.0,31.25,6.646755162241888,19.0
2025-02,infrasettimanale,sera,EC,0,108,0,162.0,1,478.0,108,19,18,0,32,12,32,0,0,7,51,640.0,-0.5,37.0,4.686274509803922,16.900000000000006
2025-02,infrasettimanale,sera,IC,0,233,0,275.0,6,1999.0,233,68,68,0,100,37,100,0,0,17,65,2274.0,3.0,36.59999999999991,8.579399141630901,20.80000000000001
2025-02,infrasettimanale,sera,ICN,0,211,0,557.0,4,931.0,211,54,27,0,56,22,56,0,0,11,101,1488.0,0.0,28.0,4.412322274881516,16.0
2025-02,infrasettimanale,sera,IR,0,2,0,1.0,0,-1.0,2,1,0,0,0,0,0,0,0,0,1,0.0,-0.5,-0.05,-0.5,-0.0999999999999999
2025-02,infrasettimanale,sera,MET,0,955,0,1198.0,1,-421.0,955,426,10,0,28,3,28,0,0,1,499,777.0,-1.0,4.0,-0.4417628541448058,2.0
2025-02,infrasettimanale,sera,REG,0,33294,0,36186.0,59,51671.0,33294,14152,1902,0,5567,1007,5567,0,0,299,13222,87857.0,1.0,11.0,1.5685923317446344,7.0
2025-02,infrasettimanale,sera,,0,1090,0,2298.0,8,2602.0,1090,292,164,0,344,76,344,0,0,22,454,4900.0,1.0,18.799999999999955,2.387155963302752,12.0
2025-02,infrasettimanale,tarda_mattina,EC,0,260,0,482.0,4,1249.0,260,65,52,0,82,35,82,0,0,16,113,1731.0,1.0,31.049999999999983,4.803846153846154,20.19999999999999
2025-02,infrasettimanale,tarda_mattina,EXP,0,1,0,0.0,1,60.0,1,0,1,0,1,1,1,0,0,1,0,60.0,60.0,60.0,60.0,60.0
2025-02,infrasettimanale,tarda_mattina,IC,0,513,0,1073.0,15,3072.0,513,136,107,0,165,76,165,0,0,36,208,4145.0,1.0,42.0,6.035363457760314,20.0
2025-02,infrasettimanale,tarda_mattina,ICN,0,51,0,268.0,1,-41.0,51,3,3,0,5,3,5,0,0,2,43,227.0,-5.0,15.0,-0.803921568627451,2.0
2025-02,infrasettimanale,tarda_mattina,MET,0,1220,0,1798.0,0,-372.0,1220,487,24,0,54,16,54,0,0,10,673,1426.0,-1.0,4.0,-0.3064250411861614,2.0
2025-02,infrasettimanale,tarda_mattina,NCL,0,7,0,137.0,1,26.0,7,1,2,0,3,2,3,0,0,2,3,163.0,3.0,84.59999999999998,3.714285714285713,73.20000000000002
2025-02,infrasettimanale,tarda_mattina,REG,0,41697,0,47130.0,34,33053.0,41697,17797,1543,0,4698,823,4698,0,0,278,18439,80183.0,0.0,8.0,0.807470562368691,5.0
2025-02,infrasettimanale,tarda_mattina,,0,2684,0,2978.0,78,20378.0,2684,840,620,0,1064,412,1064,0,0,204,780,23356.0,3.0,40.0,7.592399403874814,23.0
2025-02,weekend,mattina,EC,0,50,0,84.0,0,104.0,50,19,5,0,11,3,11,0,0,2,19,188.0,1.0,13.799999999999985,2.122448979591837,9.400000000000006
2025-02,weekend,mattina,IC,0,212,0,540.0,3,615.0,212,52,32,0,56,21,56,0,0,11,103,1155.0,0.0,28.5,2.914691943127962,14.0
2025-02,weekend,mattina,ICN,0,1,0,0.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
2025-02,weekend,mattina,MET,0,304,0,421.0,0,-91.0,304,119,5,0,13,5,13,0,0,1,172,330.0,-1.0,4.0,-0.2993421052631579,2.0
2025-02,weekend,mattina,NCL,0,1,0,2.0,0,-2.0,1,0,0,0,0,0,0,0,0,0,1,0.0,-2.0,-2.0,-2.0,-2.0
2025-02,weekend,mattina,REG,0,9096,0,11199.0,11,7556.0,9096,3865,371,0,1052,225,1052,0,0,81,4102,18755.0,0.0,8.0,0.8377868943341834,5.0
2025-02,weekend,mattina,,0,1116,0,1486.0,16,7332.0,1116,310,252,0,422,178,422,0,0,80,384,8818.0,2.0,38.0,6.56989247311828,24.0
2025-02,weekend,notte,EC,0,8,0,25.0,0,-22.0,8,2,0,0,0,0,0,0,0,0,6,3.0,-4.0,1.9499999999999984,-2.75,0.8999999999999995
2025-02,weekend,notte,EN,0,11,0,50.0,0,-44.0,11,4,0,0,0,0,0,0,0,0,7,6.0,-3.0,2.0,-4.0,2.0
2025-02,weekend,notte,EXP,0,1,0,3.0,0,-3.0,1,0,0,0,0,0,0,0,0,0,1,0.0,-3.0,-3.0,-3.0,-3.0
2025-02,weekend,notte,IC,0,97,0,333.0,2,258.0,97,15,13,0,21,10,21,0,0,4,61,591.0,-2.0,22.999999999999943,2.6597938144329896,13.800000000000011
2025-02,weekend,notte,ICN,0,22,0,159.0,0,-146.0,22,4,0,0,1,0,1,0,0,0,17,13.0,-4.0,2.95,-6.636363636363637,1.900000000000002
2025-02,weekend,notte,MET,0,99,0,154.0,0,-36.0,99,34,2,0,3,2,3,0,0,1,61,118.0,-1.0,3.0,-0.3673469387755102,2.0
2025-02,weekend,notte,REG,0,4020,0,5652.0,5,1770.0,4020,1611,155,0,428,94,428,0,0,25,1940,7422.0,0.0,7.0,0.4448353857753204,5.0
2025-02,weekend,notte,,0,340,0,536.0,6,2066.0,340,86,92,0,136,52,136,0,0,26,118,2602.0,2.0,36.54999999999998,6.076470588235294,19.19999999999999
2025-02,weekend,pomeriggio,EC,0,89,0,119.0,1,471.0,89,24,19,0,31,14,31,0,0,6,34,590.0,2.0,31.199999999999985,5.292134831460674,19.0
2025-02,weekend,pomeriggio,EN,0,9,0,10.0,0,50.0,9,3,2,0,4,1,4,0,0,0,2,60.0,4.0,19.0,5.555555555555555,13.000000000000004
2025-02,weekend,pomeriggio,EXP,0,1,0,0.0,0,6.0,1,0,0,0,1,0,1,0,0,0,0,6.0,6.0,6.0,6.0,6.0
2025-02,weekend,pomeriggio,IC,0,198,0,500.0,0,592.0,198,42,36,0,58,23,58,0,0,12,97,1092.0,0.0,31.0,3.00507614213198,17.400000000000006
2025-02,weekend,pomeriggio,ICN,0,9,0,30.0,0,-25.0,9,0,0,0,1,0,1,0,0,0,8,5.0,-3.0,2.199999999999997,-2.7777777777777777,-0.5999999999999988
2025-02,weekend,pomeriggio,IR,0,1,0,4.0,0,-4.0,1,0,0,0,0,0,0,0,0,0,1,0.0,-4.0,-4.0,-4.0,-4.0
2025-02,weekend,pomeriggio,MET,0,382,0,444.0,0,-33.0,382,157,8,0,14,6,14,0,0,0,198,411.0,-1.0,4.0,-0.089430894308943,2.0
2025-02,weekend,pomeriggio,REG,0,11322,0,13794.0,19,9686.0,11322,4895,457,0,1311,273,1311,0,0,85,4993,23480.0,0.0,8.0,0.8648986516653273,5.0
2025-02,weekend,pomeriggio,,0,1034,0,1436.0,14,5798.0,1034,314,190,0,366,124,366,0,0,50,354,7234.0,2.0,28.19999999999999,5.607350096711799,17.0
2025-02,weekend,sera,EC,0,45,0,64.0,0,83.0,45,11,7,0,8,3,8,0,0,1,24,147.0,-1.0,14.9,1.930232558139535,11.800000000000004
2025-02,weekend,sera,IC,0,84,0,193.0,2,559.0,84,20,15,0,27,11,27,0,0,7,35,752.0,1.0,48.200000000000045,6.817073170731708,22.700000000000017
2025-02,weekend,sera,ICN,0,115,0,436.0,0,-71.0,115,29,12,0,20,8,20,0,0,1,66,365.0,-1.0,21.0,-0.6173913043478261,10.200000000000015
2025-02,weekend,sera,IR,0,1,0,0.0,0,26.0,1,0,1,0,1,1,1,0,0,0,0,26.0,26.0,26.0,26.0,26.0
2025-02,weekend,sera,MET,0,319,0,421.0,0,-102.0,319,151,4,0,13,2,13,0,0,1,153,319.0,0.0,4.0,-0.3217665615141956,3.0
2025-02,weekend,sera,REG,0,9558,0,12008.0,19,8586.0,9558,4068,425,0,1188,230,1188,0,0,74,4240,20594.0,0.0,9.0,0.9041701769165964,5.0
2025-02,weekend,sera,,0,428,0,930.0,0,1070.0,428,96,74,0,132,42,132,0,0,8,200,2000.0,0.5,23.349999999999994,2.5,14.0
2025-02,weekend,tarda_mattina,EC,0,131,0,256.0,3,746.0,131,31,27,0,42,22,42,0,0,9,57,1002.0,1.0,35.099999999999994,5.7384615384615385,25.10000000000001
2025-02,weekend,tarda_mattina,IC,0,236,0,790.0,3,307.0,236,58,33,0,54,20,54,0,0,9,122,1097.0,-1.0,21.349999999999994,1.311965811965812,13.0
2025-02,weekend,tarda_mattina,ICN,0,19,0,182.0,0,-172.0,19,2,0,0,1,0,1,0,0,0,16,10.0,-5.0,2.3999999999999915,-9.052631578947368,2.0
2025-02,weekend,tarda_mattina,MET,0,463,0,734.0,1,-332.0,463,170,7,0,11,5,11,0,0,1,281,402.0,-1.0,3.0,-0.7186147186147186,2.0
2025-02,weekend,tarda_mattina,NCL,0,1,0,0.0,0,20.0,1,0,1,0,1,1,1,0,0,0,0,20.0,20.0,20.0,20.0,20.0
2025-02,weekend,tarda_mattina,REG,0,12237,0,15768.0,16,5505.0,12237,5113,383,0,1175,199,1175,0,0,63,5838,21273.0,0.0,7.0,0.45398317664522514,4.0
2025-02,weekend,tarda_mattina,,0,942,0,1470.0,18,5280.0,942,280,176,0,280,130,280,0,0,66,382,6750.0,1.0,37.5,5.6050955414012735,24.0
2025-03,infrasettimanale,mattina,EC,0,145,0,370.0,0,7.0,145,33,14,0,25,8,25,0,0,0,85,377.0,-1.0,16.600000000000023,0.0489510489510489,8.799999999999997
2025-03,infrasettimanale,mattina,IC,0,566,0,574.0,13,3984.0,566,206,121,0,216,91,216,0,0,40,144,4558.0,2.5,35.0,7.03886925795053,21.0
2025-03,infrasettimanale,mattina,ICN,0,1,0,16.0,0,-16.0,1,0,0,0,0,0,0,0,0,0,1,0.0,-16.0,-16.0,-16.0,-16.0
2025-03,infrasettimanale,mattina,IR,0,3,0,4.0,0,35.0,3,0,2,0,2,2,2,0,0,0,1,39.0,17.0,21.5,11.666666666666666,21.0
2025-03,infrasettimanale,mattina,MET,0,933,0,912.0,4,1313.0,933,428,50,0,106,34,106,0,0,12,373,2225.0,0.0,11.0,1.4476295479603087,6.0
2025-03,infrasettimanale,mattina,NCL,0,5,0,48.0,0,-22.0,5,0,1,0,3,0,3,0,0,0,2,26.0,7.0,10.4,-4.4,9.8
2025-03,infrasettimanale,mattina,REG,0,35131,0,34515.0,55,54819.0,35131,15925,1880,0,5480,1024,5480,0,0,316,13346,89334.0,1.0,10.0,1.5774797847543955,6.0
2025-03,infrasettimanale,mattina,,0,3152,0,3586.0,60,22094.0,3152,1012,748,0,1252,472,1252,0,0,182,854,25680.0,3.0,34.0,7.0859525336754325,21.0
2025-03,infrasettimanale,notte,EC,0,21,0,60.0,0,-31.0,21,3,1,0,3,1,3,0,0,0,15,29.0,-3.0,7.0,-1.4761904761904765,5.0
2025-03,infrasettimanale,notte,EN,0,41,0,223.0,3,361.0,41,4,12,0,13,12,13,0,0,9,24,584.0,-3.0,64.0,8.804878048780488,46.0
2025-03,infrasettimanale,notte,EXP,0,2,0,1.0,0,15.0,2,0,1,0,1,1,1,0,0,0,1,16.0,7.5,15.15,7.5,14.3
2025-03,infrasettimanale,notte,IC,0,253,0,496.0,5,1350.0,253,74,44,0,74,28,74,0,0,12,103,1846.0,1.0,27.0,5.378486055776892,17.0
2025-03,infrasettimanale,notte,ICN,0,43,0,232.0,0,-168.0,43,12,2,0,3,2,3,0,0,0,28,64.0,-3.0,6.699999999999995,-3.9069767441860463,3.8000000000000043
2025-03,infrasettimanale,notte,MET,0,333,0,490.0,0,-181.0,333,115,8,0,12,5,12,0,0,3,199,309.0,-1.0,3.0,-0.5552147239263804,2.0
2025-03,infrasettimanale,notte,REG,0,14788,0,18367.0,26,10160.0,14788,6247,524,0,1497,324,1497,0,0,118,6927,28527.0,0.0,7.0,0.692522663758435,5.0
2025-03,infrasettimanale,notte,,0,1102,0,1364.0,26,8192.0,1102,338,244,0,396,174,396,0,0,92,366,9556.0,2.0,38.54999999999996,7.447272727272726,27.0
2025-03,infrasettimanale,pomeriggio,EC,0,252,0,481.0,2,1277.0,252,59,51,0,92,36,92,0,0,20,97,1758.0,2.0,35.64999999999998,5.149193548387097,18.0
2025-03,infrasettimanale,pomeriggio,EN,0,41,0,26.0,0,416.0,41,10,18,0,27,11,27,0,0,3,4,442.0,7.0,31.0,10.146341463414634,25.0
2025-03,infrasettimanale,pomeriggio,EXP,0,5,0,33.0,0,-16.0,5,0,1,0,2,0,2,0,0,0,2,17.0,-0.5,10.949999999999998,-4.0,9.900000000000002
2025-03,infrasettimanale,pomeriggio,IC,0,501,0,821.0,14,3385.0,501,119,113,0,182,67,182,0,0,30,197,4206.0,2.0,36.0,6.7971887550200805,18.0
2025-03,infrasettimanale,pomeriggio,ICN,0,66,0,126.0,2,128.0,66,21,5,0,11,3,11,0,0,3,34,254.0,-1.0,13.25,1.93939393939394,7.5
2025-03,infrasettimanale,pomeriggio,MET,0,1121,0,1357.0,1,173.0,1121,418,37,0,82,20,82,0,0,7,563,1530.0,-1.0,7.0,0.1627469426152399,4.0
2025-03,infrasettimanale,pomeriggio,NCL,0,13,0,288.0,0,-214.0,13,1,2,0,3,2,3,0,0,1,8,74.0,-21.5,33.39999999999999,-17.833333333333332,25.800000000000008
2025-03,infrasettimanale,pomeriggio,REG,0,42942,0,41059.0,49,64656.0,42942,19138,2202,0,6513,1269,6513,0,0,363,16193,105715.0,1.0,10.0,1.5451677659879552,6.0
2025-03,infrasettimanale,pomeriggio,,0,2836,0,3514.0,88,23994.0,2836,786,700,0,1242,430,1242,0,0,214,790,27508.0,4.0,39.59999999999991,8.514549325762953,22.0
2025-03,infrasettimanale,sera,EC,0,113,0,112.0,3,578.0,113,37,19,0,33,10,33,0,0,5,40,690.0,1.5,26.55,5.254545454545455,14.0
2025-03,infrasettimanale,sera,EXP,0,2,0,0.0,0,3.0,2,2,0,0,0,0,0,0,0,0,0,3.0,1.5,1.95,1.5,1.9
2025-03,infrasettimanale,sera,IC,0,253,0,400.0,5,1609.0,253,67,56,0,93,33,93,0,0,13,88,2009.0,2.0,29.649999999999977,6.487903225806452,18.0
2025-03,infrasettimanale,sera,ICN,0,205,0,429.0,2,755.0,205,48,31,0,64,23,64,0,0,5,93,1184.0,0.0,17.0,3.682926829268293,15.0
2025-03,infrasettimanale,sera,MET,0,996,0,1278.0,0,-291.0,996,411,15,0,44,7,44,0,0,2,525,987.0,-1.0,4.0,-0.2969387755102041,3.0
2025-03,infrasettimanale,sera,REG,0,34439,0,36344.0,71,57265.0,34439,14631,2086,0,5957,1080,5957,0,0,325,13438,93609.0,1.0,11.0,1.6829777229177687,7.0
2025-03,infrasettimanale,sera,,0,1180,0,2506.0,20,5244.0,1180,264,200,0,368,140,368,0,0,64,544,7750.0,1.0,30.649999999999974,4.459183673469388,18.0
2025-03,infrasettimanale,tarda_mattina,EC,0,280,0,458.0,5,1410.0,280,73,56,0,99,42,99,0,0,14,104,1868.0,2.0,29.0,5.108695652173913,19.0
2025-03,infrasettimanale,tarda_mattina,EXP,0,7,0,13.0,1,132.0,7,2,3,0,3,2,3,0,0,2,2,145.0,1.0,69.79999999999998,18.857142857142858,62.60000000000001
2025-03,infrasettimanale,tarda_mattina,IC,0,515,0,1100.0,10,2872.0,515,112,123,0,177,74,177,0,0,41,225,3972.0,0.0,40.349999999999966,5.587548638132295,23.69999999999999
