mese,categoria,cod_stazione,ruolo,bucket_ritardo_arrivo,count,minuti_ritardo,minuti_anticipo
2026-02,MET,S09101,partenza,"(0,1]",28,28,0
2026-02,MET,S09101,partenza,"(1,5]",18,47,0
2026-02,MET,S09101,partenza,"(5,10]",2,13,0
2026-02,MET,S09103,arrivo,"(-1,0]",2,0,0
2026-02,MET,S09103,arrivo,"(-10,-5]",2,0,13
2026-02,MET,S09103,arrivo,"(-15,-10]",1,0,11
2026-02,MET,S09103,arrivo,"(-5,-1]",74,0,171
2026-02,MET,S09103,arrivo,"(0,1]",3,3,0
2026-02,MET,S09103,arrivo,"(1,5]",8,22,0
2026-02,MET,S09103,arrivo,"(5,10]",1,8,0
2026-02,MET,S09103,partenza,"(-1,0]",7,0,0
2026-02,MET,S09103,partenza,"(-10,-5]",22,0,152
2026-02,MET,S09103,partenza,"(-5,-1]",23,0,55
2026-02,MET,S09103,partenza,"(0,1]",17,17,0
2026-02,MET,S09103,partenza,"(1,5]",16,55,0
2026-02,MET,S09103,partenza,"(10,15]",1,15,0
2026-02,MET,S09103,partenza,"(15,30]",1,20,0
2026-02,MET,S09103,partenza,"(30,60]",1,50,0
2026-02,MET,S09103,partenza,"(5,10]",4,30,0
2026-02,MET,S09110,arrivo,"(-5,-1]",2,0,7
2026-02,MET,S09110,arrivo,"(1,5]",1,4,0
2026-02,MET,S09110,partenza,"(-5,-1]",6,0,14
2026-02,MET,S09211,arrivo,"(0,1]",2,2,0
2026-02,MET,S09211,arrivo,"(1,5]",1,2,0
2026-02,MET,S09211,partenza,"(-5,-1]",1,0,3
2026-02,MET,S09211,partenza,"(1,5]",1,4,0
2026-02,MET,S09756,arrivo,"(-1,0]",2,0,0
2026-02,MET,S09756,arrivo,"(0,1]",4,4,0
2026-02,MET,S09756,arrivo,"(1,5]",2,6,0
2026-02,MET,S09756,arrivo,"(5,10]",1,6,0
2026-02,MET,S09756,partenza,"(-5,-1]",2,0,3
2026-02,MET,S09800,arrivo,"(-1,0]",34,0,0
2026-02,MET,S09800,arrivo,"(-10,-5]",1,0,5
2026-02,MET,S09800,arrivo,"(-5,-1]",44,0,67
2026-02,MET,S09800,arrivo,"(0,1]",35,35,0
2026-02,MET,S09800,arrivo,"(1,5]",18,46,0
2026-02,MET,S09800,arrivo,"(5,10]",3,22,0
2026-02,MET,S09800,partenza,"(-1,0]",20,0,0
2026-02,MET,S09800,partenza,"(-10,-5]",3,0,17
2026-02,MET,S09800,partenza,"(-15,-10]",1,0,11
2026-02,MET,S09800,partenza,"(-5,-1]",53,0,93
2026-02,MET,S09800,partenza,"(0,1]",26,26,0
2026-02,MET,S09800,partenza,"(1,5]",32,82,0
2026-02,MET,S09806,arrivo,"(0,1]",1,1,0
2026-02,MET,S09806,arrivo,"(1,5]",2,8,0
2026-02,MET,S09806,arrivo,"(5,10]",1,9,0
2026-02,MET,S09806,partenza,"(-5,-1]",4,0,9
2026-02,MET,S09818,arrivo,"(-1,0]",1,0,0
2026-02,MET,S09818,arrivo,"(-10,-5]",22,0,152
2026-02,MET,S09818,arrivo,"(-5,-1]",18,0,49
2026-02,MET,S09818,arrivo,"(0,1]",5,5,0
2026-02,MET,S09818,arrivo,"(1,5]",6,25,0
2026-02,MET,S09818,arrivo,"(10,15]",1,15,0
2026-02,MET,S09818,arrivo,"(15,30]",1,20,0
2026-02,MET,S09818,arrivo,"(30,60]",1,50,0
2026-02,MET,S09818,arrivo,"(5,10]",1,6,0
2026-02,MET,S09818,partenza,"(-1,0]",2,0,0
2026-02,MET,S09818,partenza,"(-10,-5]",2,0,13
2026-02,MET,S09818,partenza,"(-5,-1]",45,0,105
2026-02,MET,S09818,partenza,"(0,1]",3,3,0
2026-02,MET,S09818,partenza,"(1,5]",4,11,0
2026-02,MET,S09818,partenza,"(5,10]",1,8,0
2026-02,NCL,S02011,arrivo,"(-5,-1]",1,0,1
2026-02,NCL,S02011,arrivo,"(-60,-30]",1,0,42
2026-02,NCL,S02011,arrivo,"(1,5]",1,2,0
2026-02,NCL,S02011,partenza,"(-5,-1]",1,0,3
2026-02,NCL,S02011,partenza,"(-60,-30]",1,0,42
2026-02,NCL,S02114,arrivo,"(-5,-1]",1,0,3
2026-02,NCL,S02114,arrivo,"(-60,-30]",1,0,42
2026-02,NCL,S02114,partenza,"(-5,-1]",1,0,1
2026-02,NCL,S02114,partenza,"(-60,-30]",1,0,42
2026-02,NCL,S02114,partenza,"(1,5]",1,2,0
2026-02,NCL,S02589,arrivo,"(-1,0]",1,0,0
2026-02,NCL,S05050,partenza,"(-1,0]",1,0,0
2026-02,REG,N00024,arrivo,"(-1,0]",7,0,0
2026-02,REG,N00024,arrivo,"(-5,-1]",6,0,8
2026-02,REG,N00024,arrivo,"(0,1]",9,9,0
2026-02,REG,N00024,arrivo,"(1,5]",15,48,0
2026-02,REG,N00024,arrivo,"(15,30]",1,18,0
2026-02,REG,N00024,arrivo,"(5,10]",4,30,0
2026-02,REG,N00024,partenza,"(-1,0]",5,0,0
2026-02,REG,N00024,partenza,"(-5,-1]",3,0,3
2026-02,REG,N00024,partenza,"(0,1]",3,3,0
2026-02,REG,N00024,partenza,"(1,5]",11,29,0
2026-02,REG,N00024,partenza,"(10,15]",1,12,0
2026-02,REG,N00024,partenza,"(5,10]",8,62,0
2026-02,REG,N00025,arrivo,"(1,5]",3,9,0
2026-02,REG,N00025,arrivo,"(5,10]",2,12,0
2026-02,REG,N00025,partenza,"(-1,0]",1,0,0
2026-02,REG,N00025,partenza,"(-5,-1]",1,0,3
2026-02,REG,N00055,arrivo,"(-1,0]",13,0,0
2026-02,REG,N00055,arrivo,"(-5,-1]",4,0,6
2026-02,REG,N00055,arrivo,"(0,1]",4,4,0
2026-02,REG,N00055,arrivo,"(1,5]",9,30,0
2026-02,REG,N00055,arrivo,"(15,30]",2,39,0
2026-02,REG,N00055,arrivo,"(5,10]",3,19,0
2026-02,REG,N00055,partenza,"(-1,0]",9,0,0
2026-02,REG,N00055,partenza,"(-5,-1]",3,0,3
2026-02,REG,N00055,partenza,"(0,1]",2,2,0
2026-02,REG,N00055,partenza,"(1,5]",11,30,0
2026-02,REG,N00055,partenza,"(10,15]",1,14,0
2026-02,REG,N00055,partenza,"(15,30]",2,52,0
2026-02,REG,N00055,partenza,"(5,10]",5,38,0
2026-02,REG,N00066,arrivo,"(1,5]",1,3,0
2026-02,REG,N00066,arrivo,"(10,15]",1,11,0
2026-02,REG,N00066,arrivo,"(5,10]",1,7,0
2026-02,REG,N00066,partenza,"(0,1]",1,1,0
2026-02,REG,N00066,partenza,"(1,5]",2,7,0
2026-02,REG,N00068,arrivo,"(1,5]",1,3,0
2026-02,REG,N00068,arrivo,"(5,10]",1,7,0
2026-02,REG,N00068,partenza,"(-1,0]",1,0,0
2026-02,REG,N00068,partenza,"(0,1]",1,1,0
2026-02,REG,N00074,arrivo,"(-1,0]",1,0,0
2026-02,REG,N00074,arrivo,"(1,5]",7,26,0
2026-02,REG,N00074,arrivo,"(5,10]",5,33,0
2026-02,REG,N00074,partenza,"(-1,0]",1,0,0
2026-02,REG,N00074,partenza,"(0,1]",1,1,0
2026-02,REG,N00074,partenza,"(1,5]",6,26,0
2026-02,REG,N00074,partenza,"(5,10]",5,42,0
2026-02,REG,N00079,arrivo,"(-1,0]",6,0,0
2026-02,REG,N00079,arrivo,"(-5,-1]",5,0,7
2026-02,REG,N00079,arrivo,"(0,1]",4,4,0
2026-02,REG,N00079,arrivo,"(1,5]",14,46,0
2026-02,REG,N00079,arrivo,"(10,15]",2,23,0
2026-02,REG,N00079,arrivo,"(15,30]",1,29,0
2026-02,REG,N00079,arrivo,"(30,60]",1,31,0
2026-02,REG,N00079,arrivo,"(5,10]",4,34,0
2026-02,REG,N00079,partenza,"(-1,0]",1,0,0
2026-02,REG,N00079,partenza,"(-5,-1]",3,0,3
2026-02,REG,N00079,partenza,"(1,5]",16,54,0
2026-02,REG,N00079,partenza,"(10,15]",2,26,0
2026-02,REG,N00079,partenza,"(15,30]",3,64,0
2026-02,REG,N00079,partenza,"(5,10]",6,43,0
2026-02,REG,N00210,arrivo,"(-1,0]",9,0,0
2026-02,REG,N00210,arrivo,"(-5,-1]",2,0,4
2026-02,REG,N00210,arrivo,"(0,1]",3,3,0
2026-02,REG,N00210,arrivo,"(1,5]",17,57,0
2026-02,REG,N00210,arrivo,"(10,15]",1,15,0
2026-02,REG,N00210,arrivo,"(5,10]",4,27,0
2026-02,REG,N00210,partenza,"(-1,0]",4,0,0
2026-02,REG,N00210,partenza,"(0,1]",1,1,0
2026-02,REG,N00210,partenza,"(1,5]",6,22,0
2026-02,REG,N00210,partenza,"(10,15]",1,14,0
2026-02,REG,N00210,partenza,"(5,10]",3,18,0
2026-02,REG,N00217,arrivo,"(1,5]",2,7,0
2026-02,REG,N00217,partenza,"(-1,0]",1,0,0
2026-02,REG,N00221,arrivo,"(-5,-1]",1,0,1
2026-02,REG,N00226,arrivo,"(0,1]",1,1,0
2026-02,REG,N00226,arrivo,"(1,5]",1,5,0
2026-02,REG,N00226,arrivo,"(5,10]",1,8,0
2026-02,REG,N00226,partenza,"(-1,0]",2,0,0
2026-02,REG,N00226,partenza,"(-5,-1]",1,0,1
2026-02,REG,N00226,partenza,"(1,5]",1,2,0
2026-02,REG,N00226,partenza,"(5,10]",1,6,0
2026-02,REG,N00235,arrivo,"(-1,0]",3,0,0
2026-02,REG,N00235,arrivo,"(-10,-5]",1,0,5
2026-02,REG,N00235,arrivo,"(-5,-1]",7,0,16
2026-02,REG,N00235,arrivo,"(0,1]",1,1,0
2026-02,REG,N00235,arrivo,"(1,5]",4,12,0
2026-02,REG,N00235,arrivo,"(10,15]",1,15,0
2026-02,REG,N00235,arrivo,"(5,10]",3,22,0
2026-02,REG,N00235,partenza,"(-5,-1]",1,0,1
2026-02,REG,N00235,partenza,"(1,5]",11,39,0
2026-02,REG,N00235,partenza,"(10,15]",3,43,0
2026-02,REG,N00235,partenza,"(30,60]",2,78,0
2026-02,REG,N00235,partenza,"(5,10]",8,59,0
2026-02,REG,S00016,arrivo,"(0,1]",1,1,0
2026-02,REG,S00016,arrivo,"(10,15]",1,13,0
2026-02,REG,S00016,partenza,"(-5,-1]",1,0,2
2026-02,REG,S00016,partenza,"(5,10]",1,10,0
2026-02,REG,S00034,arrivo,"(-1,0]",5,0,0
2026-02,REG,S00034,arrivo,"(-10,-5]",2,0,12
2026-02,REG,S00034,arrivo,"(-5,-1]",10,0,15
2026-02,REG,S00034,arrivo,"(0,1]",10,10,0
2026-02,REG,S00034,arrivo,"(1,5]",15,47,0
2026-02,REG,S00034,arrivo,"(10,15]",1,12,0
2026-02,REG,S00034,arrivo,"(15,30]",2,35,0
2026-02,REG,S00034,arrivo,"(5,10]",6,44,0
2026-02,REG,S00034,partenza,"(-1,0]",6,0,0
2026-02,REG,S00034,partenza,"(-5,-1]",10,0,22
2026-02,REG,S00034,partenza,"(0,1]",11,11,0
2026-02,REG,S00034,partenza,"(1,5]",18,62,0
2026-02,REG,S00034,partenza,"(15,30]",2,46,0
2026-02,REG,S00034,partenza,"(30,60]",1,33,0
2026-02,REG,S00034,partenza,"(5,10]",9,69,0
2026-02,REG,S00039,partenza,"(1,5]",2,8,0
2026-02,REG,S00070,arrivo,"(-1,0]",1,0,0
2026-02,REG,S00070,arrivo,"(-5,-1]",28,0,54
2026-02,REG,S00070,arrivo,"(0,1]",7,7,0
2026-02,REG,S00070,arrivo,"(1,5]",8,25,0
2026-02,REG,S00070,arrivo,"(5,10]",3,20,0
2026-02,REG,S00070,partenza,"(-1,0]",3,0,0
2026-02,REG,S00070,partenza,"(-5,-1]",7,0,11
2026-02,REG,S00070,partenza,"(0,1]",9,9,0
2026-02,REG,S00070,partenza,"(1,5]",22,66,0
2026-02,REG,S00070,partenza,"(10,15]",1,12,0
2026-02,REG,S00070,partenza,"(5,10]",5,34,0
2026-02,REG,S00088,arrivo,"(-1,0]",9,0,0
2026-02,REG,S00088,arrivo,"(-10,-5]",1,0,5
2026-02,REG,S00088,arrivo,"(-5,-1]",24,0,50
2026-02,REG,S00088,arrivo,"(0,1]",9,9,0
2026-02,REG,S00088,arrivo,"(1,5]",14,47,0
2026-02,REG,S00088,arrivo,"(10,15]",3,42,0
2026-02,REG,S00088,arrivo,"(15,30]",1,16,0
2026-02,REG,S00088,arrivo,"(5,10]",5,38,0
