giorno,categoria,cod_stazione,corse_osservate,effettuate,cancellate,soppresse,parzialmente_cancellate,info_mancante,in_orario,in_ritardo,in_anticipo,oltre_5,oltre_10,oltre_15,oltre_30,oltre_60,minuti_ritardo_tot,minuti_anticipo_tot,minuti_netti_tot,ritardo_medio,ritardo_mediano,p90,p95,ruolo,nome_stazione
2026-02-14,MET,S09101,64,64,0,0,0,0,46,1,17,1,0,0,0,0,73,23,50,0.78125,1.0,3.0,3.8499999999999943,arrivo,POZZUOLI SOLFATARA
2026-02-14,MET,S09101,64,64,0,0,0,0,36,3,25,3,0,0,0,0,59,40,19,0.296875,0.0,3.0,4.0,partenza,POZZUOLI SOLFATARA
2026-02-14,MET,S09103,44,44,0,0,0,0,7,0,37,0,0,0,0,0,15,87,-72,-1.6363636363636365,-2.0,1.0,2.8500000000000014,arrivo,NAPOLI CAMPI FLEGREI
2026-02-14,MET,S09103,46,46,0,0,0,0,17,4,25,4,2,2,1,0,101,108,-7,-0.15217391304347827,-1.0,3.0,8.0,partenza,NAPOLI CAMPI FLEGREI
2026-02-14,MET,S09110,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,-4,-4.0,-4.0,-4.0,-4.0,arrivo,NAPOLI GIANTURCO
2026-02-14,MET,S09110,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,8,-8,-2.6666666666666665,-2.0,-2.0,-2.0,partenza,NAPOLI GIANTURCO
2026-02-14,MET,S09756,6,6,0,0,0,0,6,0,0,0,0,0,0,0,8,0,8,1.3333333333333333,1.0,3.0,3.0,arrivo,CASTELLAMMARE DI STABIA
2026-02-14,MET,S09756,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,3,-3,-1.5,-1.5,-1.1,-1.05,partenza,CASTELLAMMARE DI STABIA
2026-02-14,MET,S09800,65,65,0,0,0,0,39,3,23,3,0,0,0,0,56,31,25,0.38461538461538464,0.0,2.0,3.799999999999997,arrivo,NAPOLI S.GIOVANNI BARRA
2026-02-14,MET,S09800,65,65,0,0,0,0,44,1,20,1,0,0,0,0,69,30,39,0.6,1.0,3.0,3.799999999999997,partenza,NAPOLI S.GIOVANNI BARRA
2026-02-14,MET,S09806,2,2,0,0,0,0,1,1,0,1,0,0,0,0,12,0,12,6.0,6.0,8.4,8.7,arrivo,TORRE ANNUNZIATA CENTRALE
2026-02-14,MET,S09806,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,3,-3,-1.5,-1.5,-1.1,-1.05,partenza,TORRE ANNUNZIATA CENTRALE
2026-02-14,MET,S09818,28,28,0,0,0,0,3,3,22,3,2,2,1,0,73,105,-32,-1.1428571428571428,-4.0,2.200000000000003,11.499999999999986,arrivo,SALERNO
2026-02-14,MET,S09818,28,28,0,0,0,0,5,0,23,0,0,0,0,0,8,58,-50,-1.7857142857142858,-2.0,1.0,1.6499999999999986,partenza,SALERNO
2026-02-14,NCL,S02011,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,arrivo,FORTEZZA
2026-02-14,NCL,S02011,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,42,-42,-42.0,-42.0,-42.0,-42.0,partenza,FORTEZZA
2026-02-14,NCL,S02114,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,42,-42,-42.0,-42.0,-42.0,-42.0,arrivo,S.CANDIDO
2026-02-14,NCL,S02114,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,partenza,S.CANDIDO
2026-02-14,REG,N00024,18,18,0,0,0,0,13,2,3,2,1,1,0,0,38,3,35,1.9444444444444444,0.5,4.600000000000001,7.799999999999983,arrivo,VARESE NORD
2026-02-14,REG,N00024,14,14,0,0,0,0,9,4,1,4,0,0,0,0,53,1,52,3.7142857142857144,3.0,8.0,8.35,partenza,VARESE NORD
2026-02-14,REG,N00025,2,2,0,0,0,0,1,1,0,1,0,0,0,0,8,0,8,4.0,4.0,5.6,5.8,arrivo,VARESE CASBENO
2026-02-14,REG,N00025,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,partenza,VARESE CASBENO
2026-02-14,REG,N00055,16,16,0,0,0,0,12,3,1,3,1,1,0,0,42,2,40,2.5,0.0,6.5,10.75,arrivo,NOVARA NORD
2026-02-14,REG,N00055,16,16,0,0,0,0,8,5,3,5,1,1,1,0,66,3,63,3.9375,2.0,7.5,13.5,partenza,NOVARA NORD
2026-02-14,REG,N00068,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,3.0,3.0,3.0,3.0,arrivo,MARIANO COMENSE
2026-02-14,REG,N00068,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,partenza,MARIANO COMENSE
2026-02-14,REG,N00074,5,5,0,0,0,0,3,2,0,2,0,0,0,0,17,0,17,3.4,4.0,5.6,5.8,arrivo,ERBA
2026-02-14,REG,N00074,6,6,0,0,0,0,2,4,0,4,1,0,0,0,30,0,30,5.0,5.0,9.5,9.75,partenza,ERBA
2026-02-14,REG,N00079,18,18,0,0,0,0,9,5,4,5,2,2,1,0,89,6,83,4.611111111111111,1.0,13.600000000000016,29.299999999999997,arrivo,ASSO
2026-02-14,REG,N00079,15,15,0,0,0,0,9,4,2,4,1,0,0,0,51,2,49,3.2666666666666666,2.0,6.6,8.499999999999995,partenza,ASSO
2026-02-14,REG,N00210,18,18,0,0,0,0,15,3,0,3,0,0,0,0,40,0,40,2.2222222222222223,2.0,5.300000000000001,6.149999999999999,arrivo,ISEO
2026-02-14,REG,N00210,7,7,0,0,0,0,5,2,0,2,0,0,0,0,23,0,23,3.2857142857142856,4.0,6.0,6.0,partenza,ISEO
2026-02-14,REG,N00217,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,3.0,3.0,3.0,3.0,arrivo,PISOGNE
2026-02-14,REG,N00221,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,arrivo,BOARIO TERME
2026-02-14,REG,N00226,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,arrivo,BRENO
2026-02-14,REG,N00226,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-1,-0.5,-0.5,-0.09999999999999998,-0.050000000000000044,partenza,BRENO
2026-02-14,REG,N00235,11,11,0,0,0,0,5,1,5,1,0,0,0,0,18,15,3,0.2727272727272727,0.0,4.0,5.5,arrivo,EDOLO
2026-02-14,REG,N00235,14,14,0,0,0,0,7,6,1,6,2,1,1,0,100,1,99,7.071428571428571,4.0,11.800000000000004,19.999999999999993,partenza,EDOLO
2026-02-14,REG,S00034,24,24,0,0,0,0,14,5,5,5,2,2,0,0,75,10,65,2.7083333333333335,1.0,8.399999999999999,15.799999999999983,arrivo,MORTARA
2026-02-14,REG,S00034,26,26,0,0,0,0,13,10,3,10,2,0,0,0,90,6,84,3.230769230769231,2.0,8.5,9.75,partenza,MORTARA
2026-02-14,REG,S00039,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,4.0,4.0,4.0,4.0,partenza,TORREBERETTI
2026-02-14,REG,S00070,14,14,0,0,0,0,5,1,8,1,0,0,0,0,13,13,0,0.0,-1.0,1.700000000000001,3.7499999999999982,arrivo,BIELLA S.PAOLO
2026-02-14,REG,S00070,14,14,0,0,0,0,9,1,4,1,0,0,0,0,12,7,5,0.35714285714285715,0.5,1.700000000000001,3.049999999999999,partenza,BIELLA S.PAOLO
2026-02-14,REG,S00088,33,33,0,0,0,0,16,4,13,4,3,1,0,0,73,26,47,1.4242424242424243,0.0,4.800000000000001,13.399999999999999,arrivo,TORINO AEROPORTO DI CASELLE
2026-02-14,REG,S00088,31,31,0,0,0,0,18,8,5,8,1,1,1,0,109,7,102,3.2903225806451615,3.0,6.0,7.5,partenza,TORINO AEROPORTO DI CASELLE
2026-02-14,REG,S00154,22,22,0,0,0,0,13,1,8,1,1,1,1,0,68,14,54,2.4545454545454546,1.0,4.0,4.0,arrivo,IVREA
2026-02-14,REG,S00154,22,22,0,0,0,0,13,2,7,2,0,0,0,0,41,15,26,1.1818181818181819,1.0,4.0,5.899999999999999,partenza,IVREA
2026-02-14,REG,S00202,18,18,0,0,0,0,5,2,11,2,1,0,0,0,27,29,-2,-0.1111111111111111,-1.5,4.5000000000000036,8.449999999999996,arrivo,BARDONECCHIA
2026-02-14,REG,S00202,18,18,0,0,0,0,5,1,12,1,1,0,0,0,20,39,-19,-1.0555555555555556,-1.5,3.0,4.199999999999989,partenza,BARDONECCHIA
2026-02-14,REG,S00208,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,arrivo,BUSSOLENO
2026-02-14,REG,S00208,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,partenza,BUSSOLENO
2026-02-14,REG,S00219,105,105,0,0,0,0,34,10,61,10,2,0,0,0,133,204,-71,-0.6761904761904762,-1.0,4.0,6.0,arrivo,TORINO PORTA NUOVA
2026-02-14,REG,S00219,104,104,0,0,0,0,29,8,67,8,4,2,2,0,174,216,-42,-0.40384615384615385,-2.0,4.0,7.549999999999983,partenza,TORINO PORTA NUOVA
2026-02-14,REG,S00228,21,21,0,0,0,0,11,6,4,6,0,0,0,0,64,4,60,2.857142857142857,3.0,6.0,7.0,arrivo,TORINO STURA
2026-02-14,REG,S00228,20,20,0,0,0,0,12,3,5,3,1,1,0,0,41,6,35,1.75,1.0,5.200000000000003,7.450000000000006,partenza,TORINO STURA
2026-02-14,REG,S00232,36,36,0,0,0,0,24,6,6,6,2,1,1,0,124,13,111,3.0833333333333335,2.0,6.5,9.25,arrivo,CHIVASSO
2026-02-14,REG,S00232,35,35,0,0,0,0,10,6,19,6,1,1,0,0,73,59,14,0.4,-1.0,5.0,6.299999999999997,partenza,CHIVASSO
2026-02-14,REG,S00240,7,7,0,0,0,0,7,0,0,0,0,0,0,0,7,0,7,1.0,1.0,1.4000000000000004,1.6999999999999993,arrivo,SANTHIA\'
2026-02-14,REG,S00240,7,7,0,0,0,0,4,0,3,0,0,0,0,0,5,4,1,0.14285714285714285,1.0,1.4000000000000004,1.6999999999999993,partenza,SANTHIA\'
2026-02-14,REG,S00245,14,14,0,0,0,0,9,3,2,3,1,0,0,0,43,3,40,2.857142857142857,2.5,6.400000000000002,9.099999999999998,arrivo,VERCELLI
2026-02-14,REG,S00245,14,14,0,0,0,0,8,3,3,3,0,0,0,0,46,4,42,3.0,3.0,7.700000000000001,8.0,partenza,VERCELLI
2026-02-14,REG,S00248,79,79,0,0,0,0,48,12,19,12,5,4,2,1,293,30,263,3.329113924050633,1.0,6.0,10.499999999999972,arrivo,NOVARA
2026-02-14,REG,S00248,81,81,0,0,0,0,40,11,30,11,4,3,2,0,220,58,162,2.0,1.0,6.0,8.0,partenza,NOVARA
2026-02-14,REG,S00260,18,18,0,0,0,0,5,0,13,0,0,0,0,0,4,21,-17,-0.9444444444444444,-1.0,1.0,1.0,arrivo,SUSA
2026-02-14,REG,S00260,18,18,0,0,0,0,2,0,16,0,0,0,0,0,1,41,-40,-2.2222222222222223,-2.5,-0.6999999999999993,0.14999999999999858,partenza,SUSA
2026-02-14,REG,S00452,11,11,0,0,0,0,4,3,4,3,1,1,1,0,63,9,54,4.909090909090909,1.0,6.0,26.0,arrivo,TORINO LINGOTTO
2026-02-14,REG,S00452,11,11,0,0,0,0,8,2,1,2,0,0,0,0,24,2,22,2.0,2.0,5.0,5.0,partenza,TORINO LINGOTTO
2026-02-14,REG,S00462,31,31,0,0,0,0,17,8,6,8,2,0,0,0,78,7,71,2.2903225806451615,1.0,7.0,9.0,arrivo,ASTI
2026-02-14,REG,S00462,28,28,0,0,0,0,16,6,6,6,0,0,0,0,83,10,73,2.607142857142857,3.0,6.0,6.0,partenza,ASTI
2026-02-14,REG,S00470,46,46,0,0,0,0,16,3,27,3,1,0,0,0,55,92,-37,-0.8043478260869565,-2.0,3.0,4.75,arrivo,ALESSANDRIA
2026-02-14,REG,S00470,49,49,0,0,0,0,19,16,14,16,8,6,2,1,319,42,277,5.653061224489796,2.0,20.400000000000006,24.599999999999994,partenza,ALESSANDRIA
2026-02-14,REG,S00500,21,21,0,0,0,0,18,2,1,2,0,0,0,0,56,1,55,2.619047619047619,2.0,4.0,5.0,arrivo,CHIERI
2026-02-14,REG,S00500,21,21,0,0,0,0,11,2,8,2,0,0,0,0,23,22,1,0.047619047619047616,0.0,2.0,5.0,partenza,CHIERI
2026-02-14,REG,S00517,22,22,0,0,0,0,5,5,12,5,1,1,0,0,62,36,26,1.1818181818181819,-1.5,5.900000000000002,6.949999999999999,arrivo,PINEROLO
2026-02-14,REG,S00517,22,22,0,0,0,0,13,4,5,4,1,0,0,0,62,6,56,2.5454545454545454,2.0,7.700000000000006,8.95,partenza,PINEROLO
2026-02-14,REG,S00606,29,29,0,0,0,0,10,7,12,7,2,2,1,0,93,31,62,2.1379310344827585,0.0,6.199999999999999,12.39999999999998,arrivo,FOSSANO
2026-02-14,REG,S00606,28,28,0,0,0,0,12,2,14,2,2,1,0,0,48,34,14,0.5,-0.5,3.3000000000000007,10.499999999999986,partenza,FOSSANO
2026-02-14,REG,S00610,15,15,0,0,0,0,8,0,7,0,0,0,0,0,16,17,-1,-0.06666666666666667,0.0,3.5999999999999996,4.0,arrivo,CUNEO
2026-02-14,REG,S00610,13,13,0,0,0,0,9,2,2,2,0,0,0,0,29,2,27,2.076923076923077,2.0,4.800000000000001,5.0,partenza,CUNEO
2026-02-14,REG,S00617,5,5,0,0,0,0,0,0,5,0,0,0,0,0,0,15,-15,-3.0,-4.0,-1.0,-1.0,arrivo,LIMONE
2026-02-14,REG,S00617,5,5,0,0,0,0,1,0,4,0,0,0,0,0,1,19,-18,-3.6,-4.0,-0.9999999999999996,-8.881784197001252e-16,partenza,LIMONE
2026-02-14,REG,S00742,1,1,0,0,0,0,0,1,0,1,0,0,0,0,8,0,8,8.0,8.0,8.0,8.0,arrivo,CEVA
2026-02-14,REG,S00742,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,partenza,CEVA
2026-02-14,REG,S00821,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,arrivo,BRA
2026-02-14,REG,S00821,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,partenza,BRA
2026-02-14,REG,S00825,15,15,0,0,0,0,12,3,0,3,0,0,0,0,45,0,45,3.0,3.0,5.0,6.199999999999996,arrivo,ALBA
2026-02-14,REG,S00825,15,15,0,0,0,0,6,2,7,2,1,0,0,0,31,13,18,1.2,1.0,4.6,7.3999999999999915,partenza,ALBA
2026-02-14,REG,S00867,12,12,0,0,0,0,10,2,0,2,2,1,0,0,51,0,51,4.25,2.0,9.300000000000002,16.29999999999999,arrivo,ACQUI TERME
2026-02-14,REG,S00867,13,13,0,0,0,0,7,2,4,2,2,2,1,0,59,8,51,3.923076923076923,1.0,14.20000000000001,22.59999999999998,partenza,ACQUI TERME
2026-02-14,REG,S00884,18,18,0,0,0,0,10,0,8,0,0,0,0,0,10,22,-12,-0.6666666666666666,0.0,2.0,2.0,arrivo,RIVAROLO
2026-02-14,REG,S00884,19,19,0,0,0,0,16,2,1,2,0,0,0,0,52,2,50,2.6315789473684212,3.0,4.199999999999999,5.299999999999994,partenza,RIVAROLO
2026-02-14,REG,S01003,26,26,0,0,0,0,9,4,13,4,1,0,0,0,49,62,-13,-0.5,-0.5,7.0,8.5,arrivo,DOMODOSSOLA
2026-02-14,REG,S01003,27,27,0,0,0,0,13,10,4,10,3,2,0,0,135,6,129,4.777777777777778,4.0,10.200000000000006,14.799999999999997,partenza,DOMODOSSOLA
2026-02-14,REG,S01020,16,16,0,0,0,0,6,4,6,4,0,0,0,0,44,15,29,1.8125,2.5,7.0,9.0,arrivo,ARONA
2026-02-14,REG,S01020,17,17,0,0,0,0,13,1,3,1,1,1,0,0,46,5,41,2.411764705882353,2.0,4.0,7.399999999999988,partenza,ARONA
2026-02-14,REG,S01030,55,55,0,0,0,0,29,14,12,14,2,2,0,0,173,20,153,2.7818181818181817,2.0,7.0,9.0,arrivo,GALLARATE
2026-02-14,REG,S01030,58,58,0,0,0,0,27,9,22,9,2,1,0,0,115,34,81,1.396551724137931,1.0,6.0,7.0,partenza,GALLARATE
2026-02-14,REG,S01059,72,72,0,0,0,0,42,3,27,3,0,0,0,0,83,40,43,0.5972222222222222,1.0,3.0,4.0,arrivo,ALBAIRATE-VERMEZZO
2026-02-14,REG,S01059,72,72,0,0,0,0,46,3,23,3,0,0,0,0,63,44,19,0.2638888888888889,0.0,2.0,3.0,partenza,ALBAIRATE-VERMEZZO
2026-02-14,REG,S01062,2,2,0,0,0,0,0,1,1,1,0,0,0,0,5,1,4,2.0,2.0,4.4,4.699999999999999,arrivo,ABBIATEGRASSO
2026-02-14,REG,S01062,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,5,-5,-2.5,-2.5,-2.1,-2.05,partenza,ABBIATEGRASSO
2026-02-14,REG,S01066,217,217,0,0,0,0,145,42,30,42,6,1,1,0,507,37,470,2.165898617511521,1.0,6.400000000000006,8.0,arrivo,MILANO CADORNA
2026-02-14,REG,S01066,223,223,0,0,0,0,146,34,43,34,5,4,1,0,486,97,389,1.7443946188340806,1.0,5.0,6.0,partenza,MILANO CADORNA
2026-02-14,REG,S01086,1,1,0,0,0,0,0,1,0,1,1,0,0,0,14,0,14,14.0,14.0,14.0,14.0,arrivo,CESANO MADERNO
2026-02-14,REG,S01113,15,15,0,0,0,0,8,5,2,5,1,0,0,0,53,3,50,3.3333333333333335,3.0,6.6,8.199999999999996,arrivo,LUINO
2026-02-14,REG,S01113,15,15,0,0,0,0,5,4,6,4,1,1,0,0,51,13,38,2.533333333333333,1.0,8.2,11.99999999999999,partenza,LUINO
2026-02-14,REG,S01146,57,57,0,0,0,0,44,5,8,5,1,1,0,0,83,8,75,1.3157894736842106,1.0,4.0,5.0,arrivo,MALPENSA AEROPORTO TERMINAL 2
2026-02-14,REG,S01146,57,57,0,0,0,0,27,3,27,3,1,0,0,0,46,30,16,0.2807017543859649,0.0,2.3999999999999986,4.199999999999996,partenza,MALPENSA AEROPORTO TERMINAL 2
2026-02-14,REG,S01200,17,17,0,0,0,0,8,4,5,4,3,0,0,0,57,6,51,3.0,2.0,10.0,10.399999999999999,arrivo,PORTO CERESIO
2026-02-14,REG,S01200,17,17,0,0,0,0,10,4,3,4,1,0,0,0,51,5,46,2.7058823529411766,2.0,7.0,7.9999999999999964,partenza,PORTO CERESIO
2026-02-14,REG,S01205,59,59,0,0,0,0,32,12,15,12,3,1,1,0,179,20,159,2.694915254237288,1.0,7.0,7.299999999999983,arrivo,VARESE
2026-02-14,REG,S01205,59,59,0,0,0,0,14,3,42,3,1,1,1,0,59,107,-48,-0.8135593220338984,-2.0,2.0,3.299999999999983,partenza,VARESE
2026-02-14,REG,S01301,55,55,0,0,0,0,18,1,36,1,0,0,0,0,30,79,-49,-0.8909090909090909,-1.0,2.0,3.0,arrivo,CHIASSO
2026-02-14,REG,S01301,36,36,0,0,0,0,21,7,8,7,0,0,0,0,80,10,70,1.9444444444444444,2.0,5.5,6.0,partenza,CHIASSO
2026-02-14,REG,S01307,81,81,0,0,0,0,44,11,26,11,5,2,1,0,193,35,158,1.9506172839506173,1.0,5.0,11.0,arrivo,COMO S.GIOVANNI
2026-02-14,REG,S01307,79,79,0,0,0,0,42,6,31,6,0,0,0,0,113,54,59,0.7468354430379747,1.0,4.0,6.0,partenza,COMO S.GIOVANNI
2026-02-14,REG,S01308,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,arrivo,COMO CAMERLATA
2026-02-14,REG,S01308,20,20,0,0,0,0,4,0,16,0,0,0,0,0,7,38,-31,-1.55,-2.0,1.1000000000000014,2.0500000000000007,partenza,COMO CAMERLATA
2026-02-14,REG,S01316,40,40,0,0,0,0,11,0,29,0,0,0,0,0,7,80,-73,-1.825,-2.0,0.10000000000000142,1.0499999999999972,arrivo,CAMNAGO-LENTATE
2026-02-14,REG,S01316,38,38,0,0,0,0,26,9,3,9,3,0,0,0,113,5,108,2.8421052631578947,2.0,6.900000000000013,10.0,partenza,CAMNAGO-LENTATE
2026-02-14,REG,S01318,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,arrivo,SEREGNO
2026-02-14,REG,S01322,2,2,0,0,0,0,2,0,0,0,0,0,0,0,5,0,5,2.5,2.5,2.9,2.95,arrivo,MONZA
2026-02-14,REG,S01322,2,2,0,0,0,0,2,0,0,0,0,0,0,0,5,0,5,2.5,2.5,3.7,3.8499999999999996,partenza,MONZA
2026-02-14,REG,S01326,45,45,0,0,0,0,20,19,6,19,3,1,0,0,185,8,177,3.933333333333333,2.0,9.0,12.199999999999989,arrivo,MILANO GRECO PIRELLI
2026-02-14,REG,S01326,43,43,0,0,0,0,19,8,16,8,2,1,1,0,118,42,76,1.7674418604651163,0.0,5.800000000000004,7.799999999999997,partenza,MILANO GRECO PIRELLI
2026-02-14,REG,S01400,19,19,0,0,0,0,16,1,2,1,0,0,0,0,37,2,35,1.8421052631578947,2.0,3.1999999999999993,4.199999999999996,arrivo,CHIAVENNA
2026-02-14,REG,S01400,19,19,0,0,0,0,18,0,1,0,0,0,0,0,39,1,38,2.0,2.0,3.1999999999999993,4.0,partenza,CHIAVENNA
2026-02-14,REG,S01420,19,19,0,0,0,0,18,0,1,0,0,0,0,0,39,1,38,2.0,2.0,3.1999999999999993,4.0,arrivo,COLICO
2026-02-14,REG,S01420,19,19,0,0,0,0,16,1,2,1,0,0,0,0,37,2,35,1.8421052631578947,2.0,3.1999999999999993,4.199999999999996,partenza,COLICO
2026-02-14,REG,S01430,4,4,0,0,0,0,0,2,2,2,0,0,0,0,13,8,5,1.25,1.5,6.7,6.85,arrivo,SONDRIO
2026-02-14,REG,S01430,5,5,0,0,0,0,4,0,1,0,0,0,0,0,6,2,4,0.8,1.0,2.2,2.5999999999999996,partenza,SONDRIO
2026-02-14,REG,S01440,35,35,0,0,0,0,23,8,4,8,4,0,0,0,127,4,123,3.5142857142857142,2.0,9.600000000000001,11.299999999999997,arrivo,TIRANO
2026-02-14,REG,S01440,35,35,0,0,0,0,28,3,4,3,1,0,0,0,76,6,70,2.0,2.0,4.0,5.299999999999997,partenza,TIRANO
2026-02-14,REG,S01458,8,8,0,0,0,0,4,0,4,0,0,0,0,0,8,5,3,0.375,0.0,2.5999999999999996,3.299999999999999,arrivo,MOLTENO
2026-02-14,REG,S01458,9,9,0,0,0,0,7,2,0,2,0,0,0,0,25,0,25,2.7777777777777777,2.0,5.4,6.199999999999999,partenza,MOLTENO
2026-02-14,REG,S01511,1,1,0,0,0,0,0,1,0,1,1,1,0,0,25,0,25,25.0,25.0,25.0,25.0,arrivo,CARNATE USMATE
2026-02-14,REG,S01520,79,79,0,0,0,0,23,7,49,7,2,1,0,0,99,95,4,0.05063291139240506,-1.0,4.0,7.099999999999994,arrivo,LECCO
2026-02-14,REG,S01520,77,77,0,0,0,0,47,10,20,10,2,1,1,0,177,29,148,1.922077922077922,1.0,5.0,6.200000000000003,partenza,LECCO
2026-02-14,REG,S01524,1,1,0,0,0,0,0,1,0,1,1,1,0,0,23,0,23,23.0,23.0,23.0,23.0,arrivo,CALOLZIOCORTE OLGINATE
2026-02-14,REG,S01524,1,1,0,0,0,0,0,1,0,1,1,0,0,0,10,0,10,10.0,10.0,10.0,10.0,partenza,CALOLZIOCORTE OLGINATE
2026-02-14,REG,S01528,36,36,0,0,0,0,17,11,8,11,4,4,1,0,199,14,185,5.138888888888889,2.0,13.5,21.0,arrivo,PONTE S.PIETRO
2026-02-14,REG,S01528,37,37,0,0,0,0,18,6,13,6,2,1,1,0,100,23,77,2.081081081081081,1.0,6.0,9.399999999999991,partenza,PONTE S.PIETRO
2026-02-14,REG,S01529,56,56,0,0,0,0,19,10,27,10,3,0,0,0,127,59,68,1.2142857142857142,0.5,8.5,9.75,arrivo,BERGAMO
2026-02-14,REG,S01529,55,55,0,0,0,0,26,11,18,11,5,1,0,0,150,71,79,1.4363636363636363,1.0,7.600000000000001,12.299999999999997,partenza,BERGAMO
2026-02-14,REG,S01630,1,1,0,0,0,0,0,1,0,1,0,0,0,0,5,0,5,5.0,5.0,5.0,5.0,arrivo,MILANO S.CRISTOFORO
2026-02-14,REG,S01640,2,2,0,0,0,0,0,2,0,2,0,0,0,0,14,0,14,7.0,7.0,8.6,8.8,arrivo,MILANO CERTOSA
2026-02-14,REG,S01640,4,4,0,0,0,0,0,1,3,1,0,0,0,0,7,6,1,0.25,-1.5,4.600000000000001,5.799999999999997,partenza,MILANO CERTOSA
2026-02-14,REG,S01642,50,50,0,0,0,0,21,9,20,9,3,0,0,0,115,39,76,1.52,0.5,9.0,9.549999999999997,arrivo,MILANO BOVISA POLITECNICO
2026-02-14,REG,S01642,53,53,0,0,0,0,31,14,8,14,3,1,1,0,178,10,168,3.169811320754717,2.0,7.0,9.399999999999999,partenza,MILANO BOVISA POLITECNICO
2026-02-14,REG,S01645,204,204,0,0,0,0,113,44,47,44,13,8,4,0,691,95,596,2.9215686274509802,2.0,7.0,11.0,arrivo,MILANO PORTA GARIBALDI
2026-02-14,REG,S01645,201,201,0,0,0,0,77,40,84,40,17,9,2,0,630,203,427,2.1243781094527363,1.0,9.0,14.0,partenza,MILANO PORTA GARIBALDI
2026-02-14,REG,S01700,192,192,0,0,0,0,106,43,43,43,11,7,2,0,614,68,546,2.84375,2.0,6.0,10.899999999999977,arrivo,MILANO CENTRALE
2026-02-14,REG,S01700,194,194,0,0,0,0,93,43,58,43,12,2,0,0,544,149,395,2.036082474226804,1.0,8.0,10.0,partenza,MILANO CENTRALE
2026-02-14,REG,S01701,2,2,0,0,0,0,1,1,0,1,1,0,0,0,12,0,12,6.0,6.0,9.2,9.6,arrivo,MILANO LAMBRATE
2026-02-14,REG,S01701,2,2,0,0,0,0,1,1,0,1,1,0,0,0,14,0,14,7.0,7.0,10.2,10.6,partenza,MILANO LAMBRATE
2026-02-14,REG,S01703,33,33,0,0,0,0,15,7,11,7,2,1,0,0,84,14,70,2.121212121212121,1.0,6.0,9.599999999999994,arrivo,PIOLTELLO LIMITO
2026-02-14,REG,S01703,34,34,0,0,0,0,25,5,4,5,1,1,0,0,82,6,76,2.235294117647059,2.0,5.699999999999999,6.349999999999998,partenza,PIOLTELLO LIMITO
2026-02-14,REG,S01708,74,74,0,0,0,0,24,3,47,3,1,1,1,0,92,151,-59,-0.7972972972972973,-2.0,3.0,4.0,arrivo,TREVIGLIO
2026-02-14,REG,S01708,71,71,0,0,0,0,24,12,35,12,4,2,1,0,191,63,128,1.8028169014084507,0.0,7.0,9.5,partenza,TREVIGLIO
2026-02-14,REG,S01717,93,93,0,0,0,0,45,36,12,36,9,4,1,0,446,19,427,4.591397849462366,4.0,9.0,13.0,arrivo,BRESCIA
2026-02-14,REG,S01717,101,101,0,0,0,0,63,21,17,21,3,2,0,0,289,29,260,2.5742574257425743,2.0,7.0,9.0,partenza,BRESCIA
2026-02-14,REG,S01747,16,16,0,0,0,0,14,1,1,1,0,0,0,0,42,1,41,2.5625,3.0,4.0,4.25,arrivo,LAVENO MOMBELLO LAGO
2026-02-14,REG,S01747,18,18,0,0,0,0,14,1,3,1,0,0,0,0,15,3,12,0.6666666666666666,0.0,2.6000000000000014,4.299999999999997,partenza,LAVENO MOMBELLO LAGO
