giorno,ora,categoria,cod_stazione,ruolo,bucket_ritardo_arrivo,count,minuti_ritardo,minuti_anticipo
2026-02-14,13:00,REG,S05712,arrivo,"(-10,-5]",1,0,5
2026-02-14,13:00,REG,S05712,arrivo,"(-5,-1]",4,0,6
2026-02-14,13:00,REG,S05712,partenza,"(-1,0]",1,0,0
2026-02-14,13:00,REG,S05712,partenza,"(-5,-1]",3,0,8
2026-02-14,13:00,REG,S05722,arrivo,"(1,5]",1,2,0
2026-02-14,13:00,REG,S05799,arrivo,"(-1,0]",1,0,0
2026-02-14,13:00,REG,S05799,partenza,"(-5,-1]",1,0,3
2026-02-14,13:00,REG,S05802,partenza,"(1,5]",1,2,0
2026-02-14,13:00,REG,S05811,arrivo,"(-5,-1]",1,0,3
2026-02-14,13:00,REG,S05811,arrivo,"(0,1]",1,1,0
2026-02-14,13:00,REG,S05811,partenza,"(-5,-1]",1,0,1
2026-02-14,13:00,REG,S05921,arrivo,"(0,1]",1,1,0
2026-02-14,13:00,REG,S05921,partenza,"(1,5]",1,2,0
2026-02-14,13:00,REG,S05951,partenza,"(0,1]",1,1,0
2026-02-14,13:00,REG,S05960,arrivo,"(-5,-1]",1,0,1
2026-02-14,13:00,REG,S05960,partenza,"(1,5]",1,2,0
2026-02-14,13:00,REG,S06000,arrivo,"(-1,0]",1,0,0
2026-02-14,13:00,REG,S06000,arrivo,"(1,5]",1,2,0
2026-02-14,13:00,REG,S06000,arrivo,"(5,10]",2,16,0
2026-02-14,13:00,REG,S06000,partenza,"(-1,0]",1,0,0
2026-02-14,13:00,REG,S06000,partenza,"(-5,-1]",3,0,8
2026-02-14,13:00,REG,S06013,arrivo,"(-5,-1]",1,0,2
2026-02-14,13:00,REG,S06013,arrivo,"(1,5]",1,3,0
2026-02-14,13:00,REG,S06026,arrivo,"(0,1]",1,1,0
2026-02-14,13:00,REG,S06039,arrivo,"(0,1]",1,1,0
2026-02-14,13:00,REG,S06039,arrivo,"(30,60]",1,40,0
2026-02-14,13:00,REG,S06039,partenza,"(-5,-1]",2,0,5
2026-02-14,13:00,REG,S06040,arrivo,"(-5,-1]",1,0,3
2026-02-14,13:00,REG,S06040,arrivo,"(1,5]",1,3,0
2026-02-14,13:00,REG,S06040,partenza,"(-5,-1]",2,0,4
2026-02-14,13:00,REG,S06161,arrivo,"(0,1]",1,1,0
2026-02-14,13:00,REG,S06404,arrivo,"(-5,-1]",1,0,3
2026-02-14,13:00,REG,S06404,arrivo,"(1,5]",1,2,0
2026-02-14,13:00,REG,S06404,partenza,"(1,5]",4,10,0
2026-02-14,13:00,REG,S06409,partenza,"(-5,-1]",1,0,1
2026-02-14,13:00,REG,S06411,arrivo,"(-5,-1]",1,0,3
2026-02-14,13:00,REG,S06414,arrivo,"(-5,-1]",1,0,2
2026-02-14,13:00,REG,S06414,partenza,"(1,5]",1,2,0
2026-02-14,13:00,REG,S06416,arrivo,"(-1,0]",1,0,0
2026-02-14,13:00,REG,S06416,arrivo,"(1,5]",1,3,0
2026-02-14,13:00,REG,S06419,arrivo,"(1,5]",1,2,0
2026-02-14,13:00,REG,S06421,arrivo,"(-1,0]",2,0,0
2026-02-14,13:00,REG,S06421,arrivo,"(-5,-1]",5,0,12
2026-02-14,13:00,REG,S06421,arrivo,"(1,5]",2,5,0
2026-02-14,13:00,REG,S06421,partenza,"(-1,0]",3,0,0
2026-02-14,13:00,REG,S06421,partenza,"(-10,-5]",1,0,5
2026-02-14,13:00,REG,S06421,partenza,"(-5,-1]",3,0,7
2026-02-14,13:00,REG,S06421,partenza,"(0,1]",1,1,0
2026-02-14,13:00,REG,S06421,partenza,"(1,5]",2,5,0
2026-02-14,13:00,REG,S06421,partenza,"(5,10]",1,10,0
2026-02-14,13:00,REG,S06421,partenza,"(60,120]",1,84,0
2026-02-14,13:00,REG,S06500,arrivo,"(-1,0]",1,0,0
2026-02-14,13:00,REG,S06500,arrivo,"(-5,-1]",2,0,5
2026-02-14,13:00,REG,S06500,arrivo,"(1,5]",3,7,0
2026-02-14,13:00,REG,S06500,partenza,"(-1,0]",1,0,0
2026-02-14,13:00,REG,S06500,partenza,"(-5,-1]",1,0,2
2026-02-14,13:00,REG,S06500,partenza,"(1,5]",1,2,0
2026-02-14,13:00,REG,S06500,partenza,"(5,10]",2,13,0
2026-02-14,13:00,REG,S06510,arrivo,"(-5,-1]",1,0,4
2026-02-14,13:00,REG,S06510,partenza,"(-5,-1]",1,0,1
2026-02-14,13:00,REG,S06510,partenza,"(1,5]",1,2,0
2026-02-14,13:00,REG,S06604,arrivo,"(-1,0]",1,0,0
2026-02-14,13:00,REG,S06604,arrivo,"(-5,-1]",2,0,2
2026-02-14,13:00,REG,S06725,arrivo,"(-1,0]",2,0,0
2026-02-14,13:00,REG,S06725,partenza,"(0,1]",1,1,0
2026-02-14,13:00,REG,S06725,partenza,"(1,5]",1,3,0
2026-02-14,13:00,REG,S06809,arrivo,"(-10,-5]",1,0,5
2026-02-14,13:00,REG,S06809,arrivo,"(-5,-1]",2,0,3
2026-02-14,13:00,REG,S06809,arrivo,"(0,1]",1,1,0
2026-02-14,13:00,REG,S06809,partenza,"(-1,0]",1,0,0
2026-02-14,13:00,REG,S06809,partenza,"(-5,-1]",2,0,8
2026-02-14,13:00,REG,S06809,partenza,"(0,1]",1,1,0
2026-02-14,13:00,REG,S06809,partenza,"(1,5]",1,2,0
2026-02-14,13:00,REG,S06900,partenza,"(1,5]",1,3,0
2026-02-14,13:00,REG,S06904,partenza,"(-5,-1]",1,0,1
2026-02-14,13:00,REG,S06910,partenza,"(-1,0]",1,0,0
2026-02-14,13:00,REG,S06915,arrivo,"(-1,0]",1,0,0
2026-02-14,13:00,REG,S06915,arrivo,"(1,5]",1,2,0
2026-02-14,13:00,REG,S06915,partenza,"(-1,0]",1,0,0
2026-02-14,13:00,REG,S06915,partenza,"(-5,-1]",1,0,4
2026-02-14,13:00,REG,S06915,partenza,"(1,5]",1,3,0
2026-02-14,13:00,REG,S06922,arrivo,"(-1,0]",1,0,0
2026-02-14,13:00,REG,S06922,arrivo,"(-5,-1]",1,0,1
2026-02-14,13:00,REG,S06922,partenza,"(15,30]",1,20,0
2026-02-14,13:00,REG,S06925,arrivo,"(-5,-1]",1,0,4
2026-02-14,13:00,REG,S06925,arrivo,"(1,5]",2,5,0
2026-02-14,13:00,REG,S06925,partenza,"(-1,0]",1,0,0
2026-02-14,13:00,REG,S06925,partenza,"(0,1]",1,1,0
2026-02-14,13:00,REG,S07004,partenza,"(30,60]",1,44,0
2026-02-14,13:00,REG,S07005,partenza,"(1,5]",1,2,0
2026-02-14,13:00,REG,S07104,arrivo,"(-5,-1]",2,0,2
2026-02-14,13:00,REG,S07113,arrivo,"(-1,0]",1,0,0
2026-02-14,13:00,REG,S07113,arrivo,"(1,5]",3,10,0
2026-02-14,13:00,REG,S07113,partenza,"(-5,-1]",3,0,5
2026-02-14,13:00,REG,S07113,partenza,"(5,10]",1,9,0
2026-02-14,13:00,REG,S07113,partenza,"(60,120]",1,78,0
2026-02-14,13:00,REG,S07202,arrivo,"(-5,-1]",1,0,2
2026-02-14,13:00,REG,S07202,partenza,"(-1,0]",1,0,0
2026-02-14,13:00,REG,S07208,partenza,"(1,5]",1,3,0
2026-02-14,13:00,REG,S07217,arrivo,"(1,5]",1,2,0
2026-02-14,13:00,REG,S07217,partenza,"(-5,-1]",3,0,7
2026-02-14,13:00,REG,S07226,partenza,"(-5,-1]",1,0,1
2026-02-14,13:00,REG,S07414,arrivo,"(-5,-1]",1,0,1
2026-02-14,13:00,REG,S07513,partenza,"(-5,-1]",1,0,1
2026-02-14,13:00,REG,S07550,arrivo,"(-5,-1]",1,0,1
2026-02-14,13:00,REG,S07550,partenza,"(1,5]",1,3,0
2026-02-14,13:00,REG,S07810,arrivo,"(-5,-1]",1,0,2
2026-02-14,13:00,REG,S07810,arrivo,"(5,10]",1,9,0
2026-02-14,13:00,REG,S07810,partenza,"(-5,-1]",2,0,4
2026-02-14,13:00,REG,S07813,partenza,"(-5,-1]",1,0,1
2026-02-14,13:00,REG,S07900,arrivo,"(-5,-1]",1,0,1
2026-02-14,13:00,REG,S08010,partenza,"(15,30]",1,19,0
2026-02-14,13:00,REG,S08016,arrivo,"(5,10]",1,8,0
2026-02-14,13:00,REG,S08209,arrivo,"(-5,-1]",1,0,3
2026-02-14,13:00,REG,S08209,arrivo,"(0,1]",1,1,0
2026-02-14,13:00,REG,S08209,arrivo,"(1,5]",1,4,0
2026-02-14,13:00,REG,S08209,arrivo,"(15,30]",1,20,0
2026-02-14,13:00,REG,S08209,partenza,"(-1,0]",1,0,0
2026-02-14,13:00,REG,S08213,arrivo,"(-1,0]",1,0,0
2026-02-14,13:00,REG,S08213,partenza,"(-1,0]",1,0,0
2026-02-14,13:00,REG,S08217,arrivo,"(-1,0]",1,0,0
2026-02-14,13:00,REG,S08217,arrivo,"(-5,-1]",2,0,4
2026-02-14,13:00,REG,S08217,arrivo,"(30,60]",1,44,0
2026-02-14,13:00,REG,S08217,arrivo,"(60,120]",1,78,0
2026-02-14,13:00,REG,S08217,partenza,"(-1,0]",1,0,0
2026-02-14,13:00,REG,S08217,partenza,"(-5,-1]",1,0,3
2026-02-14,13:00,REG,S08217,partenza,"(1,5]",1,4,0
2026-02-14,13:00,REG,S08304,partenza,"(0,1]",1,1,0
2026-02-14,13:00,REG,S08306,arrivo,"(-1,0]",1,0,0
2026-02-14,13:00,REG,S08306,partenza,"(1,5]",1,5,0
2026-02-14,13:00,REG,S08311,partenza,"(-1,0]",1,0,0
2026-02-14,13:00,REG,S08315,arrivo,"(1,5]",1,3,0
2026-02-14,13:00,REG,S08315,partenza,"(-5,-1]",1,0,1
2026-02-14,13:00,REG,S08323,arrivo,"(-5,-1]",1,0,1
2026-02-14,13:00,REG,S08323,partenza,"(-5,-1]",1,0,1
2026-02-14,13:00,REG,S08331,arrivo,"(-5,-1]",1,0,1
2026-02-14,13:00,REG,S08331,partenza,"(-5,-1]",1,0,1
2026-02-14,13:00,REG,S08406,arrivo,"(-1,0]",2,0,0
2026-02-14,13:00,REG,S08406,arrivo,"(-5,-1]",1,0,1
2026-02-14,13:00,REG,S08406,arrivo,"(1,5]",1,5,0
2026-02-14,13:00,REG,S08406,arrivo,"(30,60]",1,42,0
2026-02-14,13:00,REG,S08406,partenza,"(-1,0]",1,0,0
2026-02-14,13:00,REG,S08406,partenza,"(-5,-1]",1,0,1
2026-02-14,13:00,REG,S08406,partenza,"(1,5]",2,5,0
2026-02-14,13:00,REG,S08409,arrivo,"(-1,0]",4,0,0
2026-02-14,13:00,REG,S08409,arrivo,"(-10,-5]",1,0,6
2026-02-14,13:00,REG,S08409,arrivo,"(-5,-1]",2,0,2
2026-02-14,13:00,REG,S08409,arrivo,"(0,1]",2,2,0
2026-02-14,13:00,REG,S08409,arrivo,"(1,5]",1,3,0
2026-02-14,13:00,REG,S08409,arrivo,"(15,30]",2,36,0
2026-02-14,13:00,REG,S08409,arrivo,"(5,10]",1,7,0
2026-02-14,13:00,REG,S08409,arrivo,"(60,120]",1,84,0
2026-02-14,13:00,REG,S08409,partenza,"(-1,0]",1,0,0
2026-02-14,13:00,REG,S08409,partenza,"(-10,-5]",1,0,5
2026-02-14,13:00,REG,S08409,partenza,"(-5,-1]",7,0,18
2026-02-14,13:00,REG,S08409,partenza,"(1,5]",2,9,0
2026-02-14,13:00,REG,S08409,partenza,"(30,60]",1,40,0
2026-02-14,13:00,REG,S08409,partenza,"(5,10]",2,14,0
2026-02-14,13:00,REG,S08411,arrivo,"(-1,0]",1,0,0
2026-02-14,13:00,REG,S08411,arrivo,"(-10,-5]",1,0,5
2026-02-14,13:00,REG,S08411,arrivo,"(-5,-1]",2,0,3
2026-02-14,13:00,REG,S08411,arrivo,"(1,5]",2,7,0
2026-02-14,13:00,REG,S08411,partenza,"(-1,0]",2,0,0
2026-02-14,13:00,REG,S08411,partenza,"(-10,-5]",1,0,6
2026-02-14,13:00,REG,S08411,partenza,"(0,1]",2,2,0
2026-02-14,13:00,REG,S08411,partenza,"(30,60]",1,42,0
2026-02-14,13:00,REG,S08508,arrivo,"(-5,-1]",1,0,3
2026-02-14,13:00,REG,S08508,partenza,"(-5,-1]",1,0,2
2026-02-14,13:00,REG,S08526,arrivo,"(-5,-1]",1,0,4
2026-02-14,13:00,REG,S08526,arrivo,"(5,10]",1,9,0
2026-02-14,13:00,REG,S08526,partenza,"(-10,-5]",1,0,5
2026-02-14,13:00,REG,S08526,partenza,"(-5,-1]",1,0,2
2026-02-14,13:00,REG,S08526,partenza,"(0,1]",1,1,0
2026-02-14,13:00,REG,S08526,partenza,"(1,5]",1,2,0
2026-02-14,13:00,REG,S08526,partenza,"(5,10]",1,6,0
2026-02-14,13:00,REG,S08539,arrivo,"(-10,-5]",1,0,5
2026-02-14,13:00,REG,S08539,arrivo,"(-5,-1]",2,0,4
2026-02-14,13:00,REG,S08608,partenza,"(-5,-1]",1,0,1
2026-02-14,13:00,REG,S08662,arrivo,"(5,10]",1,6,0
2026-02-14,13:00,REG,S08671,arrivo,"(-10,-5]",1,0,6
2026-02-14,13:00,REG,S08671,arrivo,"(-5,-1]",1,0,2
2026-02-14,13:00,REG,S08671,arrivo,"(1,5]",1,2,0
2026-02-14,13:00,REG,S08671,arrivo,"(5,10]",1,6,0
2026-02-14,13:00,REG,S08671,partenza,"(1,5]",2,5,0
2026-02-14,13:00,REG,S08671,partenza,"(5,10]",1,9,0
2026-02-14,13:00,REG,S08704,arrivo,"(-5,-1]",1,0,2
2026-02-14,13:00,REG,S08704,partenza,"(-1,0]",1,0,0
2026-02-14,13:00,REG,S08710,partenza,"(-1,0]",1,0,0
2026-02-14,13:00,REG,S08734,arrivo,"(-5,-1]",1,0,3
2026-02-14,13:00,REG,S08734,partenza,"(-1,0]",1,0,0
2026-02-14,13:00,REG,S08751,arrivo,"(-5,-1]",1,0,4
2026-02-14,13:00,REG,S08751,partenza,"(-5,-1]",1,0,1
2026-02-14,13:00,REG,S08850,arrivo,"(0,1]",1,1,0
2026-02-14,13:00,REG,S09003,arrivo,"(5,10]",1,6,0
2026-02-14,13:00,REG,S09003,partenza,"(-1,0]",1,0,0
2026-02-14,13:00,REG,S09003,partenza,"(1,5]",1,3,0
2026-02-14,13:00,REG,S09103,arrivo,"(1,5]",1,3,0
2026-02-14,13:00,REG,S09203,arrivo,"(1,5]",1,4,0
2026-02-14,13:00,REG,S09211,arrivo,"(1,5]",2,7,0
2026-02-14,13:00,REG,S09211,arrivo,"(5,10]",1,9,0
2026-02-14,13:00,REG,S09211,partenza,"(-1,0]",1,0,0
2026-02-14,13:00,REG,S09211,partenza,"(-10,-5]",1,0,6
2026-02-14,13:00,REG,S09218,arrivo,"(-1,0]",2,0,0
2026-02-14,13:00,REG,S09218,arrivo,"(-10,-5]",1,0,8
2026-02-14,13:00,REG,S09218,arrivo,"(0,1]",1,1,0
2026-02-14,13:00,REG,S09218,arrivo,"(15,30]",1,16,0
2026-02-14,13:00,REG,S09218,partenza,"(-5,-1]",2,0,3
2026-02-14,13:00,REG,S09218,partenza,"(1,5]",2,9,0
2026-02-14,13:00,REG,S09218,partenza,"(15,30]",1,17,0
2026-02-14,13:00,REG,S09218,partenza,"(5,10]",2,15,0
2026-02-14,13:00,REG,S09453,arrivo,"(-5,-1]",1,0,1
2026-02-14,13:00,REG,S09453,partenza,"(-10,-5]",1,0,8
2026-02-14,13:00,REG,S09702,arrivo,"(-1,0]",1,0,0
2026-02-14,13:00,REG,S09706,arrivo,"(1,5]",1,2,0
2026-02-14,13:00,REG,S09706,partenza,"(0,1]",1,1,0
2026-02-14,13:00,REG,S09814,partenza,"(1,5]",1,4,0
2026-02-14,13:00,REG,S09818,arrivo,"(-10,-5]",1,0,6
2026-02-14,13:00,REG,S09818,arrivo,"(0,1]",1,1,0
2026-02-14,13:00,REG,S09818,arrivo,"(1,5]",1,4,0
2026-02-14,13:00,REG,S09818,partenza,"(-1,0]",3,0,0
2026-02-14,13:00,REG,S09818,partenza,"(1,5]",1,2,0
2026-02-14,13:00,REG,S09823,partenza,"(0,1]",1,1,0
2026-02-14,13:00,REG,S09824,arrivo,"(0,1]",1,1,0
2026-02-14,13:00,REG,S09839,arrivo,"(-1,0]",2,0,0
2026-02-14,13:00,REG,S11019,partenza,"(-5,-1]",1,0,2
2026-02-14,13:00,REG,S11100,partenza,"(-10,-5]",1,0,6
2026-02-14,13:00,REG,S11108,partenza,"(1,5]",1,3,0
2026-02-14,13:00,REG,S11119,arrivo,"(-10,-5]",1,0,6
2026-02-14,13:00,REG,S11119,arrivo,"(-5,-1]",2,0,2
2026-02-14,13:00,REG,S11119,partenza,"(-5,-1]",1,0,1
2026-02-14,13:00,REG,S11119,partenza,"(5,10]",1,7,0
2026-02-14,13:00,REG,S11130,arrivo,"(1,5]",1,3,0
2026-02-14,13:00,REG,S11145,arrivo,"(5,10]",1,7,0
2026-02-14,13:00,REG,S11145,partenza,"(-5,-1]",1,0,1
2026-02-14,13:00,REG,S11252,arrivo,"(-5,-1]",1,0,1
2026-02-14,13:00,REG,S11252,partenza,"(-5,-1]",1,0,1
2026-02-14,13:00,REG,S11420,arrivo,"(-5,-1]",1,0,2
2026-02-14,13:00,REG,S11420,partenza,"(-10,-5]",1,0,6
2026-02-14,13:00,REG,S11465,arrivo,"(1,5]",1,2,0
2026-02-14,13:00,REG,S11721,arrivo,"(-10,-5]",1,0,7
2026-02-14,13:00,REG,S11721,arrivo,"(-5,-1]",1,0,1
2026-02-14,13:00,REG,S11721,partenza,"(15,30]",1,16,0
2026-02-14,13:00,REG,S11739,partenza,"(-1,0]",1,0,0
2026-02-14,13:00,REG,S11749,arrivo,"(-1,0]",1,0,0
2026-02-14,13:00,REG,S11749,partenza,"(-5,-1]",2,0,5
2026-02-14,13:00,REG,S11765,partenza,"(-5,-1]",1,0,4
2026-02-14,13:00,REG,S11774,arrivo,"(-5,-1]",1,0,1
2026-02-14,13:00,REG,S11774,partenza,"(-10,-5]",1,0,5
2026-02-14,13:00,REG,S11781,arrivo,"(-5,-1]",4,0,13
2026-02-14,13:00,REG,S11781,arrivo,"(1,5]",1,3,0
2026-02-14,13:00,REG,S11781,partenza,"(-5,-1]",1,0,1
2026-02-14,13:00,REG,S11781,partenza,"(1,5]",1,2,0
2026-02-14,13:00,REG,S11811,partenza,"(0,1]",1,1,0
2026-02-14,13:00,REG,S11823,arrivo,"(-5,-1]",1,0,4
2026-02-14,13:00,REG,S11823,partenza,"(1,5]",1,3,0
2026-02-14,13:00,REG,S11833,arrivo,"(-5,-1]",1,0,3
2026-02-14,13:00,REG,S11833,arrivo,"(1,5]",2,5,0
2026-02-14,13:00,REG,S11833,partenza,"(-1,0]",1,0,0
2026-02-14,13:00,REG,S11833,partenza,"(-5,-1]",2,0,7
2026-02-14,13:00,REG,S11847,partenza,"(1,5]",1,3,0
2026-02-14,13:00,REG,S11863,arrivo,"(-10,-5]",1,0,5
2026-02-14,13:00,REG,S11863,partenza,"(-5,-1]",1,0,1
2026-02-14,13:00,REG,S11910,arrivo,"(-1,0]",1,0,0
2026-02-14,13:00,REG,S11910,arrivo,"(-5,-1]",1,0,1
2026-02-14,13:00,REG,S11910,arrivo,"(0,1]",1,1,0
2026-02-14,13:00,REG,S11910,partenza,"(-10,-5]",1,0,7
2026-02-14,13:00,REG,S11910,partenza,"(-5,-1]",1,0,4
2026-02-14,13:00,REG,S11910,partenza,"(0,1]",1,1,0
2026-02-14,13:00,REG,S12002,arrivo,"(-10,-5]",1,0,6
2026-02-14,13:00,REG,S12002,arrivo,"(-5,-1]",4,0,7
2026-02-14,13:00,REG,S12002,arrivo,"(0,1]",1,1,0
2026-02-14,13:00,REG,S12002,partenza,"(-1,0]",2,0,0
2026-02-14,13:00,REG,S12002,partenza,"(-5,-1]",3,0,8
2026-02-14,13:00,REG,S12002,partenza,"(1,5]",2,4,0
2026-02-14,13:00,REG,S12014,arrivo,"(1,5]",2,4,0
2026-02-14,13:00,REG,S12014,partenza,"(0,1]",1,1,0
2026-02-14,13:00,REG,S12027,arrivo,"(-1,0]",1,0,0
2026-02-14,13:00,REG,S12027,arrivo,"(1,5]",1,2,0
2026-02-14,13:00,REG,S12100,partenza,"(-10,-5]",1,0,6
2026-02-14,13:00,REG,S12113,arrivo,"(-10,-5]",1,0,6
2026-02-14,13:00,REG,S12133,arrivo,"(-1,0]",1,0,0
2026-02-14,13:00,REG,S12133,partenza,"(-1,0]",1,0,0
2026-02-14,13:00,REG,S12133,partenza,"(-5,-1]",2,0,5
2026-02-14,13:00,REG,S12134,arrivo,"(-5,-1]",3,0,4
2026-02-14,13:00,REG,S12134,partenza,"(-10,-5]",2,0,11
2026-02-14,13:00,REG,S12134,partenza,"(-5,-1]",1,0,1
2026-02-14,13:00,REG,S12138,arrivo,"(-10,-5]",2,0,11
2026-02-14,13:00,REG,S12138,partenza,"(-5,-1]",2,0,2
2026-02-14,13:00,REG,S12216,arrivo,"(-1,0]",1,0,0
2026-02-14,13:00,REG,S12216,arrivo,"(-5,-1]",1,0,3
2026-02-14,13:00,REG,S12216,partenza,"(-5,-1]",2,0,5
2026-02-14,13:00,REG,S12301,partenza,"(1,5]",1,2,0
2026-02-14,13:00,REG,S12317,arrivo,"(-5,-1]",1,0,3
2026-02-14,13:00,REG,S12332,arrivo,"(-10,-5]",1,0,8
2026-02-14,13:00,REG,S12332,arrivo,"(-5,-1]",1,0,3
2026-02-14,13:00,REG,S12332,partenza,"(-10,-5]",1,0,6
2026-02-14,13:00,REG,S12332,partenza,"(-5,-1]",1,0,3
2026-02-14,13:00,REG,S12380,arrivo,"(-5,-1]",2,0,5
2026-02-14,13:00,REG,S12381,partenza,"(-10,-5]",1,0,8
2026-02-14,13:00,REG,S12417,partenza,"(-5,-1]",1,0,1
2026-02-14,13:00,REG,S12862,arrivo,"(-5,-1]",1,0,3
2026-02-14,13:00,REG,S12869,arrivo,"(-5,-1]",1,0,2
2026-02-14,13:00,REG,S12869,partenza,"(-5,-1]",1,0,2
2026-02-14,13:00,REG,S12878,partenza,"(-5,-1]",1,0,2
2026-02-14,13:00,REG,S12882,arrivo,"(-5,-1]",2,0,4
2026-02-14,13:00,REG,S12882,partenza,"(-5,-1]",2,0,2
2026-02-14,13:00,REG,S12890,arrivo,"(-5,-1]",1,0,1
2026-02-14,13:00,REG,S12890,partenza,"(0,1]",1,1,0
2026-02-14,13:00,REG,S12891,arrivo,"(-5,-1]",4,0,6
2026-02-14,13:00,REG,S12891,arrivo,"(0,1]",1,1,0
2026-02-14,13:00,REG,S12891,partenza,"(-5,-1]",4,0,7
2026-02-14,13:00,REG,S12902,partenza,"(-5,-1]",1,0,3
2026-02-14,13:00,REG,S13104,partenza,"(1,5]",1,2,0
2026-02-14,13:00,REG,S19919,arrivo,"(-5,-1]",1,0,1
2026-02-14,13:00,REG,S19919,partenza,"(1,5]",1,3,0
2026-02-14,14:00,EC,S01301,partenza,"(-5,-1]",1,0,1
2026-02-14,14:00,EC,S01700,arrivo,"(-5,-1]",1,0,1
2026-02-14,14:00,EC,S02001,partenza,"(5,10]",1,8,0
2026-02-14,14:00,EC,S02593,arrivo,"(5,10]",1,8,0
2026-02-14,14:00,FR,S00219,partenza,"(30,60]",1,36,0
2026-02-14,14:00,FR,S01700,arrivo,"(-1,0]",2,0,0
2026-02-14,14:00,FR,S01700,arrivo,"(1,5]",1,5,0
2026-02-14,14:00,FR,S01700,partenza,"(1,5]",1,2,0
2026-02-14,14:00,FR,S01700,partenza,"(30,60]",1,53,0
2026-02-14,14:00,FR,S01700,partenza,"(5,10]",1,7,0
2026-02-14,14:00,FR,S01700,partenza,"(60,120]",1,102,0
2026-02-14,14:00,FR,S02593,arrivo,"(1,5]",1,2,0
2026-02-14,14:00,FR,S02593,arrivo,"(15,30]",1,29,0
2026-02-14,14:00,FR,S02593,arrivo,"(5,10]",1,7,0
2026-02-14,14:00,FR,S02593,arrivo,"(60,120]",1,112,0
2026-02-14,14:00,FR,S02593,partenza,"(1,5]",1,5,0
2026-02-14,14:00,FR,S02593,partenza,"(60,120]",1,110,0
2026-02-14,14:00,FR,S08409,arrivo,"(30,60]",2,74,0
2026-02-14,14:00,FR,S08409,partenza,"(15,30]",1,29,0
2026-02-14,14:00,FR,S09211,partenza,"(30,60]",1,38,0
2026-02-14,14:00,FR,S09218,arrivo,"(60,120]",1,110,0
2026-02-14,14:00,FR,S09218,partenza,"(-1,0]",2,0,0
2026-02-14,14:00,FR,S09218,partenza,"(60,120]",1,112,0
2026-02-14,14:00,FR,S11145,arrivo,"(30,60]",1,53,0
2026-02-14,14:00,FR,S11781,arrivo,"(60,120]",1,102,0
2026-02-14,14:00,IC,S01700,arrivo,"(5,10]",1,6,0
2026-02-14,14:00,IC,S01700,partenza,"(0,1]",1,1,0
2026-02-14,14:00,IC,S04801,partenza,"(5,10]",1,6,0
2026-02-14,14:00,IC,S06725,arrivo,"(0,1]",1,1,0
2026-02-14,14:00,IC,S08409,partenza,"(-10,-5]",1,0,9
2026-02-14,14:00,IC,S11781,arrivo,"(-10,-5]",1,0,9
2026-02-14,14:00,MET,S09101,arrivo,"(-1,0]",2,0,0
2026-02-14,14:00,MET,S09101,arrivo,"(-5,-1]",1,0,2
2026-02-14,14:00,MET,S09101,arrivo,"(1,5]",1,2,0
2026-02-14,14:00,MET,S09101,partenza,"(-1,0]",1,0,0
2026-02-14,14:00,MET,S09101,partenza,"(-5,-1]",1,0,1
2026-02-14,14:00,MET,S09101,partenza,"(0,1]",2,2,0
2026-02-14,14:00,MET,S09103,arrivo,"(-5,-1]",2,0,4
2026-02-14,14:00,MET,S09103,partenza,"(0,1]",2,2,0
2026-02-14,14:00,MET,S09103,partenza,"(1,5]",1,3,0
2026-02-14,14:00,MET,S09756,arrivo,"(1,5]",1,3,0
2026-02-14,14:00,MET,S09800,arrivo,"(-1,0]",1,0,0
2026-02-14,14:00,MET,S09800,arrivo,"(-5,-1]",1,0,1
2026-02-14,14:00,MET,S09800,arrivo,"(0,1]",2,2,0
2026-02-14,14:00,MET,S09800,partenza,"(-1,0]",2,0,0
2026-02-14,14:00,MET,S09800,partenza,"(-5,-1]",1,0,2
2026-02-14,14:00,MET,S09800,partenza,"(1,5]",1,2,0
2026-02-14,14:00,MET,S09818,arrivo,"(0,1]",2,2,0
2026-02-14,14:00,MET,S09818,partenza,"(-5,-1]",2,0,4
2026-02-14,14:00,REG,N00024,arrivo,"(1,5]",1,3,0
2026-02-14,14:00,REG,N00024,partenza,"(1,5]",1,3,0
2026-02-14,14:00,REG,N00055,arrivo,"(-1,0]",1,0,0
2026-02-14,14:00,REG,N00055,partenza,"(5,10]",1,7,0
2026-02-14,14:00,REG,N00074,partenza,"(5,10]",1,10,0
2026-02-14,14:00,REG,N00079,arrivo,"(1,5]",1,4,0
2026-02-14,14:00,REG,N00210,arrivo,"(1,5]",1,3,0
2026-02-14,14:00,REG,N00235,partenza,"(30,60]",1,33,0
2026-02-14,14:00,REG,S00034,arrivo,"(0,1]",2,2,0
2026-02-14,14:00,REG,S00034,arrivo,"(1,5]",1,3,0
2026-02-14,14:00,REG,S00034,partenza,"(5,10]",1,9,0
2026-02-14,14:00,REG,S00070,arrivo,"(-5,-1]",2,0,2
2026-02-14,14:00,REG,S00088,arrivo,"(-1,0]",1,0,0
2026-02-14,14:00,REG,S00088,arrivo,"(-5,-1]",1,0,2
2026-02-14,14:00,REG,S00088,partenza,"(-5,-1]",1,0,1
2026-02-14,14:00,REG,S00154,arrivo,"(0,1]",1,1,0
2026-02-14,14:00,REG,S00154,partenza,"(0,1]",2,2,0
2026-02-14,14:00,REG,S00202,arrivo,"(-5,-1]",1,0,2
