mese,categoria,cod_partenza,cod_arrivo,corse_osservate,effettuate,cancellate,soppresse,parzialmente_cancellate,info_mancante,in_orario,in_ritardo,in_anticipo,oltre_5,oltre_10,oltre_15,oltre_30,oltre_60,minuti_ritardo_tot,minuti_anticipo_tot,minuti_netti_tot,ritardo_medio,ritardo_mediano,p90,p95,cancellate_tot,nome_partenza,nome_arrivo
2026-02,REG,S04700,S04207,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8,-8,-8.0,-8.0,-8.0,-8.0,0,GENOVA PIAZZA PRINCIPE,ARQUATA SCRIVIA
2026-02,REG,S04700,S04215,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,5,-4,-2.0,-2.0,0.40000000000000013,0.6999999999999997,0,GENOVA PIAZZA PRINCIPE,BUSALLA
2026-02,REG,S04700,S04725,5,5,0,0,0,0,2,1,2,1,0,0,0,0,15,7,8,1.6,2.0,7.0,7.999999999999999,0,GENOVA PIAZZA PRINCIPE,SESTRI LEVANTE
2026-02,REG,S04700,S04801,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,-5,-5.0,-5.0,-5.0,-5.0,0,GENOVA PIAZZA PRINCIPE,SAVONA
2026-02,REG,S04702,S00219,10,10,0,0,0,0,0,1,9,1,0,0,0,0,7,40,-33,-3.3,-4.0,-0.20000000000000284,3.3999999999999915,0,GENOVA BRIGNOLE,TORINO PORTA NUOVA
2026-02,REG,S04702,S00470,1,1,0,0,0,0,0,1,0,1,0,0,0,0,9,0,9,9.0,9.0,9.0,9.0,0,GENOVA BRIGNOLE,ALESSANDRIA
2026-02,REG,S04702,S00867,19,19,0,0,0,0,15,4,0,4,3,1,0,0,83,0,83,4.368421052631579,3.0,10.0,11.39999999999997,0,GENOVA BRIGNOLE,ACQUI TERME
2026-02,REG,S04702,S01326,4,4,0,0,0,0,1,1,2,1,0,0,0,0,7,4,3,0.75,0.0,4.500000000000001,5.249999999999998,0,GENOVA BRIGNOLE,MILANO GRECO PIRELLI
2026-02,REG,S04702,S01700,6,6,0,0,0,0,0,3,3,3,0,0,0,0,19,7,12,2.0,2.5,6.5,6.75,0,GENOVA BRIGNOLE,MILANO CENTRALE
2026-02,REG,S04702,S04203,4,4,0,0,0,0,1,1,2,1,0,0,0,0,5,3,2,0.5,-0.5,3.500000000000001,4.249999999999998,0,GENOVA BRIGNOLE,NOVI LIGURE
2026-02,REG,S04702,S04207,25,25,0,0,0,0,1,2,22,2,0,0,0,0,17,107,-90,-3.6,-5.0,0.8000000000000043,5.199999999999989,0,GENOVA BRIGNOLE,ARQUATA SCRIVIA
2026-02,REG,S04702,S04215,10,10,0,0,0,0,0,1,9,1,1,0,0,0,13,24,-11,-1.1,-2.5,0.399999999999995,6.699999999999985,0,GENOVA BRIGNOLE,BUSALLA
2026-02,REG,S04702,S04501,14,14,0,0,0,0,8,2,4,2,1,1,0,0,44,10,34,2.4285714285714284,1.0,7.200000000000006,13.549999999999995,0,GENOVA BRIGNOLE,VENTIMIGLIA
2026-02,REG,S04702,S04516,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,9,-9,-4.5,-4.5,-3.3,-3.1500000000000004,0,GENOVA BRIGNOLE,ALBENGA
2026-02,REG,S04702,S04519,1,0,1,0,0,0,0,1,0,1,1,1,0,0,26,0,26,26.0,26.0,26.0,26.0,1,GENOVA BRIGNOLE,LOANO
2026-02,REG,S04702,S04523,1,1,0,0,0,0,0,1,0,1,1,1,0,0,22,0,22,22.0,22.0,22.0,22.0,0,GENOVA BRIGNOLE,IMPERIA
2026-02,REG,S04702,S04534,7,7,0,0,0,0,2,1,4,1,0,0,0,0,10,8,2,0.2857142857142857,-1.0,4.600000000000001,5.799999999999997,0,GENOVA BRIGNOLE,GENOVA VOLTRI
2026-02,REG,S04702,S04725,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,4,-4,-2.0,-2.0,-1.2,-1.1,0,GENOVA BRIGNOLE,SESTRI LEVANTE
2026-02,REG,S04702,S04801,9,9,0,0,0,0,4,0,5,0,0,0,0,0,4,20,-16,-1.7777777777777777,-1.0,2.0,2.0,0,GENOVA BRIGNOLE,SAVONA
2026-02,REG,S04702,S05000,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,7,-7,-3.5,-3.5,-3.1,-3.05,0,GENOVA BRIGNOLE,PIACENZA
2026-02,REG,S04702,S05014,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,6,-6,-3.0,-3.0,-3.0,-3.0,0,GENOVA BRIGNOLE,PARMA
2026-02,REG,S04702,S05071,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,11,-11,-5.5,-5.5,-4.3,-4.15,0,GENOVA BRIGNOLE,RIMINI
2026-02,REG,S04702,S06000,16,16,0,0,0,0,4,3,9,3,0,0,0,0,29,31,-2,-0.125,-1.0,7.5,8.25,0,GENOVA BRIGNOLE,LA SPEZIA CENTRALE
2026-02,REG,S04704,S04534,2,0,2,0,0,0,1,0,1,0,0,0,0,0,2,3,-1,-0.5,-0.5,1.5,1.7499999999999998,2,GENOVA QUARTO DEI MILLE,GENOVA VOLTRI
2026-02,REG,S04707,S04534,24,24,0,0,0,0,4,2,18,2,0,0,0,0,22,38,-16,-0.6666666666666666,-1.5,2.6999999999999993,5.549999999999994,0,GENOVA NERVI,GENOVA VOLTRI
2026-02,REG,S04707,S04702,5,5,0,0,0,0,4,0,1,0,0,0,0,0,10,4,6,1.2,2.0,4.0,4.0,0,GENOVA NERVI,GENOVA BRIGNOLE
2026-02,REG,S04714,S04534,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,-3,-1.0,-1.0,-1.0,-1.0,0,RECCO,GENOVA VOLTRI
2026-02,REG,S04725,S01700,2,2,0,0,0,0,1,1,0,1,0,0,0,0,7,0,7,3.5,3.5,5.5,5.75,0,SESTRI LEVANTE,MILANO CENTRALE
2026-02,REG,S04725,S04501,3,3,0,0,0,0,1,0,2,0,0,0,0,0,0,3,-3,-1.0,-1.0,-0.19999999999999996,-0.10000000000000009,0,SESTRI LEVANTE,VENTIMIGLIA
2026-02,REG,S04725,S04534,5,1,4,0,0,0,5,0,0,0,0,0,0,0,12,0,12,2.4,2.0,3.6,3.8,4,SESTRI LEVANTE,GENOVA VOLTRI
2026-02,REG,S04725,S04700,3,3,0,0,0,0,2,0,1,0,0,0,0,0,4,1,3,1.0,1.0,2.6,2.8,0,SESTRI LEVANTE,GENOVA PIAZZA PRINCIPE
2026-02,REG,S04725,S04702,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,6,-6,-3.0,-3.0,-2.2,-2.1,0,SESTRI LEVANTE,GENOVA BRIGNOLE
2026-02,REG,S04725,S04801,30,30,0,0,0,0,10,2,18,2,0,0,0,0,30,34,-4,-0.13333333333333333,-1.0,4.0,4.549999999999997,0,SESTRI LEVANTE,SAVONA
2026-02,REG,S04725,S06000,21,21,0,0,0,0,4,0,17,0,0,0,0,0,10,47,-37,-1.7619047619047619,-2.0,2.0,3.0,0,SESTRI LEVANTE,LA SPEZIA CENTRALE
2026-02,REG,S04725,S06007,1,1,0,0,0,0,0,1,0,1,0,0,0,0,6,0,6,6.0,6.0,6.0,6.0,0,SESTRI LEVANTE,SARZANA
2026-02,REG,S04731,S04801,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,0,LEVANTO,SAVONA
2026-02,REG,S04801,S00219,12,12,0,0,0,0,1,4,7,4,0,0,0,0,25,30,-5,-0.4166666666666667,-2.0,5.9,6.449999999999999,0,SAVONA,TORINO PORTA NUOVA
2026-02,REG,S04801,S00470,12,12,0,0,0,0,0,1,11,1,0,0,0,0,5,44,-39,-3.25,-4.0,-1.0,1.6999999999999957,0,SAVONA,ALESSANDRIA
2026-02,REG,S04801,S00606,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,8,-8,-2.0,-2.0,-1.0,-1.0,0,SAVONA,FOSSANO
2026-02,REG,S04801,S00867,4,4,0,0,0,0,3,1,0,1,0,0,0,0,11,0,11,2.75,2.5,4.4,4.699999999999999,0,SAVONA,ACQUI TERME
2026-02,REG,S04801,S01700,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,1,SAVONA,MILANO CENTRALE
2026-02,REG,S04801,S04501,16,15,1,0,0,0,5,1,10,1,0,0,0,0,21,25,-4,-0.25,-1.5,4.0,4.25,1,SAVONA,VENTIMIGLIA
2026-02,REG,S04801,S04516,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,3.0,3.0,3.0,3.0,0,SAVONA,ALBENGA
2026-02,REG,S04801,S04532,3,0,3,0,0,0,3,0,0,0,0,0,0,0,4,0,4,1.3333333333333333,1.0,1.8,1.9,3,SAVONA,COGOLETO
2026-02,REG,S04801,S04700,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,0,SAVONA,GENOVA PIAZZA PRINCIPE
2026-02,REG,S04801,S04702,6,6,0,0,0,0,3,1,2,1,0,0,0,0,9,4,5,0.8333333333333334,0.5,4.0,5.0,0,SAVONA,GENOVA BRIGNOLE
2026-02,REG,S04801,S04714,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,4,-4,-2.0,-2.0,-2.0,-2.0,0,SAVONA,RECCO
2026-02,REG,S04801,S04725,33,33,0,0,0,0,15,5,13,5,2,2,0,0,92,50,42,1.2727272727272727,1.0,5.800000000000001,12.59999999999998,0,SAVONA,SESTRI LEVANTE
2026-02,REG,S04801,S06000,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0.0,0.0,0.8,0.8999999999999999,0,SAVONA,LA SPEZIA CENTRALE
2026-02,REG,S04801,S06500,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,-5,-5.0,-5.0,-5.0,-5.0,0,SAVONA,PISA CENTRALE
2026-02,REG,S04805,S00606,11,11,0,0,0,0,1,1,9,1,0,0,0,0,9,20,-11,-1.0,-2.0,2.0,4.5,0,S.GIUSEPPE DI CAIRO,FOSSANO
2026-02,REG,S05000,S01326,32,32,0,0,0,0,18,12,2,12,2,1,0,0,128,3,125,3.90625,2.5,8.900000000000002,11.249999999999996,0,PIACENZA,MILANO GRECO PIRELLI
2026-02,REG,S05000,S01640,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,0,PIACENZA,MILANO CERTOSA
2026-02,REG,S05000,S01645,12,12,0,0,0,0,5,6,1,6,4,3,0,0,92,1,91,7.583333333333333,5.0,18.6,19.0,0,PIACENZA,MILANO PORTA GARIBALDI
2026-02,REG,S05000,S01807,14,14,0,0,0,0,2,0,12,0,0,0,0,0,0,39,-39,-2.7857142857142856,-3.0,-0.29999999999999893,0.0,0,PIACENZA,VOGHERA
2026-02,REG,S05000,S04702,2,2,0,0,0,0,0,1,1,1,0,0,0,0,5,1,4,2.0,2.0,4.4,4.699999999999999,0,PIACENZA,GENOVA BRIGNOLE
2026-02,REG,S05000,S05043,10,10,0,0,0,0,0,2,8,2,0,0,0,0,11,20,-9,-0.9,-1.5,5.1,5.549999999999999,0,PIACENZA,BOLOGNA CENTRALE
2026-02,REG,S05000,S05071,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,3,-3,-1.5,-1.5,-1.1,-1.05,0,PIACENZA,RIMINI
2026-02,REG,S05000,S07104,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,-2,-1.0,-1.0,-1.0,-1.0,0,PIACENZA,PESARO
2026-02,REG,S05000,S07113,22,22,0,0,0,0,4,3,15,3,0,0,0,0,28,47,-19,-0.8636363636363636,-2.0,6.6000000000000085,7.949999999999999,0,PIACENZA,ANCONA
2026-02,REG,S05009,S01915,7,7,0,0,0,0,5,0,2,0,0,0,0,0,10,2,8,1.1428571428571428,2.0,2.4000000000000004,2.6999999999999993,0,FIDENZA,CREMONA
2026-02,REG,S05009,S05090,37,37,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FIDENZA,SALSOMAGGIORE TERME
2026-02,REG,S05014,S01700,5,5,0,0,0,0,2,2,1,2,1,0,0,0,20,1,19,3.8,2.0,8.600000000000001,9.799999999999999,0,PARMA,MILANO CENTRALE
2026-02,REG,S05014,S01717,31,31,0,0,0,0,14,12,5,12,5,4,0,0,180,5,175,5.645161290322581,3.0,21.0,24.5,0,PARMA,BRESCIA
2026-02,REG,S05014,S01915,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,3.0,3.0,3.0,3.0,0,PARMA,CREMONA
2026-02,REG,S05014,S01919,2,2,0,0,0,0,1,1,0,1,0,0,0,0,12,0,12,6.0,6.0,7.6,7.8,0,PARMA,PIADENA
2026-02,REG,S05014,S04702,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,13,-13,-6.5,-6.5,-6.1,-6.05,0,PARMA,GENOVA BRIGNOLE
2026-02,REG,S05014,S05000,1,0,1,0,0,0,0,1,0,1,1,1,0,0,25,0,25,25.0,25.0,25.0,25.0,1,PARMA,PIACENZA
2026-02,REG,S05014,S05043,18,18,0,0,0,0,5,2,11,2,1,0,0,0,26,33,-7,-0.3888888888888889,-2.0,3.5000000000000036,8.04999999999999,0,PARMA,BOLOGNA CENTRALE
2026-02,REG,S05014,S05090,6,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,PARMA,SALSOMAGGIORE TERME
2026-02,REG,S05014,S06000,24,24,0,0,0,0,17,3,4,3,0,0,0,0,51,5,46,1.9166666666666667,2.0,4.699999999999999,5.0,0,PARMA,LA SPEZIA CENTRALE
2026-02,REG,S05014,S06013,1,0,1,0,0,0,0,1,0,1,1,1,1,0,42,0,42,42.0,42.0,42.0,42.0,1,PARMA,AULLA LUNIGIANA
2026-02,REG,S05014,S06161,6,6,0,0,0,0,2,2,2,2,0,0,0,0,18,4,14,2.3333333333333335,2.5,6.5,7.25,0,PARMA,BORGO VAL DI TARO
2026-02,REG,S05014,S06163,4,4,0,0,0,0,2,2,0,2,1,0,0,0,20,0,20,5.0,4.0,8.5,9.249999999999998,0,PARMA,PONTREMOLI
2026-02,REG,S05014,S06171,2,0,2,0,0,0,0,2,0,2,2,1,0,0,27,0,27,13.5,13.5,16.3,16.65,2,PARMA,VEZZANO LIGURE
2026-02,REG,S05023,S05194,17,17,0,0,0,0,6,0,11,0,0,0,0,0,9,15,-6,-0.35294117647058826,-1.0,1.4000000000000004,2.1999999999999993,0,REGGIO EMILIA,SASSUOLO RADICI
2026-02,REG,S05023,S05921,22,22,0,0,0,0,11,1,10,1,0,0,0,0,19,20,-1,-0.045454545454545456,0.0,2.0,2.9499999999999993,0,REGGIO EMILIA,CIANO D\'ENZA
2026-02,REG,S05023,S05960,9,9,0,0,0,0,6,1,2,1,0,0,0,0,16,2,14,1.5555555555555556,1.0,4.2,4.6,0,REGGIO EMILIA,GUASTALLA
2026-02,REG,S05032,S02336,30,29,0,1,0,0,13,6,11,6,3,2,1,0,132,28,104,3.466666666666667,1.5,8.400000000000006,21.34999999999995,0,MODENA,MANTOVA
2026-02,REG,S05032,S02349,28,27,0,1,0,0,7,0,21,0,0,0,0,0,10,39,-29,-1.0357142857142858,-2.0,1.6000000000000014,3.0,0,MODENA,CARPI
2026-02,REG,S05032,S05043,33,30,0,3,0,0,12,0,21,0,0,0,0,0,13,51,-38,-1.1515151515151516,-1.0,1.0,3.0,0,MODENA,BOLOGNA CENTRALE
2026-02,REG,S05032,S05180,39,38,0,1,0,0,35,1,3,1,0,0,0,0,56,5,51,1.3076923076923077,1.0,3.0,3.1000000000000014,0,MODENA,SASSUOLO TERMINAL
2026-02,REG,S05043,S01645,2,2,0,0,0,0,2,0,0,0,0,0,0,0,4,0,4,2.0,2.0,2.8,2.9,0,BOLOGNA CENTRALE,MILANO PORTA GARIBALDI
2026-02,REG,S05043,S01700,19,19,0,0,0,0,5,9,5,9,3,2,2,0,123,9,114,6.0,4.0,16.199999999999985,33.39999999999999,0,BOLOGNA CENTRALE,MILANO CENTRALE
2026-02,REG,S05043,S01807,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,5,-5,-2.5,-2.5,-2.1,-2.05,0,BOLOGNA CENTRALE,VOGHERA
2026-02,REG,S05043,S02001,9,9,0,0,0,0,0,3,6,3,1,1,0,0,31,38,-7,-0.7777777777777778,-5.0,8.200000000000003,14.599999999999994,0,BOLOGNA CENTRALE,BRENNERO
2026-02,REG,S05043,S02026,2,2,0,0,0,0,1,0,1,0,0,0,0,0,2,3,-1,-0.5,-0.5,1.5,1.7499999999999998,0,BOLOGNA CENTRALE,BOLZANO
2026-02,REG,S05043,S02336,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,4.0,4.0,4.0,4.0,0,BOLOGNA CENTRALE,MANTOVA
2026-02,REG,S05043,S02349,1,0,1,0,0,0,0,1,0,1,1,1,1,0,48,0,48,48.0,48.0,48.0,48.0,1,BOLOGNA CENTRALE,CARPI
2026-02,REG,S05043,S02430,12,12,0,0,0,0,7,2,3,2,0,0,0,0,19,7,12,1.0,1.0,4.700000000000001,5.0,0,BOLOGNA CENTRALE,VERONA PORTA NUOVA
2026-02,REG,S05043,S02593,32,32,0,0,0,0,20,2,10,2,0,0,0,0,50,19,31,0.96875,1.0,3.900000000000002,4.449999999999999,0,BOLOGNA CENTRALE,VENEZIA S.LUCIA
2026-02,REG,S05043,S05000,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,16,-16,-8.0,-8.0,-5.6,-5.300000000000001,0,BOLOGNA CENTRALE,PIACENZA
2026-02,REG,S05043,S05014,16,15,0,1,0,0,9,1,6,1,1,1,0,0,37,15,22,1.375,0.0,4.0,8.5,0,BOLOGNA CENTRALE,PARMA
2026-02,REG,S05043,S05032,34,32,0,2,0,0,9,2,23,2,0,0,0,0,24,51,-27,-0.7941176470588235,-1.0,3.0,3.6999999999999957,0,BOLOGNA CENTRALE,MODENA
2026-02,REG,S05043,S05053,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,0,BOLOGNA CENTRALE,CASTEL S.PIETRO TERME
2026-02,REG,S05043,S05054,26,26,0,0,0,0,11,4,11,4,0,0,0,0,42,12,30,1.1538461538461537,0.0,5.5,6.0,0,BOLOGNA CENTRALE,IMOLA
2026-02,REG,S05043,S05058,4,3,1,0,0,0,2,2,0,2,0,0,0,0,17,0,17,4.25,4.5,5.7,5.85,1,BOLOGNA CENTRALE,FAENZA
2026-02,REG,S05043,S05071,33,33,0,0,0,0,5,1,27,1,0,0,0,0,14,101,-87,-2.6363636363636362,-3.0,1.0,2.1999999999999957,0,BOLOGNA CENTRALE,RIMINI
2026-02,REG,S05043,S05110,8,8,0,0,0,0,4,0,4,0,0,0,0,0,7,9,-2,-0.25,0.0,2.3,2.6499999999999995,0,BOLOGNA CENTRALE,PORRETTA TERME
2026-02,REG,S05043,S05131,16,16,0,0,0,0,9,0,7,0,0,0,0,0,8,21,-13,-0.8125,0.5,1.0,1.0,0,BOLOGNA CENTRALE,PIANORO
2026-02,REG,S05043,S05134,10,10,0,0,0,0,9,1,0,1,0,0,0,0,25,0,25,2.5,2.0,4.1,4.549999999999999,0,BOLOGNA CENTRALE,S.BENEDETTO SAMBRO-CASTIGLIONE PEPOLI
2026-02,REG,S05043,S05308,35,35,0,0,0,0,6,1,28,1,0,0,0,0,13,114,-101,-2.8857142857142857,-3.0,0.6000000000000014,2.299999999999997,0,BOLOGNA CENTRALE,POGGIO RUSCO
2026-02,REG,S05043,S05706,4,4,0,0,0,0,1,0,3,0,0,0,0,0,1,19,-18,-4.5,-4.0,0.10000000000000053,0.5499999999999989,0,BOLOGNA CENTRALE,ROVIGO
2026-02,REG,S05043,S05712,23,23,0,0,0,0,4,2,17,2,0,0,0,0,21,70,-49,-2.130434782608696,-3.0,2.8000000000000007,4.799999999999997,0,BOLOGNA CENTRALE,FERRARA
2026-02,REG,S05043,S05722,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,3,-3,-1.5,-1.5,-1.1,-1.05,0,BOLOGNA CENTRALE,S.PIETRO IN CASALE
2026-02,REG,S05043,S05811,14,14,0,0,0,0,6,2,6,2,2,2,0,0,49,9,40,2.857142857142857,1.5,11.700000000000012,16.4,0,BOLOGNA CENTRALE,RAVENNA
2026-02,REG,S05043,S06416,17,17,0,0,0,0,8,2,7,2,0,0,0,0,27,12,15,0.8823529411764706,1.0,3.8000000000000007,5.799999999999997,0,BOLOGNA CENTRALE,PRATO CENTRALE
2026-02,REG,S05043,S06421,3,3,0,0,0,0,3,0,0,0,0,0,0,0,11,0,11,3.6666666666666665,4.0,4.0,4.0,0,BOLOGNA CENTRALE,FIRENZE SANTA MARIA NOVELLA
2026-02,REG,S05043,S06900,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,0,BOLOGNA CENTRALE,FIRENZE CAMPO MARTE
2026-02,REG,S05043,S07102,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,BOLOGNA CENTRALE,CATTOLICA S.GIOVANNI GABICCE
2026-02,REG,S05043,S07113,3,3,0,0,0,0,2,0,1,0,0,0,0,0,2,1,1,0.3333333333333333,0.0,1.6,1.7999999999999998,0,BOLOGNA CENTRALE,ANCONA
2026-02,REG,S05043,S07513,1,1,0,0,0,0,0,1,0,1,1,1,1,0,32,0,32,32.0,32.0,32.0,32.0,0,BOLOGNA CENTRALE,S.BENEDETTO DEL TRONTO
2026-02,REG,S05053,S05043,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,CASTEL S.PIETRO TERME,BOLOGNA CENTRALE
2026-02,REG,S05054,S05043,28,28,0,0,0,0,16,1,11,1,0,0,0,0,32,31,1,0.03571428571428571,0.0,3.0,3.6499999999999986,0,IMOLA,BOLOGNA CENTRALE
2026-02,REG,S05054,S05071,14,14,0,0,0,0,6,3,5,3,1,1,0,0,41,21,20,1.4285714285714286,1.0,7.100000000000003,11.849999999999996,0,IMOLA,RIMINI
2026-02,REG,S05054,S05712,6,6,0,0,0,0,1,0,5,0,0,0,0,0,1,12,-11,-1.8333333333333333,-1.0,0.0,0.5,0,IMOLA,FERRARA
2026-02,REG,S05054,S05722,2,2,0,0,0,0,2,0,0,0,0,0,0,0,5,0,5,2.5,2.5,2.9,2.95,0,IMOLA,S.PIETRO IN CASALE
2026-02,REG,S05056,S05811,4,4,0,0,0,0,2,0,2,0,0,0,0,0,2,3,-1,-0.25,0.0,1.0,1.0,0,CASTELBOLOGNESE-RIOLO TERME,RAVENNA
2026-02,REG,S05058,S05043,2,1,1,0,0,0,1,0,1,0,0,0,0,0,1,2,-1,-0.5,-0.5,0.7000000000000001,0.8499999999999999,1,FAENZA,BOLOGNA CENTRALE
2026-02,REG,S05058,S05811,10,9,0,1,0,0,3,2,5,2,0,0,0,0,14,10,4,0.4,-0.5,6.1,6.549999999999999,0,FAENZA,RAVENNA
2026-02,REG,S05058,S06421,6,6,0,0,0,0,3,2,1,2,0,0,0,0,20,2,18,3.0,2.5,7.0,8.0,0,FAENZA,FIRENZE SANTA MARIA NOVELLA
2026-02,REG,S05058,S06604,10,10,0,0,0,0,4,1,5,1,0,0,0,0,15,8,7,0.7,-0.5,4.1,4.549999999999999,0,FAENZA,BORGO S.LORENZO
2026-02,REG,S05071,S01645,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,5,-5,-2.5,-2.5,-2.1,-2.05,0,RIMINI,MILANO PORTA GARIBALDI
2026-02,REG,S05071,S01700,2,2,0,0,0,0,0,1,1,1,0,0,0,0,5,1,4,2.0,2.0,4.4,4.699999999999999,0,RIMINI,MILANO CENTRALE
2026-02,REG,S05071,S05000,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,23,-23,-5.75,-6.5,-2.1999999999999993,-1.6000000000000014,0,RIMINI,PIACENZA
2026-02,REG,S05071,S05014,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-1,-0.5,-0.5,-0.09999999999999998,-0.050000000000000044,0,RIMINI,PARMA
2026-02,REG,S05071,S05043,32,32,0,0,0,0,17,0,15,0,0,0,0,0,19,32,-13,-0.40625,0.0,1.0,2.8999999999999986,0,RIMINI,BOLOGNA CENTRALE
2026-02,REG,S05071,S05054,12,12,0,0,0,0,7,3,2,3,0,0,0,0,35,6,29,2.4166666666666665,2.0,7.0,7.449999999999999,0,RIMINI,IMOLA
2026-02,REG,S05071,S05712,1,1,0,0,0,0,0,1,0,1,1,0,0,0,12,0,12,12.0,12.0,12.0,12.0,0,RIMINI,FERRARA
2026-02,REG,S05071,S05722,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,6,-6,-3.0,-3.0,-3.0,-3.0,0,RIMINI,S.PIETRO IN CASALE
2026-02,REG,S05071,S05811,7,7,0,0,0,0,3,1,3,1,0,0,0,0,11,4,7,1.0,1.0,4.4,4.699999999999999,0,RIMINI,RAVENNA
2026-02,REG,S05071,S05903,1,0,1,0,0,0,0,1,0,1,1,1,0,0,17,0,17,17.0,17.0,17.0,17.0,1,RIMINI,RUSSI
2026-02,REG,S05071,S07113,12,12,0,0,0,0,7,0,5,0,0,0,0,0,11,9,2,0.16666666666666666,0.5,2.0,2.8999999999999986,0,RIMINI,ANCONA
2026-02,REG,S05071,S07513,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10,-10,-10.0,-10.0,-10.0,-10.0,0,RIMINI,S.BENEDETTO DEL TRONTO
2026-02,REG,S05090,S05009,38,38,0,0,0,0,22,0,16,0,0,0,0,0,15,21,-6,-0.15789473684210525,0.0,1.0,1.1499999999999986,0,SALSOMAGGIORE TERME,FIDENZA
2026-02,REG,S05090,S05014,5,5,0,0,0,0,5,0,0,0,0,0,0,0,9,0,9,1.8,1.0,3.6,3.8,0,SALSOMAGGIORE TERME,PARMA
2026-02,REG,S05105,S05131,17,17,0,0,0,0,2,0,15,0,0,0,0,0,0,20,-20,-1.1764705882352942,-1.0,-0.5999999999999996,0.0,0,MARZABOTTO,PIANORO
2026-02,REG,S05110,S05043,2,2,0,0,0,0,2,0,0,0,0,0,0,0,3,0,3,1.5,1.5,1.9,1.95,0,PORRETTA TERME,BOLOGNA CENTRALE
2026-02,REG,S05110,S05131,42,42,0,0,0,0,14,3,25,3,0,0,0,0,25,30,-5,-0.11904761904761904,-1.0,1.0,4.799999999999983,0,PORRETTA TERME,PIANORO
2026-02,REG,S05110,S06414,12,12,0,0,0,0,1,2,9,2,1,0,0,0,18,21,-3,-0.25,-1.5,4.500000000000002,8.599999999999994,0,PORRETTA TERME,PISTOIA
2026-02,REG,S05131,S05043,23,23,0,0,0,0,5,0,18,0,0,0,0,0,9,67,-58,-2.5217391304347827,-3.0,1.8000000000000007,2.0,0,PIANORO,BOLOGNA CENTRALE
2026-02,REG,S05131,S05105,18,18,0,0,0,0,16,0,2,0,0,0,0,0,30,4,26,1.4444444444444444,1.0,3.3000000000000007,4.0,0,PIANORO,MARZABOTTO
2026-02,REG,S05131,S05110,35,35,0,0,0,0,17,1,17,1,0,0,0,0,35,33,2,0.05714285714285714,0.0,3.0,4.0,0,PIANORO,PORRETTA TERME
2026-02,REG,S05134,S05043,10,10,0,0,0,0,0,0,10,0,0,0,0,0,0,34,-34,-3.4,-3.5,-1.9000000000000004,-1.450000000000001,0,S.BENEDETTO SAMBRO-CASTIGLIONE PEPOLI,BOLOGNA CENTRALE
