mese,categoria,cod_stazione,corse_osservate,effettuate,cancellate,soppresse,parzialmente_cancellate,info_mancante,in_orario,in_ritardo,in_anticipo,oltre_5,oltre_10,oltre_15,oltre_30,oltre_60,minuti_ritardo_tot,minuti_anticipo_tot,minuti_netti_tot,ritardo_medio,ritardo_mediano,p90,p95,cancellate_tot,ruolo,nome_stazione
2026-02,REG,S01138,1,0,1,0,0,0,0,1,0,1,1,1,0,0,20,0,20,20.0,20.0,20.0,20.0,1,arrivo,FERNO - LONATE POZZOLO
2026-02,REG,S01146,113,113,0,0,0,0,91,8,14,8,2,1,0,0,162,14,148,1.3097345132743363,0.0,4.0,5.0,0,arrivo,MALPENSA AEROPORTO TERMINAL 2
2026-02,REG,S01146,113,113,0,0,0,0,52,8,53,8,2,1,0,0,117,66,51,0.45132743362831856,0.0,3.0,5.3999999999999915,0,partenza,MALPENSA AEROPORTO TERMINAL 2
2026-02,REG,S01200,34,34,0,0,0,0,19,10,5,10,7,1,0,0,144,6,138,4.0588235294117645,3.0,10.7,12.349999999999998,0,arrivo,PORTO CERESIO
2026-02,REG,S01200,34,34,0,0,0,0,21,10,3,10,1,0,0,0,124,5,119,3.5,3.0,8.399999999999999,9.0,0,partenza,PORTO CERESIO
2026-02,REG,S01205,120,117,3,0,0,0,68,26,26,26,6,3,1,0,348,33,315,2.625,1.0,7.0,9.049999999999997,3,arrivo,VARESE
2026-02,REG,S01205,118,116,1,1,0,0,30,8,80,8,3,2,1,0,135,209,-74,-0.6271186440677966,-2.0,3.0,6.0,1,partenza,VARESE
2026-02,REG,S01301,110,108,0,2,0,0,38,5,67,5,2,1,0,0,104,144,-40,-0.36363636363636365,-1.0,2.1000000000000085,3.0,0,arrivo,CHIASSO
2026-02,REG,S01301,71,69,0,2,0,0,40,14,17,14,3,1,0,0,196,26,170,2.3943661971830985,2.0,6.0,8.0,0,partenza,CHIASSO
2026-02,REG,S01307,161,157,2,2,0,0,82,23,56,23,7,3,1,0,350,84,266,1.6521739130434783,1.0,5.0,7.0,2,arrivo,COMO S.GIOVANNI
2026-02,REG,S01307,157,153,2,2,0,0,77,10,70,10,3,3,2,0,269,125,144,0.9171974522292994,0.0,4.0,6.0,2,partenza,COMO S.GIOVANNI
2026-02,REG,S01308,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,0,arrivo,COMO CAMERLATA
2026-02,REG,S01308,40,40,0,0,0,0,16,0,24,0,0,0,0,0,19,55,-36,-0.9,-1.5,2.0,2.0,0,partenza,COMO CAMERLATA
2026-02,REG,S01310,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,-7,-7.0,-7.0,-7.0,-7.0,0,partenza,PM ALBATE
2026-02,REG,S01315,1,0,1,0,0,0,0,1,0,1,1,0,0,0,10,0,10,10.0,10.0,10.0,10.0,1,partenza,CARIMATE
2026-02,REG,S01316,79,79,0,0,0,0,26,3,50,3,0,0,0,0,47,146,-99,-1.2531645569620253,-2.0,3.0,4.0,0,arrivo,CAMNAGO-LENTATE
2026-02,REG,S01316,75,75,0,0,0,0,41,30,4,30,9,1,0,0,316,10,306,4.08,3.0,10.0,12.0,0,partenza,CAMNAGO-LENTATE
2026-02,REG,S01318,5,2,3,0,0,0,3,1,1,1,1,1,0,0,25,2,23,4.6,1.0,13.200000000000001,16.599999999999998,3,arrivo,SEREGNO
2026-02,REG,S01318,1,0,1,0,0,0,0,1,0,1,0,0,0,0,5,0,5,5.0,5.0,5.0,5.0,1,partenza,SEREGNO
2026-02,REG,S01322,5,4,1,0,0,0,4,0,1,0,0,0,0,0,8,2,6,1.2,2.0,2.6,2.8,1,arrivo,MONZA
2026-02,REG,S01322,4,4,0,0,0,0,4,0,0,0,0,0,0,0,8,0,8,2.0,1.5,3.4000000000000004,3.6999999999999993,0,partenza,MONZA
2026-02,REG,S01325,1,0,1,0,0,0,0,1,0,1,0,0,0,0,5,0,5,5.0,5.0,5.0,5.0,1,arrivo,SESTO S.GIOVANNI
2026-02,REG,S01325,1,0,1,0,0,0,0,1,0,1,0,0,0,0,5,0,5,5.0,5.0,5.0,5.0,1,partenza,SESTO S.GIOVANNI
2026-02,REG,S01326,95,93,2,0,0,0,51,32,12,32,5,2,0,0,349,24,325,3.4210526315789473,2.0,9.0,10.199999999999989,2,arrivo,MILANO GRECO PIRELLI
2026-02,REG,S01326,92,90,2,0,0,0,37,24,31,24,7,1,1,0,283,76,207,2.25,1.0,8.0,10.450000000000003,2,partenza,MILANO GRECO PIRELLI
2026-02,REG,S01400,38,38,0,0,0,0,32,3,3,3,0,0,0,0,72,3,69,1.8157894736842106,1.0,4.0,6.0,0,arrivo,CHIAVENNA
2026-02,REG,S01400,38,38,0,0,0,0,35,2,1,2,0,0,0,0,86,1,85,2.236842105263158,2.0,4.0,4.149999999999999,0,partenza,CHIAVENNA
2026-02,REG,S01420,38,38,0,0,0,0,35,2,1,2,0,0,0,0,86,1,85,2.236842105263158,2.0,4.0,4.149999999999999,0,arrivo,COLICO
2026-02,REG,S01420,38,38,0,0,0,0,32,3,3,3,0,0,0,0,72,3,69,1.8157894736842106,1.0,4.0,6.0,0,partenza,COLICO
2026-02,REG,S01430,9,7,2,0,0,0,1,3,5,3,0,0,0,0,23,28,-5,-0.5555555555555556,-3.0,7.2,7.6,2,arrivo,SONDRIO
2026-02,REG,S01430,10,8,2,0,0,0,8,0,2,0,0,0,0,0,14,5,9,0.9,1.0,3.0999999999999996,3.549999999999999,2,partenza,SONDRIO
2026-02,REG,S01434,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,1,partenza,PONTE IN VALTELLINA
2026-02,REG,S01437,1,0,1,0,0,0,0,1,0,1,1,1,0,0,20,0,20,20.0,20.0,20.0,20.0,1,arrivo,TRESENDA-APRICA-TEGLIO
2026-02,REG,S01437,1,0,1,0,0,0,0,1,0,1,1,1,0,0,26,0,26,26.0,26.0,26.0,26.0,1,partenza,TRESENDA-APRICA-TEGLIO
2026-02,REG,S01440,68,68,0,0,0,0,42,20,6,20,8,3,0,0,285,6,279,4.102941176470588,2.0,10.300000000000004,12.0,0,arrivo,TIRANO
2026-02,REG,S01440,70,69,0,1,0,0,47,10,13,10,3,2,1,1,217,25,192,2.742857142857143,1.5,5.0,6.549999999999997,0,partenza,TIRANO
2026-02,REG,S01458,16,16,0,0,0,0,12,0,4,0,0,0,0,0,24,5,19,1.1875,1.0,3.5,4.0,0,arrivo,MOLTENO
2026-02,REG,S01458,19,19,0,0,0,0,13,5,1,5,0,0,0,0,52,2,50,2.6315789473684212,2.0,5.0,5.199999999999996,0,partenza,MOLTENO
2026-02,REG,S01488,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,0,arrivo,BESANA
2026-02,REG,S01488,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,-4,-4.0,-4.0,-4.0,-4.0,0,partenza,BESANA
2026-02,REG,S01511,2,0,2,0,0,0,0,2,0,2,2,2,1,0,57,0,57,28.5,28.5,31.3,31.65,2,arrivo,CARNATE USMATE
2026-02,REG,S01511,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,1,partenza,CARNATE USMATE
2026-02,REG,S01520,156,154,0,2,0,0,55,12,89,12,2,1,0,0,186,179,7,0.04487179487179487,-1.0,4.0,5.25,0,arrivo,LECCO
2026-02,REG,S01520,151,148,1,2,0,0,102,15,34,15,2,1,1,0,312,48,264,1.7483443708609272,1.0,4.0,5.0,1,partenza,LECCO
2026-02,REG,S01524,4,0,4,0,0,0,0,4,0,4,4,4,0,0,97,0,97,24.25,24.0,25.4,25.7,4,arrivo,CALOLZIOCORTE OLGINATE
2026-02,REG,S01524,4,0,4,0,0,0,1,3,0,3,3,1,0,0,48,0,48,12.0,11.5,20.0,21.499999999999996,4,partenza,CALOLZIOCORTE OLGINATE
2026-02,REG,S01528,73,73,0,0,0,0,42,18,13,18,7,5,2,0,328,21,307,4.205479452054795,2.0,9.0,18.799999999999983,0,arrivo,PONTE S.PIETRO
2026-02,REG,S01528,74,74,0,0,0,0,41,8,25,8,3,1,1,0,154,44,110,1.4864864864864864,1.0,4.700000000000003,7.049999999999983,0,partenza,PONTE S.PIETRO
2026-02,REG,S01529,120,120,0,0,0,0,44,17,59,17,4,0,0,0,217,124,93,0.775,0.0,5.1000000000000085,9.0,0,arrivo,BERGAMO
2026-02,REG,S01529,119,119,0,0,0,0,58,15,46,15,5,1,0,0,239,155,84,0.7058823529411765,0.0,5.200000000000003,7.099999999999994,0,partenza,BERGAMO
2026-02,REG,S01600,1,0,1,0,0,0,0,1,0,1,1,1,0,0,20,0,20,20.0,20.0,20.0,20.0,1,arrivo,VERDELLO DALMINE
2026-02,REG,S01600,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,1,partenza,VERDELLO DALMINE
2026-02,REG,S01630,4,2,2,0,0,0,0,3,1,3,2,2,2,0,67,2,65,16.25,18.0,31.0,31.0,2,arrivo,MILANO S.CRISTOFORO
2026-02,REG,S01640,7,6,1,0,0,0,3,4,0,4,1,0,0,0,36,0,36,5.142857142857143,5.0,9.4,9.7,1,arrivo,MILANO CERTOSA
2026-02,REG,S01640,8,6,2,0,0,0,2,2,4,2,1,1,0,0,31,7,24,3.0,-0.5,11.499999999999996,16.749999999999993,2,partenza,MILANO CERTOSA
2026-02,REG,S01642,110,102,4,4,0,0,37,34,39,34,12,2,0,0,358,77,281,2.5545454545454547,1.0,10.0,11.0,4,arrivo,MILANO BOVISA POLITECNICO
2026-02,REG,S01642,118,110,4,4,0,0,54,30,34,30,6,1,1,0,335,43,292,2.4745762711864407,1.0,7.0,9.149999999999991,4,partenza,MILANO BOVISA POLITECNICO
2026-02,REG,S01645,419,408,9,2,0,0,227,87,105,87,29,16,5,0,1361,223,1138,2.7159904534606207,2.0,7.0,11.099999999999966,9,arrivo,MILANO PORTA GARIBALDI
2026-02,REG,S01645,412,401,9,2,0,0,165,81,166,81,35,20,5,0,1291,413,878,2.1310679611650487,1.0,9.0,14.0,9,partenza,MILANO PORTA GARIBALDI
2026-02,REG,S01700,392,382,7,3,0,0,210,91,91,91,24,16,6,2,1422,171,1251,3.191326530612245,2.0,7.0,12.0,7,arrivo,MILANO CENTRALE
2026-02,REG,S01700,390,385,4,1,0,0,185,89,116,89,32,12,1,0,1216,306,910,2.3333333333333335,1.0,9.0,12.0,4,partenza,MILANO CENTRALE
2026-02,REG,S01701,2,0,2,0,0,0,1,1,0,1,1,0,0,0,12,0,12,6.0,6.0,9.2,9.6,2,arrivo,MILANO LAMBRATE
2026-02,REG,S01701,3,2,1,0,0,0,2,1,0,1,1,0,0,0,16,0,16,5.333333333333333,3.0,9.4,10.2,1,partenza,MILANO LAMBRATE
2026-02,REG,S01703,56,55,1,0,0,0,25,11,20,11,2,1,0,0,124,25,99,1.7678571428571428,0.5,5.5,7.25,1,arrivo,PIOLTELLO LIMITO
2026-02,REG,S01703,58,57,1,0,0,0,34,13,11,13,2,1,0,0,149,13,136,2.3448275862068964,2.0,6.0,7.0,1,partenza,PIOLTELLO LIMITO
2026-02,REG,S01708,154,152,1,1,0,0,46,12,96,12,3,2,1,0,204,306,-102,-0.6623376623376623,-2.0,3.700000000000017,6.0,1,arrivo,TREVIGLIO
2026-02,REG,S01708,151,150,1,0,0,0,58,31,62,31,11,6,2,0,465,111,354,2.3443708609271523,1.0,8.0,12.0,1,partenza,TREVIGLIO
2026-02,REG,S01717,188,187,1,0,0,0,100,61,27,61,16,8,2,0,803,45,758,4.031914893617022,3.0,8.300000000000011,13.650000000000006,1,arrivo,BRESCIA
2026-02,REG,S01717,202,202,0,0,0,0,123,42,37,42,8,5,1,0,603,65,538,2.6633663366336635,2.0,7.0,9.0,0,partenza,BRESCIA
2026-02,REG,S01747,35,35,0,0,0,0,27,7,1,7,2,0,0,0,117,1,116,3.3142857142857145,3.0,6.600000000000001,8.599999999999994,0,arrivo,LAVENO MOMBELLO LAGO
2026-02,REG,S01747,38,37,1,0,0,0,28,4,6,4,1,0,0,0,61,6,55,1.4473684210526316,0.0,4.300000000000004,6.149999999999999,1,partenza,LAVENO MOMBELLO LAGO
2026-02,REG,S01763,1,0,1,0,0,0,0,1,0,1,1,1,0,0,16,0,16,16.0,16.0,16.0,16.0,1,arrivo,COMO CAMERLATA (FNM)
2026-02,REG,S01765,56,56,0,0,0,0,44,12,0,12,1,0,0,0,141,0,141,2.517857142857143,2.0,5.0,6.0,0,arrivo,COMO LAGO
2026-02,REG,S01765,59,59,0,0,0,0,41,11,7,11,0,0,0,0,120,7,113,1.9152542372881356,1.0,7.0,7.099999999999994,0,partenza,COMO LAGO
2026-02,REG,S01805,2,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,1.0,1.0,1.8,1.9,0,arrivo,BRESSANA BOTTARONE
2026-02,REG,S01805,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,4,-4,-2.0,-2.0,-2.0,-2.0,0,partenza,BRESSANA BOTTARONE
2026-02,REG,S01807,32,32,0,0,0,0,14,4,14,4,1,0,0,0,62,44,18,0.5625,0.0,4.900000000000002,8.45,0,arrivo,VOGHERA
2026-02,REG,S01807,34,34,0,0,0,0,15,4,15,4,0,0,0,0,47,54,-7,-0.20588235294117646,0.0,4.399999999999999,8.0,0,partenza,VOGHERA
2026-02,REG,S01810,3,2,1,0,0,0,1,2,0,2,1,1,1,0,48,0,48,16.0,5.0,33.0,36.5,1,arrivo,TORTONA
2026-02,REG,S01810,3,2,1,0,0,0,1,2,0,2,1,0,0,0,17,0,17,5.666666666666667,7.0,9.4,9.7,1,partenza,TORTONA
2026-02,REG,S01820,157,153,2,2,0,0,71,33,53,33,7,2,0,0,372,103,269,1.713375796178344,1.0,6.0,9.0,2,arrivo,MILANO ROGOREDO
2026-02,REG,S01820,157,153,1,3,0,0,73,34,50,34,11,6,2,0,463,84,379,2.4140127388535033,1.0,7.400000000000006,11.199999999999989,1,partenza,MILANO ROGOREDO
2026-02,REG,S01822,30,28,0,2,0,0,6,6,18,6,0,0,0,0,43,23,20,0.6666666666666666,-1.0,6.0,6.549999999999997,0,arrivo,MELEGNANO
2026-02,REG,S01822,27,25,0,2,0,0,4,13,10,13,2,1,0,0,100,21,79,2.925925925925926,4.0,7.0,11.199999999999996,0,partenza,MELEGNANO
2026-02,REG,S01824,1,0,1,0,0,0,0,1,0,1,1,1,0,0,19,0,19,19.0,19.0,19.0,19.0,1,arrivo,TAVAZZANO
2026-02,REG,S01824,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,-4,-4.0,-4.0,-4.0,-4.0,1,partenza,TAVAZZANO
2026-02,REG,S01825,85,84,1,0,0,0,46,6,33,6,1,0,0,0,103,41,62,0.7294117647058823,0.0,4.0,5.0,1,arrivo,LODI
2026-02,REG,S01825,77,76,1,0,0,0,47,13,17,13,4,2,0,0,170,32,138,1.7922077922077921,1.0,7.0,9.200000000000003,1,partenza,LODI
2026-02,REG,S01827,3,2,1,0,0,0,1,2,0,2,1,1,0,0,33,0,33,11.0,6.0,21.200000000000003,23.099999999999998,1,arrivo,CASALPUSTERLENGO
2026-02,REG,S01827,4,3,1,0,0,0,3,1,0,1,1,0,0,0,17,0,17,4.25,1.5,9.700000000000003,11.349999999999996,1,partenza,CASALPUSTERLENGO
2026-02,REG,S01828,25,25,0,0,0,0,7,8,10,8,3,3,0,0,106,19,87,3.48,2.0,12.20000000000001,15.0,0,arrivo,CODOGNO
2026-02,REG,S01828,25,25,0,0,0,0,11,1,13,1,1,0,0,0,40,40,0,0.0,-1.0,3.6000000000000014,4.0,0,partenza,CODOGNO
2026-02,REG,S01852,1,0,1,0,0,0,0,1,0,1,1,1,0,0,24,0,24,24.0,24.0,24.0,24.0,1,arrivo,COLORNO
2026-02,REG,S01852,1,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,4,4.0,4.0,4.0,4.0,1,partenza,COLORNO
2026-02,REG,S01860,165,160,3,2,0,0,77,63,25,63,24,10,1,0,821,54,767,4.648484848484848,3.0,12.0,18.999999999999915,3,arrivo,PAVIA
2026-02,REG,S01860,166,159,3,4,0,0,75,39,52,39,15,4,0,0,502,109,393,2.3674698795180724,1.0,9.0,11.0,3,partenza,PAVIA
2026-02,REG,S01864,2,2,0,0,0,0,2,0,0,0,0,0,0,0,6,0,6,3.0,3.0,3.8,3.9,0,arrivo,BELGIOIOSO
2026-02,REG,S01865,2,2,0,0,0,0,2,0,0,0,0,0,0,0,7,0,7,3.5,3.5,3.9,3.95,0,partenza,CORTEOLONA
2026-02,REG,S01915,109,108,1,0,0,0,66,8,35,8,2,2,1,0,231,82,149,1.3669724770642202,1.0,4.0,5.0,1,arrivo,CREMONA
2026-02,REG,S01915,104,103,0,1,0,0,64,22,18,22,3,1,0,0,298,30,268,2.576923076923077,2.0,6.0,7.0,0,partenza,CREMONA
2026-02,REG,S01919,18,18,0,0,0,0,9,8,1,8,3,1,0,0,109,2,107,5.944444444444445,4.0,10.600000000000001,14.399999999999977,0,arrivo,PIADENA
2026-02,REG,S01919,20,19,1,0,0,0,10,8,2,8,3,3,1,0,135,4,131,6.55,3.5,15.900000000000013,24.70000000000001,1,partenza,PIADENA
2026-02,REG,S01920,11,11,0,0,0,0,3,6,2,6,2,2,0,0,77,2,75,6.818181818181818,6.0,17.0,19.0,0,arrivo,BOZZOLO
2026-02,REG,S01920,14,13,1,0,0,0,5,5,4,5,3,1,1,1,123,10,113,8.071428571428571,3.0,11.700000000000001,32.29999999999998,1,partenza,BOZZOLO
2026-02,REG,S01925,26,25,0,1,0,0,15,10,1,10,6,3,1,0,159,1,158,6.076923076923077,3.5,14.5,18.0,0,arrivo,SEVESO
2026-02,REG,S01925,27,27,0,0,0,0,10,16,1,16,4,1,0,0,154,1,153,5.666666666666667,5.0,11.800000000000004,13.0,0,partenza,SEVESO
2026-02,REG,S01933,201,198,0,3,0,0,148,45,8,45,9,3,1,0,555,8,547,2.7213930348258706,2.0,6.0,9.0,0,arrivo,SARONNO
2026-02,REG,S01933,204,199,4,1,0,0,139,31,34,31,8,3,2,0,485,52,433,2.122549019607843,1.0,5.0,8.849999999999994,4,partenza,SARONNO
2026-02,REG,S01945,13,13,0,0,0,0,7,2,4,2,0,0,0,0,31,5,26,2.0,2.0,5.600000000000001,7.199999999999996,0,arrivo,STRADELLA
2026-02,REG,S01945,14,14,0,0,0,0,4,10,0,10,4,3,0,0,110,0,110,7.857142857142857,6.5,16.0,16.7,0,partenza,STRADELLA
2026-02,REG,S01963,7,7,0,0,0,0,4,0,3,0,0,0,0,0,4,5,-1,-0.14285714285714285,0.0,1.4000000000000004,1.6999999999999993,0,arrivo,BUSSETO
2026-02,REG,S01963,7,7,0,0,0,0,6,0,1,0,0,0,0,0,14,1,13,1.8571428571428572,2.0,3.0,3.0,0,partenza,BUSSETO
2026-02,REG,S02001,46,46,0,0,0,0,10,4,32,4,2,2,1,0,93,113,-20,-0.43478260869565216,-2.0,3.0,5.0,0,arrivo,BRENNERO
2026-02,REG,S02001,46,46,0,0,0,0,13,17,16,17,7,2,1,0,238,46,192,4.173913043478261,2.5,11.0,12.75,0,partenza,BRENNERO
2026-02,REG,S02011,18,18,0,0,0,0,9,2,7,2,1,1,0,0,41,16,25,1.3888888888888888,0.0,4.900000000000002,8.499999999999986,0,arrivo,FORTEZZA
2026-02,REG,S02011,13,13,0,0,0,0,6,3,4,3,3,2,0,0,67,14,53,4.076923076923077,1.0,18.800000000000008,24.19999999999999,0,partenza,FORTEZZA
2026-02,REG,S02026,78,78,0,0,0,0,29,12,37,12,5,3,2,0,231,140,91,1.1666666666666667,0.0,7.299999999999997,11.149999999999991,0,arrivo,BOLZANO
2026-02,REG,S02026,78,77,1,0,0,0,26,12,40,12,5,4,3,0,251,178,73,0.9358974358974359,-1.0,7.0,12.899999999999949,1,partenza,BOLZANO
2026-02,REG,S02038,46,45,0,1,0,0,18,7,21,7,3,2,1,0,120,47,73,1.5869565217391304,0.5,6.5,11.25,0,arrivo,TRENTO
2026-02,REG,S02038,49,48,0,1,0,0,28,7,14,7,4,2,1,0,152,40,112,2.2857142857142856,1.0,5.400000000000006,11.599999999999994,0,partenza,TRENTO
2026-02,REG,S02044,6,5,0,1,0,0,3,0,3,0,0,0,0,0,4,8,-4,-0.6666666666666666,-0.5,2.0,2.5,0,arrivo,ROVERETO
2026-02,REG,S02044,5,4,0,1,0,0,1,0,4,0,0,0,0,0,0,10,-10,-2.0,-2.0,-0.3999999999999999,-0.20000000000000018,0,partenza,ROVERETO
2026-02,REG,S02049,11,11,0,0,0,0,3,0,8,0,0,0,0,0,3,25,-22,-2.0,-2.0,1.0,1.5,0,arrivo,ALA
2026-02,REG,S02049,11,11,0,0,0,0,2,1,8,1,0,0,0,0,9,29,-20,-1.8181818181818181,-3.0,2.0,4.0,0,partenza,ALA
2026-02,REG,S02114,8,8,0,0,0,0,6,2,0,2,2,2,0,0,57,0,57,7.125,1.0,23.4,26.199999999999996,0,arrivo,S.CANDIDO
2026-02,REG,S02114,13,13,0,0,0,0,5,2,6,2,1,1,0,0,32,15,17,1.3076923076923077,0.0,6.400000000000002,10.999999999999986,0,partenza,S.CANDIDO
2026-02,REG,S02140,28,28,0,0,0,0,3,0,25,0,0,0,0,0,8,92,-84,-3.0,-3.0,-0.09999999999999787,2.0,0,arrivo,SCHIO
2026-02,REG,S02140,31,31,0,0,0,0,12,0,19,0,0,0,0,0,17,34,-17,-0.5483870967741935,-1.0,2.0,3.5,0,partenza,SCHIO
2026-02,REG,S02216,43,43,0,0,0,0,14,17,12,17,6,0,0,0,179,19,160,3.7209302325581395,3.0,10.800000000000004,11.0,0,arrivo,MERANO
2026-02,REG,S02216,43,43,0,0,0,0,16,5,22,5,1,1,1,0,109,42,67,1.558139534883721,-1.0,5.6000000000000085,7.899999999999999,0,partenza,MERANO
2026-02,REG,S02314,4,4,0,0,0,0,3,0,1,0,0,0,0,0,6,1,5,1.25,1.0,3.4000000000000004,3.6999999999999993,0,arrivo,BORGO VALSUGANA EST
2026-02,REG,S02314,4,4,0,0,0,0,2,2,0,2,0,0,0,0,15,0,15,3.75,3.5,6.7,6.85,0,partenza,BORGO VALSUGANA EST
2026-02,REG,S02336,72,71,0,1,0,0,41,11,20,11,5,3,2,0,267,38,229,3.1805555555555554,2.0,5.899999999999999,11.450000000000003,0,arrivo,MANTOVA
2026-02,REG,S02336,71,70,0,1,0,0,29,7,35,7,2,1,0,0,117,98,19,0.2676056338028169,0.0,4.0,6.5,0,partenza,MANTOVA
2026-02,REG,S02340,12,12,0,0,0,0,4,1,7,1,1,0,0,0,20,14,6,0.5,-1.0,3.0,7.499999999999993,0,arrivo,SUZZARA
2026-02,REG,S02340,12,12,0,0,0,0,6,1,5,1,1,1,0,0,32,10,22,1.8333333333333333,1.5,3.0,10.199999999999989,0,partenza,SUZZARA
2026-02,REG,S02349,29,27,1,1,0,0,7,1,21,1,1,1,1,0,58,39,19,0.6551724137931034,-2.0,3.0,3.0,1,arrivo,CARPI
2026-02,REG,S02349,29,27,1,1,0,0,6,1,22,1,1,1,0,0,30,76,-46,-1.5862068965517242,-3.0,1.1999999999999993,2.599999999999998,1,partenza,CARPI
2026-02,REG,S02366,10,10,0,0,0,0,6,0,4,0,0,0,0,0,9,12,-3,-0.3,0.5,2.0999999999999996,2.549999999999999,0,arrivo,LEGNAGO
2026-02,REG,S02366,8,8,0,0,0,0,3,1,4,1,0,0,0,0,13,12,1,0.125,0.0,3.799999999999999,5.899999999999997,0,partenza,LEGNAGO
2026-02,REG,S02430,192,189,3,0,0,0,76,27,89,27,8,4,2,0,460,418,42,0.21875,0.0,5.0,8.0,3,arrivo,VERONA PORTA NUOVA
2026-02,REG,S02430,189,187,2,0,0,0,81,37,71,37,14,8,1,0,565,228,337,1.783068783068783,2.0,6.0,11.0,2,partenza,VERONA PORTA NUOVA
2026-02,REG,S02446,70,70,0,0,0,0,23,6,41,6,3,1,0,0,108,88,20,0.2857142857142857,-1.0,4.0,7.099999999999994,0,arrivo,VICENZA
2026-02,REG,S02446,68,68,0,0,0,0,18,4,46,4,2,0,0,0,66,124,-58,-0.8529411764705882,-1.0,3.0,5.299999999999997,0,partenza,VICENZA
2026-02,REG,S02520,99,99,0,0,0,0,59,15,25,15,1,1,0,0,207,70,137,1.3838383838383839,1.0,5.0,6.0,0,arrivo,BASSANO DEL GRAPPA
2026-02,REG,S02520,99,99,0,0,0,0,51,12,36,12,4,1,0,0,206,62,144,1.4545454545454546,1.0,5.200000000000003,9.0,0,partenza,BASSANO DEL GRAPPA
2026-02,REG,S02537,3,3,0,0,0,0,2,0,1,0,0,0,0,0,4,1,3,1.0,1.0,2.6,2.8,0,arrivo,CASTELFRANCO VENETO
2026-02,REG,S02537,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,0,partenza,CASTELFRANCO VENETO
2026-02,REG,S02550,33,32,0,1,0,0,7,1,25,1,0,0,0,0,8,52,-44,-1.3333333333333333,-2.0,0.8000000000000007,1.0,0,arrivo,CALALZO PIEVE CADORE CORTINA
2026-02,REG,S02550,36,35,0,1,0,0,17,2,17,2,1,1,1,1,131,18,113,3.138888888888889,0.0,3.5,4.5,0,partenza,CALALZO PIEVE CADORE CORTINA
2026-02,REG,S02558,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,1,arrivo,PONTE NELLE ALPI POLPET
2026-02,REG,S02559,112,111,0,1,0,0,59,13,40,13,2,1,1,1,298,67,231,2.0625,1.0,5.0,6.0,0,arrivo,BELLUNO
2026-02,REG,S02559,114,112,1,1,0,0,38,7,69,7,1,1,0,0,101,153,-52,-0.45614035087719296,-1.0,3.0,5.0,1,partenza,BELLUNO
2026-02,REG,S02570,38,38,0,0,0,0,29,3,6,3,0,0,0,0,65,7,58,1.5263157894736843,2.0,3.0,5.0,0,arrivo,MONTEBELLUNA
2026-02,REG,S02570,43,43,0,0,0,0,24,2,17,2,0,0,0,0,42,22,20,0.46511627906976744,0.0,3.8000000000000043,4.0,0,partenza,MONTEBELLUNA
2026-02,REG,S02581,89,89,0,0,0,0,27,8,54,8,1,1,1,0,112,127,-15,-0.16853932584269662,-1.0,4.0,6.599999999999994,0,arrivo,PADOVA
2026-02,REG,S02581,85,85,0,0,0,0,32,5,48,5,0,0,0,0,80,101,-21,-0.24705882352941178,-1.0,3.0,4.799999999999997,0,partenza,PADOVA
2026-02,REG,S02589,14,13,1,0,0,0,4,1,9,1,1,0,0,0,19,24,-5,-0.35714285714285715,-2.0,3.0,5.4499999999999975,1,arrivo,VENEZIA MESTRE
2026-02,REG,S02589,20,19,1,0,0,0,8,2,10,2,1,0,0,0,28,27,1,0.05,-0.5,3.200000000000003,5.300000000000004,1,partenza,VENEZIA MESTRE
2026-02,REG,S02593,381,381,0,0,0,0,211,56,114,56,18,13,2,0,963,221,742,1.94750656167979,1.0,6.0,9.0,0,arrivo,VENEZIA S.LUCIA
2026-02,REG,S02593,373,373,0,0,0,0,171,70,132,70,19,11,2,0,1043,489,554,1.4852546916890081,1.0,6.0,9.399999999999977,0,partenza,VENEZIA S.LUCIA
2026-02,REG,S02703,27,27,0,0,0,0,11,3,13,3,2,2,0,0,55,25,30,1.1111111111111112,0.0,5.6000000000000085,14.299999999999994,0,arrivo,SACILE
2026-02,REG,S02703,25,25,0,0,0,0,11,0,14,0,0,0,0,0,19,23,-4,-0.16,-1.0,2.0,2.799999999999997,0,partenza,SACILE
